"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.706469612030193,0.747872495289725,-2.50786996566925,-1.85687430210163,-3.45564225790723,2.37263814449357
-1.75147567523549,-1.1505730696765,-0.139326109203847,0.174081965822027,-0.575940376317871,2.37263814449357
NA,NA,NA,NA,NA,NA
-0.393378707343118,0.747872495289725,-1.32359803743655,-0.841396168139799,-0.575940376317871,-0.409075542154063
NA,NA,NA,NA,NA,NA
-1.03536844319006,0.747872495289725,1.04494581902885,-0.841396168139799,-2.01579131711255,2.37263814449357
1.53908160748137,NA,1.04494581902885,1.18956009978385,0.863910564476806,NA
0.528113699806807,0.747872495289725,-0.139326109203847,0.174081965822027,-0.575940376317871,-0.409075542154063
-0.83469401903677,-2.09979585215961,-0.139326109203847,1.18956009978385,0.863910564476806,-0.409075542154063
NA,NA,NA,NA,NA,NA
-0.0585886170049294,-0.201350287193387,-1.32359803743655,0.174081965822027,0.863910564476806,2.37263814449357
-0.274679042246691,0.747872495289725,NA,1.18956009978385,0.863910564476806,-0.409075542154063
NA,NA,NA,NA,NA,NA
0.20524162672865,-0.201350287193387,-0.139326109203847,-0.841396168139799,0.863910564476806,-0.409075542154063
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.701613697697348,0.747872495289725,1.04494581902885,1.18956009978385,0.863910564476806,-0.409075542154063
-1.36057088965699,-2.09979585215961,1.04494581902885,1.18956009978385,0.863910564476806,-0.409075542154063
-0.590132579218187,0.747872495289725,1.04494581902885,1.18956009978385,0.863910564476806,-0.409075542154063
0.938803402776668,-1.1505730696765,-0.139326109203847,0.174081965822027,-0.575940376317871,-0.409075542154063
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.250497883709704,0.747872495289725,-0.139326109203847,-0.841396168139799,-0.575940376317871,-0.409075542154063
-0.228705153032016,0.747872495289725,-0.139326109203847,0.174081965822027,-0.575940376317871,-0.409075542154063
-1.29834394160524,-1.1505730696765,-2.50786996566925,-1.85687430210163,-0.575940376317871,-0.409075542154063
-1.01118887162916,-0.201350287193387,1.04494581902885,-0.841396168139799,0.863910564476806,2.37263814449357
0.889786270516664,0.747872495289725,1.04494581902885,1.18956009978385,0.863910564476806,-0.409075542154063
NA,NA,NA,NA,NA,NA
0.154269888162267,0.747872495289725,1.04494581902885,0.174081965822027,-0.575940376317871,-0.409075542154063
2.02617084940322,-0.201350287193387,1.04494581902885,1.18956009978385,0.863910564476806,-0.409075542154063
-0.834181194929018,-1.1505730696765,-0.139326109203847,-0.841396168139799,-0.575940376317871,-0.409075542154063
0.00740563914362531,-2.09979585215961,-1.32359803743655,-0.841396168139799,-0.575940376317871,-0.409075542154063
1.75379156550954,0.747872495289725,1.04494581902885,0.174081965822027,0.863910564476806,-0.409075542154063
-1.55433960181137,-1.1505730696765,-0.139326109203847,0.174081965822027,-0.575940376317871,-0.409075542154063
-0.090938258837269,0.747872495289725,-0.139326109203847,0.174081965822027,0.863910564476806,-0.409075542154063
NA,NA,NA,NA,NA,NA
0.688953841253708,-0.201350287193387,-0.139326109203847,0.174081965822027,0.863910564476806,-0.409075542154063
0.657026739017042,NA,-0.139326109203847,0.174081965822027,-0.575940376317871,-0.409075542154063
0.297342649339414,0.747872495289725,-0.139326109203847,0.174081965822027,-0.575940376317871,-0.409075542154063
1.49644443647097,0.747872495289725,1.04494581902885,1.18956009978385,0.863910564476806,-0.409075542154063
1.74141874975818,0.747872495289725,-0.139326109203847,-0.841396168139799,-0.575940376317871,-0.409075542154063
0.611110904272903,0.747872495289725,1.04494581902885,1.18956009978385,0.863910564476806,-0.409075542154063
-0.242308481184164,0.747872495289725,-0.139326109203847,-1.85687430210163,0.863910564476806,-0.409075542154063
NA,NA,NA,NA,NA,NA
-0.704216654220177,0.747872495289725,-0.139326109203847,0.174081965822027,-0.575940376317871,-0.409075542154063
-1.01649794141784,-1.1505730696765,-1.32359803743655,-1.85687430210163,-0.575940376317871,-0.409075542154063
