"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-1.71499330163991,-1.39228644267677,0.25,-0.834364049043722,-1.56680265898647,-2.28217732293819,0.75,0.945612588916218,1.03418675949807,-0.30804003630634,1.34271538882394,0.790569415042095,0.859214361379679,-1.21453176680868,0.3659625273557,1.39539076412859,0.976348453432999,0.968245836551854,0.913907693767414
1.13850546286502,-0.232047740446129,0.25,-0.834364049043722,0.859214361379679,0.456435464587638,0.75,-0.834364049043722,-0.804367479609613,-1.29376815248663,0.268543077764787,-2.37170824512628,-1.56680265898647,-2.51003231807127,-1.0978875820671,-1.08530392765557,-0.443794751560454,-0.968245836551854,-1.17502417770096
0.563105673564709,NA,0.25,1.83560090789619,0.859214361379679,0.456435464587638,-1.25,-1.72435236802369,-0.804367479609613,-1.29376815248663,-1.87980154435351,-0.790569415042095,-1.56680265898647,-1.21453176680868,0.3659625273557,0.155043418236511,0.976348453432999,0.968245836551854,-0.130558241966773
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.831578727225365,0.928190961784514,0.25,-0.834364049043722,0.859214361379679,0.456435464587638,0.75,0.945612588916218,1.03418675949807,1.66341619605424,1.34271538882394,0.790569415042095,0.859214361379679,0.080968784453912,0.3659625273557,0.155043418236511,0.976348453432999,0.968245836551854,0.913907693767414
0.10051388553693,-0.232047740446129,0.25,-0.834364049043722,0.0505420212576282,0.456435464587638,-2.25,-1.72435236802369,-0.804367479609613,-1.29376815248663,-0.805629233294362,-0.790569415042095,-1.56680265898647,0.080968784453912,-1.0978875820671,0.155043418236511,-0.443794751560454,-0.968245836551854,-2.21949011343515
0.935074283855973,-0.232047740446129,0.25,-0.834364049043722,0.0505420212576282,0.456435464587638,0.75,0.0556242699362481,-0.804367479609613,-0.30804003630634,0.268543077764787,-0.790569415042095,0.0505420212576282,0.080968784453912,-1.0978875820671,-1.08530392765557,-0.443794751560454,0.968245836551854,0.913907693767414
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.506695302411651,-1.39228644267677,0.25,-0.834364049043722,0.859214361379679,0.456435464587638,0.75,0.0556242699362481,-0.804367479609613,0.677688079873948,0.268543077764787,-0.790569415042095,-0.758130318864423,0.080968784453912,-1.0978875820671,-1.08530392765557,-0.443794751560454,-0.968245836551854,-1.17502417770096
1.34453630977456,-1.39228644267677,0.25,0.945612588916218,0.859214361379679,0.456435464587638,-1.25,-0.834364049043722,-0.804367479609613,-0.30804003630634,-0.805629233294362,-0.790569415042095,-0.758130318864423,0.080968784453912,0.3659625273557,-1.08530392765557,-1.86393795655391,-0.968245836551854,-0.130558241966773
