"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.690577403824389,1.20761472884912,-0.282038037408883,-0.935414346693485,0.846114112226649,0.168005376258062,1.36533162080961,1.62018517460197,1.3228756555323,-0.195047374401374,1.04850320665174,0.126131244777378,0.935414346693485,1.20761472884912,-0.207019667802706,1.06066017177982,0,0.195047374401374,0,0.935414346693485,0.540061724867322
-1.26907603159323,1.20761472884912,0.846114112226649,-0.935414346693485,-1.41019018704442,-1.17603763380643,-1.75542636961236,-0.540061724867322,-1.3228756555323,-1.75542636961236,-0.14978617237882,-0.882918713441648,-0.935414346693485,-0.724568837309472,NA,-1.76776695296637,0,-1.36533162080961,-1.87082869338697,-0.935414346693485,0.540061724867322
0.690283151517854,-0.724568837309472,-1.41019018704442,0.935414346693485,0.846114112226649,0.840026881290309,-0.195047374401374,-0.540061724867322,0,-0.195047374401374,1.04850320665174,0.126131244777378,-0.935414346693485,1.20761472884912,1.24211800681624,1.06066017177982,1.87082869338697,1.75542636961236,1.87082869338697,0.935414346693485,0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.544591188125616,-0.724568837309472,-0.282038037408883,-0.935414346693485,-0.282038037408883,0.840026881290309,-0.195047374401374,-0.540061724867322,0,-0.195047374401374,-0.14978617237882,0.126131244777378,0.935414346693485,-0.724568837309472,-0.207019667802706,-0.353553390593274,0,0.195047374401374,0,0.935414346693485,0.540061724867322
-1.0879328173782,-0.724568837309472,0.846114112226649,-0.935414346693485,0.846114112226649,-1.17603763380643,1.36533162080961,-0.540061724867322,-1.3228756555323,-0.195047374401374,-1.34807555140938,0.126131244777378,-0.935414346693485,-0.724568837309472,-1.65615734242165,-0.353553390593274,-1.87082869338697,-1.36533162080961,0,-0.935414346693485,-1.62018517460197
1.04563311039451,-0.724568837309472,-1.41019018704442,0.935414346693485,0.846114112226649,0.840026881290309,-0.195047374401374,-0.540061724867322,0,1.36533162080961,1.04850320665174,1.1351812029964,0.935414346693485,-0.724568837309472,-0.207019667802706,-0.353553390593274,0,0.195047374401374,0,-0.935414346693485,0.540061724867322
0.607835594653083,-0.724568837309472,0.846114112226649,0.935414346693485,-1.41019018704442,-1.17603763380643,-0.195047374401374,1.62018517460197,0,-0.195047374401374,-0.14978617237882,1.1351812029964,-0.935414346693485,1.20761472884912,1.24211800681624,1.06066017177982,0,0.195047374401374,0,0.935414346693485,0.540061724867322
-1.22191159954402,1.20761472884912,0.846114112226649,0.935414346693485,-0.282038037408883,0.840026881290309,-0.195047374401374,-0.540061724867322,1.3228756555323,1.36533162080961,-1.34807555140938,-1.89196867166067,0.935414346693485,-0.724568837309472,-0.207019667802706,-0.353553390593274,0,0.195047374401374,0,-0.935414346693485,-1.62018517460197
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
