"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0308091319551743,1.20761472884912,1.06066017177982,0.661437827766148,-0.282038037408883,0.353553390593274,0.935414346693485,-0.935414346693485,0.168005376258062,1.36533162080961,1.62018517460197,1.3228756555323,0.353553390593274,1.04850320665174,0.126131244777378,-0.207019667802706,0,0.195047374401374
-0.209109073464378,1.20761472884912,1.06066017177982,0.661437827766148,0.846114112226649,0.353553390593274,0.935414346693485,-0.935414346693485,-1.17603763380643,-1.75542636961236,-0.540061724867322,-1.3228756555323,-1.06066017177982,-0.14978617237882,-0.882918713441648,NA,0,-1.36533162080961
-1.90050281736229,-0.724568837309472,-0.353553390593274,0.661437827766148,-1.41019018704442,0.353553390593274,0.935414346693485,0.935414346693485,0.840026881290309,-0.195047374401374,-0.540061724867322,0,0.353553390593274,1.04850320665174,0.126131244777378,1.24211800681624,1.87082869338697,1.75542636961236
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.105549673436729,-0.724568837309472,-0.353553390593274,-0.661437827766148,-0.282038037408883,0.353553390593274,-0.935414346693485,-0.935414346693485,0.840026881290309,-0.195047374401374,-0.540061724867322,0,-1.06066017177982,-0.14978617237882,0.126131244777378,-0.207019667802706,0,0.195047374401374
1.48299491972275,-0.724568837309472,-1.76776695296637,-1.98431348329844,0.846114112226649,-2.47487373415292,-0.935414346693485,-0.935414346693485,-1.17603763380643,1.36533162080961,-0.540061724867322,-1.3228756555323,0.353553390593274,-1.34807555140938,0.126131244777378,-1.65615734242165,-1.87082869338697,-1.36533162080961
-0.102719151788907,-0.724568837309472,-0.353553390593274,-0.661437827766148,-1.41019018704442,0.353553390593274,-0.935414346693485,0.935414346693485,0.840026881290309,-0.195047374401374,-0.540061724867322,0,0.353553390593274,1.04850320665174,1.1351812029964,-0.207019667802706,0,0.195047374401374
1.00116708691564,-0.724568837309472,-0.353553390593274,0.661437827766148,0.846114112226649,0.353553390593274,-0.935414346693485,0.935414346693485,-1.17603763380643,-0.195047374401374,1.62018517460197,0,-1.06066017177982,-0.14978617237882,1.1351812029964,1.24211800681624,0,0.195047374401374
-0.346571505504377,1.20761472884912,1.06066017177982,0.661437827766148,0.846114112226649,0.353553390593274,0.935414346693485,0.935414346693485,0.840026881290309,-0.195047374401374,-0.540061724867322,1.3228756555323,1.76776695296637,-1.34807555140938,-1.89196867166067,-0.207019667802706,0,0.195047374401374
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
