"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q20_num"
-0.955593112376247,-1.75542636961236,-2.47487373415292,-1.76776695296637,-0.282038037408883,-1.41421356237309,-0.846114112226649,-1.3228756555323,0,0.282038037408883,-1.4638501094228,-0.353553390593274,-1.08012344973464,-0.540061724867322,0.195047374401374,-0.540061724867322,-0.801783725737273,-1.7737746744569,-1.89196867166067,2.47487373415292
-0.963991574130808,-0.195047374401374,0.353553390593274,-0.353553390593274,0.846114112226649,-0.707106781186547,-1.97426626186218,-1.3228756555323,-1.87082869338697,-1.97426626186218,NA,-1.76776695296637,-1.08012344973464,-0.540061724867322,0.195047374401374,-0.540061724867322,-0.801783725737273,0.409332617182361,-0.882918713441648,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.805041968061612,1.36533162080961,0.353553390593274,-0.353553390593274,0.846114112226649,0.707106781186547,0.282038037408883,0,-0.935414346693485,-0.846114112226649,0.58554004376912,-0.353553390593274,0,-0.540061724867322,0.195047374401374,-0.540061724867322,-0.801783725737273,-0.682221028637269,0.126131244777378,-0.353553390593274
0.368919374257504,-0.195047374401374,0.353553390593274,1.06066017177982,0.846114112226649,-1.41421356237309,1.41019018704442,0,0,0.282038037408883,-1.4638501094228,-0.353553390593274,-1.08012344973464,1.62018517460197,1.75542636961236,1.62018517460197,1.0690449676497,0.409332617182361,1.1351812029964,-0.353553390593274
0.922608075158635,1.36533162080961,0.353553390593274,-0.353553390593274,-1.41019018704442,0.707106781186547,0.282038037408883,0,0.935414346693485,0.282038037408883,0.58554004376912,1.06066017177982,1.08012344973464,1.62018517460197,-1.36533162080961,1.62018517460197,NA,0.409332617182361,1.1351812029964,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.389676058140618,-0.195047374401374,0.353553390593274,1.06066017177982,0.846114112226649,0.707106781186547,0.282038037408883,1.3228756555323,0.935414346693485,1.41019018704442,0.58554004376912,-0.353553390593274,0,-0.540061724867322,0.195047374401374,-0.540061724867322,1.0690449676497,1.50088626300199,0.126131244777378,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0130203012132109,-0.195047374401374,0.353553390593274,-0.353553390593274,-1.41019018704442,0.707106781186547,0.282038037408883,1.3228756555323,0.935414346693485,0.282038037408883,0.58554004376912,1.06066017177982,1.08012344973464,-0.540061724867322,0.195047374401374,-0.540061724867322,-0.801783725737273,-0.682221028637269,0.126131244777378,-0.353553390593274
1.83579556450636,-0.195047374401374,0.353553390593274,1.06066017177982,-0.282038037408883,0.707106781186547,0.282038037408883,0,0,0.282038037408883,0.58554004376912,1.06066017177982,1.08012344973464,-0.540061724867322,-1.36533162080961,-0.540061724867322,1.0690449676497,0.409332617182361,0.126131244777378,-0.353553390593274
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
