"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
-0.567910020093484,0.395275011922436,NA,1.10266989316851,0.141371099890223,-0.877707451472511
0.226421664013863,0.395275011922436,NA,1.10266989316851,-2.30906129820697,-0.877707451472511
0.593628658971763,0.395275011922436,-0.89592831651712,1.10266989316851,0.141371099890223,1.09713431434064
NA,NA,NA,NA,NA,NA
0.36896740125526,-1.12935717692125,1.36746953573666,0.0787621352263222,-1.08384509915837,-0.877707451472511
0.623902823315313,-1.12935717692125,1.36746953573666,0.0787621352263222,1.36658729893882,1.09713431434064
0.0711740516850346,0.395275011922436,0.235770609609769,0.0787621352263222,0.141371099890223,1.09713431434064
0.461861449263162,-1.12935717692125,1.36746953573666,-0.945145622715864,0.141371099890223,-0.877707451472511
0.249824186937495,-1.12935717692125,-0.89592831651712,NA,0.141371099890223,1.09713431434064
-0.387418237920477,-1.12935717692125,0.235770609609769,0.0787621352263222,0.141371099890223,-0.877707451472511
-0.818497597377596,0.395275011922436,0.235770609609769,-1.96905338065805,1.36658729893882,-0.877707451472511
-1.11186268267565,1.91990720076612,0.235770609609769,0.0787621352263222,0.141371099890223,1.09713431434064
-1.34519452413709,NA,NA,NA,NA,NA
-1.53444985121667,0.395275011922436,-0.89592831651712,-1.96905338065805,1.36658729893882,1.09713431434064
-1.19040794163122,NA,-0.89592831651712,0.0787621352263222,0.141371099890223,-0.877707451472511
-1.24389369440415,0.395275011922436,-0.89592831651712,-0.945145622715864,0.141371099890223,-0.877707451472511
-0.378477581322937,NA,-0.89592831651712,NA,NA,NA
1.42740003742985,-1.12935717692125,-0.89592831651712,0.0787621352263222,0.141371099890223,-0.877707451472511
0.792363574644554,-1.12935717692125,0.235770609609769,1.10266989316851,-2.30906129820697,-0.877707451472511
NA,NA,NA,NA,NA,NA
-2.0856786576429,0.395275011922436,-2.02762724264401,0.0787621352263222,0.141371099890223,-0.877707451472511
1.69892538571597,-1.12935717692125,NA,1.10266989316851,NA,1.09713431434064
1.75214605533114,0.395275011922436,1.36746953573666,1.10266989316851,-1.08384509915837,1.09713431434064
0.12133702730761,0.395275011922436,-0.89592831651712,0.0787621352263222,-1.08384509915837,-0.877707451472511
0.621360191697095,0.395275011922436,0.235770609609769,1.10266989316851,0.141371099890223,1.09713431434064
0.706921545986009,0.395275011922436,NA,NA,NA,NA
-0.0963658761839329,0.395275011922436,-0.89592831651712,0.0787621352263222,0.141371099890223,-0.877707451472511
1.79370378523996,-1.12935717692125,NA,-0.945145622715864,-1.08384509915837,1.09713431434064
0.576048795268963,0.395275011922436,0.235770609609769,-1.96905338065805,1.36658729893882,1.09713431434064
-0.528006756120145,-1.12935717692125,1.36746953573666,-0.945145622715864,0.141371099890223,-0.877707451472511
-0.162410286316529,1.91990720076612,1.36746953573666,0.0787621352263222,0.141371099890223,-0.877707451472511
-0.635412927020255,1.91990720076612,0.235770609609769,1.10266989316851,1.36658729893882,1.09713431434064
