"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.648127053635262,-1.18835182204461,0.0980295083526515,1.28574957370152,1.45140696660596,2.02822929923795,1.67312765445017,1.27414348307094,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0507747629944039,-1.18835182204461,0.0980295083526515,0.164839688936092,-0.741830227376379,-0.525837225728358,-0.535400849424056,-0.839070098607693,-0.250122159792289
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.9517872027803,-1.18835182204461,0.0980295083526515,0.164839688936092,1.45140696660596,-0.525837225728358,NA,0.217536692231624,-0.250122159792289
0.92041306789988,1.42602218645354,1.20903060301603,-0.956070195829333,-0.741830227376379,-0.525837225728358,-1.63966510136117,0.217536692231624,-0.250122159792289
-0.0837042867382946,0.118835182204461,0.0980295083526515,-2.07698008059476,-0.741830227376379,-0.525837225728358,-0.535400849424056,-0.839070098607693,-0.250122159792289
-1.18372797130922,0.118835182204461,-2.12397268097411,0.164839688936092,-0.741830227376379,-0.525837225728358,-0.535400849424056,0.217536692231624,-0.250122159792289
-0.866532076728332,0.118835182204461,1.20903060301603,-0.956070195829333,1.45140696660596,0.751196036754798,0.568863402513059,1.27414348307094,-0.250122159792289
0.101365887366017,1.42602218645354,-1.01297158631073,1.28574957370152,-0.741830227376379,0.751196036754798,0.568863402513059,1.27414348307094,-0.250122159792289
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.107196227788897,0.118835182204461,0.0980295083526515,1.28574957370152,-0.741830227376379,-0.525837225728358,-0.535400849424056,-0.839070098607693,-0.250122159792289
0.388075481605265,-1.18835182204461,0.0980295083526515,0.164839688936092,1.45140696660596,2.02822929923795,1.67312765445017,0.217536692231624,-0.250122159792289
1.28960425201125,0.118835182204461,0.0980295083526515,0.164839688936092,-0.741830227376379,-0.525837225728358,-0.535400849424056,-0.839070098607693,-0.250122159792289
-1.74166006835546,-1.18835182204461,1.20903060301603,-0.956070195829333,1.45140696660596,-0.525837225728358,-0.535400849424056,0.217536692231624,-0.250122159792289
0.415829643660052,1.42602218645354,-1.01297158631073,0.164839688936092,0.35478836961479,0.751196036754798,0.568863402513059,0.217536692231624,-0.250122159792289
-1.17242800361855,0.118835182204461,0.0980295083526515,-0.956070195829333,-0.741830227376379,-0.525837225728358,-0.535400849424056,-0.839070098607693,-0.250122159792289
-0.659800548579897,0.118835182204461,1.20903060301603,1.28574957370152,1.45140696660596,2.02822929923795,1.67312765445017,1.27414348307094,3.87689347678048
0.106842878616929,-1.18835182204461,-1.01297158631073,-0.956070195829333,1.45140696660596,-0.525837225728358,-0.535400849424056,0.217536692231624,-0.250122159792289
-1.45018563923354,-1.18835182204461,0.0980295083526515,1.28574957370152,-0.741830227376379,0.751196036754798,-0.535400849424056,-0.839070098607693,-0.250122159792289
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.383854466368516,0.118835182204461,1.20903060301603,1.28574957370152,0.35478836961479,0.751196036754798,0.568863402513059,1.27414348307094,-0.250122159792289
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.09306057984093,0.118835182204461,-1.01297158631073,-0.956070195829333,-0.741830227376379,-0.525837225728358,-1.63966510136117,-1.89567688944701,-0.250122159792289
1.45948895294719,0.118835182204461,0.0980295083526515,0.164839688936092,-0.741830227376379,-0.525837225728358,-0.535400849424056,-0.839070098607693,-0.250122159792289
1.58620223508835,0.118835182204461,-1.01297158631073,-0.956070195829333,0.35478836961479,-0.525837225728358,-0.535400849424056,0.217536692231624,-0.250122159792289
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.22742852019661,1.42602218645354,0.0980295083526515,0.164839688936092,0.35478836961479,-0.525837225728358,-0.535400849424056,0.217536692231624,-0.250122159792289
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.449073511642947,0.118835182204461,1.20903060301603,-2.07698008059476,-0.741830227376379,-1.80287048821151,-0.535400849424056,0.217536692231624,-0.250122159792289
0.416278306589528,1.42602218645354,0.0980295083526515,-0.956070195829333,-0.741830227376379,-0.525837225728358,1.67312765445017,1.27414348307094,-0.250122159792289
-0.388910298342135,-1.18835182204461,-2.12397268097411,1.28574957370152,-0.741830227376379,-0.525837225728358,-0.535400849424056,-0.839070098607693,-0.250122159792289
0.0720170896784073,0.118835182204461,0.0980295083526515,0.164839688936092,-0.741830227376379,-0.525837225728358,0.568863402513059,0.217536692231624,-0.250122159792289
1.47351788985866,-1.18835182204461,-1.01297158631073,0.164839688936092,-1.83844882436755,-0.525837225728358,-1.63966510136117,-1.89567688944701,-0.250122159792289
-0.507977392318088,1.42602218645354,1.20903060301603,1.28574957370152,1.45140696660596,2.02822929923795,1.67312765445017,1.27414348307094,-0.250122159792289
-0.21003557157619,-1.18835182204461,-1.01297158631073,-0.956070195829333,-0.741830227376379,-0.525837225728358,-0.535400849424056,-0.839070098607693,-0.250122159792289
-0.116211663766836,1.42602218645354,1.20903060301603,0.164839688936092,-0.741830227376379,-0.525837225728358,0.568863402513059,1.27414348307094,-0.250122159792289
0.637559381981894,0.118835182204461,-1.01297158631073,0.164839688936092,0.35478836961479,-0.525837225728358,-0.535400849424056,-1.89567688944701,-0.250122159792289
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.81721715283527,NA,1.20903060301603,1.28574957370152,1.45140696660596,2.02822929923795,1.67312765445017,1.27414348307094,3.87689347678048
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0024141312627558,-1.18835182204461,1.20903060301603,0.164839688936092,0.35478836961479,-0.525837225728358,0.568863402513059,0.217536692231624,-0.250122159792289
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.6042373132592,1.42602218645354,-1.01297158631073,-0.956070195829333,-0.741830227376379,-0.525837225728358,-0.535400849424056,-0.839070098607693,-0.250122159792289
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
