"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.646047075990626,-0.801783725737273,-1.81568259800641,-1.0690449676497,0.377964473009227,-0.55048188256318,-1.29099444873581,-0.885614885540095,0.58554004376912,0.801783725737273,1,0.58554004376912,0.726273039202563,-2,-1.54065777303929,-0.58554004376912,0.207019667802706,0.256776295506548,-1.22474487139159,-1.65615734242165,-1.70084012854152,-0.801783725737273
0.306339476140676,-0.801783725737273,-0.544704779401922,-1.0690449676497,0.377964473009227,1.92668658897113,0.645497224367903,-0.885614885540095,-1.4638501094228,-1.0690449676497,1,-1.4638501094228,-0.544704779401922,0,0.256776295506548,-0.58554004376912,0.207019667802706,0.256776295506548,0,-0.207019667802706,-0.377964473009227,-0.801783725737273
-1.23295969651853,1.0690449676497,0.726273039202563,0.801783725737273,0.377964473009227,-0.55048188256318,0.645497224367903,0.442807442770048,0.58554004376912,0.801783725737273,1,0.58554004376912,0.726273039202563,1,1.15549332977946,1.4638501094228,0.207019667802706,1.15549332977946,1.22474487139159,1.24211800681624,0.944911182523068,1.0690449676497
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.0357798092088,1.0690449676497,0.726273039202563,0.801783725737273,0.377964473009227,NA,NA,NA,0.58554004376912,0.801783725737273,-1,0.58554004376912,0.726273039202563,1,1.15549332977946,1.4638501094228,1.65615734242165,1.15549332977946,1.22474487139159,1.24211800681624,0.944911182523068,1.0690449676497
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.798754587428592,-0.801783725737273,0.726273039202563,0.801783725737273,0.377964473009227,0.27524094128159,0.645497224367903,-0.885614885540095,0.58554004376912,0.801783725737273,0,0.58554004376912,0.726273039202563,0,-0.641940738766369,-0.58554004376912,0.207019667802706,-1.54065777303929,0,-0.207019667802706,-0.377964473009227,-0.801783725737273
0.955326013590952,1.0690449676497,-0.544704779401922,-1.0690449676497,-2.26778683805536,-0.55048188256318,0.645497224367903,1.10701860692512,-1.4638501094228,-1.0690449676497,-1,0.58554004376912,-0.544704779401922,0,0.256776295506548,-0.58554004376912,-1.24211800681624,-0.641940738766369,0,-0.207019667802706,0.944911182523068,1.0690449676497
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.15978152743366,-0.801783725737273,0.726273039202563,0.801783725737273,0.377964473009227,-0.55048188256318,-1.29099444873581,1.10701860692512,0.58554004376912,-1.0690449676497,-1,-1.4638501094228,-1.81568259800641,0,-0.641940738766369,-0.58554004376912,-1.24211800681624,-0.641940738766369,-1.22474487139159,-0.207019667802706,-0.377964473009227,-0.801783725737273
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
