"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num"
1.44708786238671,0.369781562947372,1.56173596650097,1.20464614877748
-0.554665812431539,-1.39988734544362,NA,NA
-1.68340715901788,0.369781562947372,-0.92859976386544,-0.775594095788243
-0.453617547051838,0.369781562947372,-0.92859976386544,-0.775594095788243
0.746253392026261,0.369781562947372,1.56173596650097,0.214526026494621
1.40565887751264,0.369781562947372,-0.0984878537433044,0.214526026494621
0.175575872921517,0.369781562947372,-0.0984878537433044,-0.775594095788243
0.654888968225412,-1.39988734544362,1.56173596650097,-0.775594095788243
-1.42147321179693,-1.39988734544362,-0.92859976386544,1.20464614877748
1.29528373315207,-1.39988734544362,1.56173596650097,0.214526026494621
0.501507629793,0.369781562947372,-0.0984878537433044,-1.76571421807111
0.61894577984473,-1.39988734544362,-0.92859976386544,1.20464614877748
-0.116941380914356,0.369781562947372,-0.92859976386544,-1.76571421807111
-0.258542411689995,0.369781562947372,0.731624056378832,0.214526026494621
0.111578086832869,0.369781562947372,NA,NA
1.27422458920336,-1.39988734544362,0.731624056378832,0.214526026494621
0.170929963475497,0.369781562947372,1.56173596650097,1.20464614877748
0.726983043026461,-1.39988734544362,-0.0984878537433044,1.20464614877748
-0.590467511676851,0.369781562947372,-0.92859976386544,0.214526026494621
-1.65491249593417,0.369781562947372,-0.92859976386544,-0.775594095788243
-1.35704572756311,0.369781562947372,NA,NA
-0.470508475264862,2.13945047133837,-0.0984878537433044,0.214526026494621
-0.675763312131266,0.369781562947372,-0.92859976386544,-1.76571421807111
NA,NA,NA,NA
-0.357224262444905,0.369781562947372,0.731624056378832,-0.775594095788243
2.73305422170059,-1.39988734544362,1.56173596650097,1.20464614877748
0.498793300335088,-1.39988734544362,1.56173596650097,1.20464614877748
-1.0830653882881,0.369781562947372,-0.92859976386544,-0.775594095788243
-1.12671802630965,2.13945047133837,-0.0984878537433044,-0.775594095788243
0.615903021234788,0.369781562947372,1.56173596650097,1.20464614877748
-0.477420873370125,0.369781562947372,-0.0984878537433044,0.214526026494621
0.694133224190404,0.369781562947372,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.117367619620024,0.369781562947372,1.56173596650097,0.214526026494621
1.01327720178043,0.369781562947372,-0.92859976386544,-0.775594095788243
-0.693597964630555,0.369781562947372,1.56173596650097,1.20464614877748
0.440566857256323,2.13945047133837,0.731624056378832,0.214526026494621
0.220420176973138,0.369781562947372,-0.92859976386544,0.214526026494621
NA,NA,NA,NA
NA,NA,NA,NA
0.751905323389508,0.369781562947372,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.66800776897911,0.369781562947372,-0.0984878537433044,0.214526026494621
0.145379405378118,0.369781562947372,-0.92859976386544,-0.775594095788243
-2.09640013790014,0.369781562947372,NA,NA
-0.963489279674285,NA,-0.92859976386544,-1.76571421807111
0.293072432892745,-1.39988734544362,-0.92859976386544,-0.775594095788243
NA,NA,NA,NA
-0.768161018953359,0.369781562947372,-0.0984878537433044,-1.76571421807111
-0.148747525936714,0.369781562947372,-0.0984878537433044,-0.775594095788243
NA,NA,NA,NA
0.16288951643684,-1.39988734544362,-0.0984878537433044,1.20464614877748
-2.18538902862567,0.369781562947372,-0.92859976386544,-0.775594095788243
1.92047120811002,0.369781562947372,0.731624056378832,1.20464614877748
1.42373108096327,2.13945047133837,1.56173596650097,0.214526026494621
-0.243798560489578,0.369781562947372,-0.92859976386544,-1.76571421807111
-1.55691344512163,2.13945047133837,-0.92859976386544,1.20464614877748
-0.349936711964391,0.369781562947372,1.56173596650097,-0.775594095788243
0.699504792652438,-1.39988734544362,-0.92859976386544,1.20464614877748
-1.18077234237937,0.369781562947372,NA,-1.76571421807111
0.378421459651373,-1.39988734544362,-0.92859976386544,0.214526026494621
-0.299903891755933,-1.39988734544362,-0.92859976386544,1.20464614877748
-0.827359743326227,0.369781562947372,0.731624056378832,0.214526026494621
NA,NA,NA,NA
0.129495794986142,-1.39988734544362,-0.92859976386544,0.214526026494621
NA,NA,NA,NA
1.60594069524671,-1.39988734544362,-0.0984878537433044,1.20464614877748
-0.0713506833855851,0.369781562947372,0.731624056378832,1.20464614877748
-0.818147115938597,0.369781562947372,NA,NA
-0.597517511206023,0.369781562947372,-0.92859976386544,1.20464614877748
0.0521872388280578,0.369781562947372,1.56173596650097,0.214526026494621
0.574533742184036,0.369781562947372,-0.92859976386544,-0.775594095788243
0.100684389446683,0.369781562947372,-0.0984878537433044,0.214526026494621
0.532475207233699,-1.39988734544362,-0.92859976386544,1.20464614877748
-0.134556648677683,-1.39988734544362,-0.92859976386544,-0.775594095788243
1.09727617950018,-1.39988734544362,NA,NA
1.55542108643929,0.369781562947372,-0.92859976386544,-0.775594095788243
