"PROFICIENCIA_MT_SAEB","TX_RESP_Q19_num"
-1.37209095521595,-0.4559557634939
0.231956467962827,-0.4559557634939
0.286268182796065,-0.4559557634939
-0.282458637908269,NA
-0.147121413033739,-0.4559557634939
-0.109013162491349,-0.4559557634939
0.435295048631084,-0.4559557634939
-1.03124896466622,3.92121956604754
0.0898436854193265,NA
-1.19066663720562,-0.4559557634939
NA,NA
1.18016590941023,-0.4559557634939
0.696398983991429,-0.4559557634939
-1.14217844137848,-0.4559557634939
-0.405934244912222,-0.4559557634939
-0.191498646577692,-0.4559557634939
-0.975537050043586,1.73263190127682
-1.51634545419914,1.73263190127682
-0.0152473287229221,NA
-1.73436099588069,3.92121956604754
-1.5193346286528,1.73263190127682
NA,NA
1.27659903569547,NA
0.23031046477092,1.73263190127682
-0.842140544599498,1.73263190127682
NA,NA
1.61090721413293,-0.4559557634939
1.35692785977821,-0.4559557634939
0.338917590158721,-0.4559557634939
-0.612116695136251,-0.4559557634939
-0.76954881755347,-0.4559557634939
-1.35019975181356,-0.4559557634939
NA,NA
1.05293244560403,-0.4559557634939
1.86621749331654,-0.4559557634939
-0.309484814348299,-0.4559557634939
1.08385498017037,1.73263190127682
NA,NA
-0.853313616501623,-0.4559557634939
-0.901155351324051,NA
1.0075515877286,-0.4559557634939
0.494169969018325,-0.4559557634939
-0.717949225928792,-0.4559557634939
NA,NA
-0.875873003747984,-0.4559557634939
-1.32433341461947,NA
1.27476831547452,-0.4559557634939
NA,NA
-0.421783243007361,-0.4559557634939
-0.48087818611205,-0.4559557634939
-1.05948518100755,NA
2.4475013057322,-0.4559557634939
NA,NA
1.48198427715785,-0.4559557634939
-0.349707615632079,1.73263190127682
-0.467414010728064,-0.4559557634939
-0.293791982570669,1.73263190127682
-0.769251404183886,-0.4559557634939
0.520495353057034,-0.4559557634939
NA,NA
0.136226831209947,-0.4559557634939
-0.385492154135255,-0.4559557634939
-0.310374357326001,1.73263190127682
-0.405357058868017,1.73263190127682
NA,NA
-0.811988028798027,-0.4559557634939
-1.52892958731029,1.73263190127682
-0.010807705227555,1.73263190127682
1.52955710072528,-0.4559557634939
-0.453648315531727,1.73263190127682
NA,NA
1.30470897284712,-0.4559557634939
0.331198158115448,-0.4559557634939
NA,NA
-0.828582649986224,-0.4559557634939
2.84159433395756,-0.4559557634939
0.711695264609615,-0.4559557634939
NA,NA
0.220862171726077,-0.4559557634939
0.169915820381456,-0.4559557634939
-0.0819299818221492,-0.4559557634939
0.419609020427267,-0.4559557634939
0.08890659032036,-0.4559557634939
0.0955083166783826,-0.4559557634939
1.9801334473514,-0.4559557634939
0.384836270544145,-0.4559557634939
-0.772394023525527,-0.4559557634939
0.793341430672088,-0.4559557634939
-0.545740980409946,-0.4559557634939
-1.11983365828899,-0.4559557634939
-1.44326889962343,-0.4559557634939
0.12147787380662,-0.4559557634939
NA,NA
0.215581869492079,-0.4559557634939
1.4951102906248,-0.4559557634939
0.235293329336858,1.73263190127682
0.608729662628379,-0.4559557634939
-0.914468803249581,-0.4559557634939
0.373748753582732,-0.4559557634939
0.574646819428474,-0.4559557634939
-0.707544836375259,-0.4559557634939
NA,NA
0.786094604024111,-0.4559557634939
0.563837714426921,-0.4559557634939
NA,NA
0.925371681300415,-0.4559557634939
-1.15390969791508,-0.4559557634939
-0.736638011435414,-0.4559557634939
-1.07261527661879,-0.4559557634939
-0.217529314377865,NA
-0.591663718641181,-0.4559557634939
0.145160385298804,-0.4559557634939
-1.07848634774615,NA
-0.364931899860225,-0.4559557634939
-0.94219436277921,-0.4559557634939
-1.34760034924401,1.73263190127682
1.73618093280049,NA
2.30924418136452,-0.4559557634939
NA,NA
0.635345680761337,NA
-0.241915339700894,1.73263190127682
0.357675650625856,-0.4559557634939
-1.16136566156241,-0.4559557634939
2.20601511098734,-0.4559557634939
NA,NA
NA,NA
