"ID_SAEB","ID_REGIAO","ID_UF","ID_MUNICIPIO","ID_AREA","ID_ESCOLA","IN_PUBLICA","ID_LOCALIZACAO","ID_TURMA","ID_SERIE","ID_ALUNO","IN_SITUACAO_CENSO","IN_PREENCHIMENTO_LP","IN_PREENCHIMENTO_MT","IN_PRESENCA_LP","IN_PRESENCA_MT","ID_CADERNO_LP","ID_BLOCO_1_LP","ID_BLOCO_2_LP","ID_CADERNO_MT","ID_BLOCO_1_MT","ID_BLOCO_2_MT","TX_RESP_BLOCO1_LP","TX_RESP_BLOCO2_LP","TX_RESP_BLOCO1_MT","TX_RESP_BLOCO2_MT","IN_PROFICIENCIA_LP","IN_PROFICIENCIA_MT","IN_AMOSTRA","ESTRATO","PESO_ALUNO_LP","PROFICIENCIA_LP","ERRO_PADRAO_LP","PROFICIENCIA_LP_SAEB","ERRO_PADRAO_LP_SAEB","PESO_ALUNO_MT","PROFICIENCIA_MT","ERRO_PADRAO_MT","PROFICIENCIA_MT_SAEB","ERRO_PADRAO_MT_SAEB","IN_PREENCHIMENTO_QUESTIONARIO","IN_INSE","INSE_ALUNO","NU_TIPO_NIVEL_INSE","PESO_ALUNO_INSE","TX_RESP_Q01","TX_RESP_Q02","TX_RESP_Q03","TX_RESP_Q04","TX_RESP_Q05a","TX_RESP_Q05b","TX_RESP_Q05c","TX_RESP_Q06","TX_RESP_Q07a","TX_RESP_Q07b","TX_RESP_Q07c","TX_RESP_Q07d","TX_RESP_Q07e","TX_RESP_Q08","TX_RESP_Q09","TX_RESP_Q10a","TX_RESP_Q10b","TX_RESP_Q10c","TX_RESP_Q10d","TX_RESP_Q10e","TX_RESP_Q10f","TX_RESP_Q11a","TX_RESP_Q11b","TX_RESP_Q11c","TX_RESP_Q12a","TX_RESP_Q12b","TX_RESP_Q12c","TX_RESP_Q12d","TX_RESP_Q12e","TX_RESP_Q12f","TX_RESP_Q12g","TX_RESP_Q13a","TX_RESP_Q13b","TX_RESP_Q13c","TX_RESP_Q13d","TX_RESP_Q13e","TX_RESP_Q13f","TX_RESP_Q13g","TX_RESP_Q13h","TX_RESP_Q13i","TX_RESP_Q14","TX_RESP_Q15a","TX_RESP_Q15b","TX_RESP_Q16","TX_RESP_Q17","TX_RESP_Q18","TX_RESP_Q19","TX_RESP_Q20","TX_RESP_Q21a","TX_RESP_Q21b","TX_RESP_Q21c","TX_RESP_Q21d","TX_RESP_Q21e","TX_RESP_Q22a","TX_RESP_Q22b","TX_RESP_Q22c","TX_RESP_Q22d","TX_RESP_Q22e","TX_RESP_Q22f","TX_RESP_Q22g","TX_RESP_Q22h","TX_RESP_Q23a","TX_RESP_Q23b","TX_RESP_Q23c","TX_RESP_Q23d","TX_RESP_Q23e","TX_RESP_Q23f","TX_RESP_Q23g","TX_RESP_Q23h","TX_RESP_Q23i","TX_RESP_Q24","TX_RESP_Q25","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num","Q01_masculino","Q01_feminino","Q04_Branca","Q04_Preta","Q04_Parda","Q04_Amarela","Q04_Indigena"
2023,3,31,6325154,2,61433016,1,1,1597499,12,52346712,1,1,1,1,1,14,7,2,14,7,2,"CDCADEBDDADAA","ABDCEEBCADBDC","CEBDECCCABBDA","AEDCBCDCADAAD",1,1,0,"63251542112",1.1764705882,"-0.8052",0.562548,205.623814,30.992661,1.1764705882,0.442207,0.452054,274.68036,25.26635,1,1,4.46,3,1.25,"B","C","A","C","A","A","A","B","B","A","A","A","B","D","E","C","C","C","C","C","C","B","B","B","B","B","D","B","B","A","B","B","B","B","B","A","A","B","B","A","A","A","A","A","C","C","B","A","B","B","C","A","D","B","A","A","A","A","A","A","B","A","A","A","A","C","C","A","*","A","C","A",3,3,3,3,3,3,2,2,3,1,4,3,4,4,4,4,4,4,3,4,4,4,4,2,2,4,NA,4,2,1,0,1,0,0,1,0,0
2023,3,31,6325154,2,61433016,1,1,1597499,12,52346713,1,1,1,1,1,11,4,6,11,4,6,"BABEDECADBAAB","ECEACDDBDBECA","ADEBDBCABECCD","DCEECDADBCCBD",1,1,0,"63251542112",1.1764705882,"1.384531",0.370722,326.263459,20.424322,1.1764705882,0.302135,0.683217,266.851409,38.186589,1,1,4.16,3,1.25,"B","C","A","A","A","A","A","C","B","A","A","A","B","C","D","B","C","B","B","C","C","B","B","B","B","B","D","B","B","A","D","A","A","A","B","A","A","B","B","A","A","A","A","A","B","A","A","A","B","D","D","D","D","C","C","C","C","D","B","A","A","B","B","B","A","A","A","C","A","A","C","A",2,3,2,2,3,3,2,4,4,4,4,2,2,2,2,1,3,4,4,3,3,3,4,4,4,2,4,4,1,1,0,1,1,0,0,0,0
2023,3,31,6325154,2,61433016,1,1,1597499,12,52346714,1,0,0,0,0,7,7,1,7,7,1,".............",".............",".............",".............",0,0,0,"63251542112",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6325154,2,61433016,1,1,1597499,12,52346715,1,0,0,0,0,1,1,2,1,1,2,".............",".............",".............",".............",0,0,0,"63251542112",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6325154,2,61433016,1,1,1597499,12,52346716,1,1,1,1,1,13,6,1,13,6,1,"CCCCCCCAAAEEE","EAEAEEAAACCEA","ABAAAAAACAAAA","ACEBADBAAABAA",1,1,0,"63251542112",1.1764705882,"-1.488457",0.577447,167.980888,31.813497,1.1764705882,-0.666005,0.749199,212.739811,41.874476,1,1,2.36,1,1.25,"B","B","A","C","B","A","A","E","A","B","A","A","B","F","F","A","A","A","A","B","B","A","A","A","B","A","A","B","B","A","A","A","A","A","A","A","A","A","A","A","C","B","A","D","C","A","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","D","D","A","A","A","D","D","A","A","D","A",1,1,1,1,2,2,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,4,4,4,1,1,4,4,1,1,0,1,0,0,1,0,0
2023,3,31,6325154,2,61433016,1,1,1597499,12,52346717,1,0,0,1,1,17,3,6,17,3,6,".............",".............",".............",".............",0,0,0,"63251542112",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6325154,2,61433016,1,1,1597499,12,52346718,1,1,1,1,1,18,4,7,18,4,7,"BACABECACACDE","ABCCBABCCACAA","BCCCAABBCACBE","BACABECACACDC",1,1,0,"63251542112",1.1764705882,"-1.052438",0.611056,192.002641,33.66513,1.1764705882,-1.167064,0.682869,184.734457,38.167138,1,1,3.34,2,1.25,"A","C","A","B","A","A","A","E","B","B","A","A","B","A","A","A","B","C","C","C","B","A","A","A","C","A","C","B","B","A","D","A","A","A","A","A","A","B","A","A","C","B","A","D","C","A","B","A","A","A","C","D","B","A","A","D","A","A","A","B","A","B","B","C","*","C",".","B","B","B","B","A",1,2,3,3,3,2,1,1,3,4,2,4,4,1,4,4,4,3,4,3,3,2,NA,2,NA,3,3,3,2,1,1,0,0,1,0,0,0
2023,3,31,6325154,2,61433016,1,1,1597499,12,52346719,1,1,1,1,1,12,5,7,12,5,7,"ECACCDDACDECA","CDCEABADBEAAD","BADDBABAACDCE","EAADBCCDABCAE",1,1,0,"63251542112",1.1764705882,"0.724112",0.399985,289.878755,22.036519,1.1764705882,0.098128,0.602287,255.448983,33.663222,1,1,3.56,2,1.25,"B","C","A","F","A","A","A","B","A",".",".",".",".","A","B","A","A","C","B","C","A","B","B","B","B","C",".","A","B","A","B","B","B","B","A","A","*","A","A","A","A","A","A","H","B","A","A","A","A","A","D","C","D","C","C","D","C","C","C","D","C","B","C","A","C","B","B","A","A","A","D","A",1,1,3,2,3,1,1,1,4,3,4,2,2,1,2,2,2,1,2,3,2,4,2,3,3,4,4,4,1,1,0,1,NA,NA,NA,NA,NA
2023,3,31,6325154,2,61433016,1,1,1597499,12,52346720,1,1,1,1,1,21,7,3,21,7,3,"CEABAEADDCEDB","DCCEDBDCDBDBE","BCBCCCDABCADA","ADABEEABACBCC",1,1,0,"63251542112",1.1764705882,"0.197787",0.366709,260.881741,20.203232,1.1764705882,-0.242149,0.650762,236.43011,36.372603,1,1,4.29,3,1.25,"B","C","A","C","A","A","A","C","B","B",".",".",".","B","F","A","B","B","C","C","B","B","A","B","B","B","C","B","B","A","A","B","B","B","A","A","A","B","B","B","A","A","A","A","C","A","B","B","B","B","D","D","D","A","A","A","A","A","A","A","A","B","B","B","C","B","D","A","B","B","C","A",1,2,2,3,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,1,4,3,3,2,2,0,1,0,0,1,0,0
2023,3,31,6325154,2,61433016,1,1,1597499,12,52348008,1,1,1,1,1,3,3,4,3,3,4,"BDBEDBDCBABBC","BABEDECAABAED","DCDACDBACEDCB","ADBCDEACACDEC",1,1,0,"63251542112",1.1764705882,"1.572114",0.372157,336.598037,20.503381,1.1764705882,-0.033515,0.716321,248.09115,40.036848,1,1,4.94,4,1.25,"A","F","A","C","A","A","B","D","A","A","B","A","B","C","B","B","B","C","C","C","B","B","A","B","B","A","D","C","C","A","D","B","B","B","B","B","A","B","A","B","A","A","A","B","B","A","A","B","A","A","C","D","C","A","B","B","A","A","A","B","B","B","B","A","C","B","B","B","B","C","B","A",2,2,3,3,3,2,1,1,3,4,3,4,3,3,4,4,4,3,3,3,3,4,2,3,3,3,3,2,1,2,1,0,0,0,1,0,0
