"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21e_num","TX_RESP_Q23h_num"
-0.324650487234739,0.347237905015316,0.653358607776565,-0.0705842723268149
0.476545363423302,0.347237905015316,0.653358607776565,-0.0705842723268149
0.0769697615451332,0.347237905015316,0.653358607776565,-0.0705842723268149
NA,NA,NA,NA
0.818830561225839,0.347237905015316,0.653358607776565,1.19993262955586
1.63422044512122,0.347237905015316,0.653358607776565,-0.0705842723268149
1.020752624877,0.347237905015316,0.653358607776565,1.19993262955586
-1.25807492906908,0.347237905015316,-1.74228962073751,-1.34110117420949
NA,NA,NA,NA
0.550081379662403,-1.85193549341502,-0.544465506480471,-0.0705842723268149
1.20320012937638,0.347237905015316,0.653358607776565,-0.0705842723268149
-2.05078608192971,0.347237905015316,NA,NA
-1.13305709476784,0.347237905015316,-1.74228962073751,-0.0705842723268149
-2.03926400626669,0.347237905015316,0.653358607776565,1.19993262955586
-0.121662643596919,0.347237905015316,0.653358607776565,-0.0705842723268149
1.07695797943959,0.347237905015316,0.653358607776565,-0.0705842723268149
-0.0598362180353918,0.347237905015316,0.653358607776565,-0.0705842723268149
0.718635405485344,0.347237905015316,0.653358607776565,1.19993262955586
1.89546241940756,-1.85193549341502,0.653358607776565,1.19993262955586
1.88121185388437,0.347237905015316,0.653358607776565,1.19993262955586
0.27111441911869,0.347237905015316,NA,-0.0705842723268149
0.0340967420354079,0.347237905015316,0.653358607776565,-0.0705842723268149
-1.64135116431276,0.347237905015316,-0.544465506480471,-0.0705842723268149
0.863359433660736,0.347237905015316,0.653358607776565,1.19993262955586
0.249178816117751,-1.85193549341502,0.653358607776565,1.19993262955586
-0.983842541209114,0.347237905015316,0.653358607776565,-0.0705842723268149
-1.88719548569805,0.347237905015316,-0.544465506480471,-0.0705842723268149
-0.485857242849583,0.347237905015316,0.653358607776565,1.19993262955586
-0.828751833167738,0.347237905015316,0.653358607776565,-0.0705842723268149
0.298937212785567,0.347237905015316,-0.544465506480471,1.19993262955586
0.539931169151274,0.347237905015316,-1.74228962073751,-0.0705842723268149
NA,NA,NA,NA
0.478807881099962,0.347237905015316,0.653358607776565,-1.34110117420949
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.23277667517261,-1.85193549341502,0.653358607776565,-0.0705842723268149
-0.196165139198391,0.347237905015316,-0.544465506480471,-1.34110117420949
0.738992358793452,0.347237905015316,-0.544465506480471,-0.0705842723268149
0.823458951311595,-4.05110889184536,-2.94011373499454,1.19993262955586
-0.844436276682276,0.347237905015316,0.653358607776565,-0.0705842723268149
0.749561719041514,-1.85193549341502,0.653358607776565,-0.0705842723268149
-0.385418064834037,0.347237905015316,-0.544465506480471,1.19993262955586
0.599790151043435,0.347237905015316,0.653358607776565,1.19993262955586
0.672861521443044,0.347237905015316,0.653358607776565,-0.0705842723268149
0.378855371239777,-4.05110889184536,0.653358607776565,-1.34110117420949
NA,NA,NA,NA
-1.01390990937029,0.347237905015316,0.653358607776565,-0.0705842723268149
0.949448795579525,0.347237905015316,0.653358607776565,-0.0705842723268149
-0.9408068318409,0.347237905015316,-1.74228962073751,-2.61161807609216
-0.50862286193058,0.347237905015316,-0.544465506480471,-1.34110117420949
0.0488794968418763,0.347237905015316,0.653358607776565,-0.0705842723268149
-1.32190328324459,0.347237905015316,-1.74228962073751,-0.0705842723268149
NA,NA,NA,NA
-2.06347591591707,0.347237905015316,-1.74228962073751,NA
-0.635150401060754,0.347237905015316,-0.544465506480471,-0.0705842723268149
0.565171596028841,0.347237905015316,0.653358607776565,1.19993262955586
-0.481847905067998,0.347237905015316,0.653358607776565,-0.0705842723268149
NA,NA,NA,NA
-0.157195299897616,0.347237905015316,0.653358607776565,NA
NA,NA,NA,NA
-0.286769851656591,0.347237905015316,-2.94011373499454,-2.61161807609216
-0.242770390690131,0.347237905015316,0.653358607776565,-1.34110117420949
1.11650412773146,0.347237905015316,-0.544465506480471,-0.0705842723268149
-0.857163348403745,0.347237905015316,-0.544465506480471,-2.61161807609216
-0.651037524957369,0.347237905015316,-0.544465506480471,-0.0705842723268149
1.43640837124531,0.347237905015316,0.653358607776565,1.19993262955586
