"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
0.220027194305046,0.653358607776565,-2.2401298663653,-0.0705842723268149
0.384197074255888,0.653358607776565,-0.900921794081697,-0.0705842723268149
0.275714483836603,0.653358607776565,0.438286278201906,-0.0705842723268149
NA,NA,NA,NA
0.204722398567847,0.653358607776565,-0.900921794081697,1.19993262955586
1.54039131588387,0.653358607776565,0.438286278201906,-0.0705842723268149
1.47119548962116,0.653358607776565,1.77749435048551,1.19993262955586
-1.09598000679043,-1.74228962073751,-0.900921794081697,-1.34110117420949
NA,NA,NA,NA
0.159837454389653,-0.544465506480471,0.438286278201906,-0.0705842723268149
0.096906019220544,0.653358607776565,-0.900921794081697,-0.0705842723268149
-1.09134739669926,NA,-0.900921794081697,NA
-1.75343455693965,-1.74228962073751,0.438286278201906,-0.0705842723268149
-2.19741823169207,0.653358607776565,-0.900921794081697,1.19993262955586
-0.760490757082609,0.653358607776565,0.438286278201906,-0.0705842723268149
-1.05024546777562,0.653358607776565,-0.900921794081697,-0.0705842723268149
0.134255694446998,0.653358607776565,0.438286278201906,-0.0705842723268149
-0.222037154040744,0.653358607776565,0.438286278201906,1.19993262955586
1.7057527880546,0.653358607776565,0.438286278201906,1.19993262955586
1.9066948812642,0.653358607776565,1.77749435048551,1.19993262955586
-1.44780944433811,NA,-0.900921794081697,-0.0705842723268149
-0.102591297003379,0.653358607776565,-0.900921794081697,-0.0705842723268149
-0.144811439235771,-0.544465506480471,-0.900921794081697,-0.0705842723268149
1.4946496845623,0.653358607776565,1.77749435048551,1.19993262955586
1.08763229822107,0.653358607776565,0.438286278201906,1.19993262955586
-0.0357147185642898,0.653358607776565,0.438286278201906,-0.0705842723268149
-0.580846882243453,-0.544465506480471,-2.2401298663653,-0.0705842723268149
-0.94895377776553,0.653358607776565,1.77749435048551,1.19993262955586
0.689622204977863,0.653358607776565,-0.900921794081697,-0.0705842723268149
1.16238372949377,-0.544465506480471,0.438286278201906,1.19993262955586
0.103157390109193,-1.74228962073751,-0.900921794081697,-0.0705842723268149
NA,NA,NA,NA
0.876535122626958,0.653358607776565,0.438286278201906,-1.34110117420949
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.19686154975917,0.653358607776565,-0.900921794081697,-0.0705842723268149
-0.382278467665466,-0.544465506480471,-0.900921794081697,-1.34110117420949
-0.00371827413792797,-0.544465506480471,0.438286278201906,-0.0705842723268149
-0.428960835258282,-2.94011373499454,1.77749435048551,1.19993262955586
0.109585073626783,0.653358607776565,0.438286278201906,-0.0705842723268149
-1.30966981216992,0.653358607776565,-0.900921794081697,-0.0705842723268149
-0.362738633265867,-0.544465506480471,-0.900921794081697,1.19993262955586
1.03189887693898,0.653358607776565,0.438286278201906,1.19993262955586
1.14815810762155,0.653358607776565,0.438286278201906,-0.0705842723268149
-0.34320470559339,0.653358607776565,0.438286278201906,-1.34110117420949
NA,NA,NA,NA
0.504149385509092,0.653358607776565,0.438286278201906,-0.0705842723268149
0.579290131495232,0.653358607776565,0.438286278201906,-0.0705842723268149
-0.695774897532759,-1.74228962073751,-0.900921794081697,-2.61161807609216
-0.559045745225017,-0.544465506480471,-0.900921794081697,-1.34110117420949
-0.945247698161015,0.653358607776565,0.438286278201906,-0.0705842723268149
-1.43653377748557,-1.74228962073751,NA,-0.0705842723268149
NA,NA,NA,NA
-0.65095031206075,-1.74228962073751,0.438286278201906,NA
1.18663429521422,-0.544465506480471,0.438286278201906,-0.0705842723268149
0.957681104700589,0.653358607776565,1.77749435048551,1.19993262955586
-0.448495948510396,0.653358607776565,0.438286278201906,-0.0705842723268149
NA,NA,NA,NA
0.0136182451897432,0.653358607776565,NA,NA
NA,NA,NA,NA
-0.540180399783798,-2.94011373499454,0.438286278201906,-2.61161807609216
-1.50027460363895,0.653358607776565,-2.2401298663653,-1.34110117420949
1.64931172392641,-0.544465506480471,0.438286278201906,-0.0705842723268149
-0.953539070526533,-0.544465506480471,0.438286278201906,-2.61161807609216
-1.28006245891046,-0.544465506480471,0.438286278201906,-0.0705842723268149
1.38149305227772,0.653358607776565,0.438286278201906,1.19993262955586
