"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
0.312449401918178,1.01505304345025,-0.467426352442802,-0.910206499621999,-0.931133009792805,0.0779043920738006,0.287297202457111,0.219788953647208,0.902956815386518,-0.941513083524009,-0.393397896234721,-0.609449400220044,-0.267261241912424
-0.46112100741756,1.01505304345025,1.16856588110701,1.17791429362847,0.0716256161379083,-1.01275709695941,-0.718243006142779,-0.805892830039762,-1.20394242051536,-0.941513083524009,-0.393397896234721,-0.609449400220044,-0.267261241912424
-0.265013818302143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.74515182601091,1.01505304345025,1.16856588110701,1.17791429362847,1.07438424206862,1.16856588110701,-0.718243006142779,0.219788953647208,-1.20394242051536,NA,-0.393397896234721,-0.609449400220044,-0.267261241912424
-0.207664570761133,-0.563918357472361,-0.467426352442802,-0.910206499621999,-0.931133009792805,1.16856588110701,0.287297202457111,0.219788953647208,0.902956815386518,-0.941513083524009,-0.393397896234721,-0.609449400220044,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.59265899035437,-0.563918357472361,1.16856588110701,-0.910206499621999,1.07438424206862,1.16856588110701,-1.72378321474267,-1.83157461372673,-2.25739203846629,0.171184197004365,-0.393397896234721,-0.609449400220044,-0.267261241912424
0.475712870329471,-0.563918357472361,-0.467426352442802,NA,0.0716256161379083,0.0779043920738006,-0.718243006142779,-0.805892830039762,-0.15049280256442,0.171184197004365,-0.393397896234721,-0.609449400220044,-0.267261241912424
-0.174630231330834,-0.563918357472361,-0.467426352442802,1.17791429362847,0.0716256161379083,0.0779043920738006,0.287297202457111,0.219788953647208,-0.15049280256442,-0.941513083524009,-0.393397896234721,-0.609449400220044,-0.267261241912424
1.64070836696071,-0.563918357472361,-0.467426352442802,-0.910206499621999,-0.931133009792805,-1.01275709695941,0.287297202457111,1.24547073733418,0.902956815386518,1.28388147753274,-0.393397896234721,1.52362350055011,-0.267261241912424
-1.31878223287044,1.01505304345025,-0.467426352442802,1.17791429362847,-0.931133009792805,0.0779043920738006,-1.72378321474267,-0.805892830039762,-0.15049280256442,-0.941513083524009,-0.393397896234721,-0.609449400220044,-0.267261241912424
0.523585851662964,1.01505304345025,-0.467426352442802,-0.910206499621999,1.07438424206862,-1.01275709695941,0.287297202457111,-0.805892830039762,-0.15049280256442,0.171184197004365,2.36038737740833,1.52362350055011,-0.267261241912424
1.25975838246166,-0.563918357472361,1.16856588110701,1.17791429362847,0.0716256161379083,0.0779043920738006,0.287297202457111,-0.805892830039762,-0.15049280256442,1.28388147753274,2.36038737740833,1.52362350055011,3.47439614486152
1.16869996575418,-2.14288975839497,-2.10341858599261,-0.910206499621999,-1.93389163572352,-2.10341858599261,1.292837411057,1.24547073733418,0.902956815386518,-0.941513083524009,-0.393397896234721,-0.609449400220044,-0.267261241912424
0.139153035705985,-0.563918357472361,-0.467426352442802,-0.214166235205176,1.07438424206862,0.0779043920738006,1.292837411057,1.24547073733418,0.902956815386518,1.28388147753274,-0.393397896234721,-0.609449400220044,-0.267261241912424
0.244954802254238,1.01505304345025,1.16856588110701,-0.214166235205176,1.07438424206862,1.16856588110701,1.292837411057,1.24547073733418,0.902956815386518,1.28388147753274,-0.393397896234721,1.52362350055011,-0.267261241912424
