"PROFICIENCIA_MT_SAEB","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA
1.48667262721636,-1.48884742894182,-1.81341157448097,-1.57195498378372,-1.55204350780895
0.0228080408222976,0.638077469546494,0.604470524826989,-0.196494372972965,0.450593276460665
-0.274088678219394,0.638077469546494,-1.81341157448097,-0.196494372972965,-0.550725115674145
1.09026782545626,-0.425384979697663,-1.81341157448097,-0.196494372972965,-0.550725115674145
NA,NA,NA,NA,NA
-0.17133336193311,0.638077469546494,0.604470524826989,-0.196494372972965,-1.55204350780895
-1.07453331476616,0.638077469546494,0.604470524826989,1.17896623783779,0.450593276460665
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.371243487518056,0.638077469546494,0.604470524826989,-0.196494372972965,0.450593276460665
-1.23636133993777,0.638077469546494,0.604470524826989,-0.196494372972965,0.450593276460665
0.251832404848575,0.638077469546494,-1.81341157448097,-0.196494372972965,-1.55204350780895
-1.00720083257377,0.638077469546494,0.604470524826989,1.17896623783779,1.45191166859547
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.59778479769654,0.638077469546494,0.604470524826989,-0.196494372972965,0.450593276460665
-0.921726003843345,-0.425384979697663,0.604470524826989,1.17896623783779,1.45191166859547
1.65737398789096,0.638077469546494,0.604470524826989,1.17896623783779,1.45191166859547
0.0729497754147053,-1.48884742894182,-0.604470524826989,-0.196494372972965,-0.550725115674145
0.962430435127444,-1.48884742894182,-0.604470524826989,1.17896623783779,-0.550725115674145
NA,NA,NA,NA,NA
1.74498747081737,0.638077469546494,0.604470524826989,-2.94741559459447,-1.55204350780895
NA,NA,NA,NA,NA
-0.116203106152463,0.638077469546494,0.604470524826989,-0.196494372972965,0.450593276460665
0.656855825092223,-2.55230987818598,0.604470524826989,-0.196494372972965,0.450593276460665
0.582514712535573,-0.425384979697663,0.604470524826989,-0.196494372972965,0.450593276460665
-1.18079694454944,NA,NA,-0.196494372972965,NA
-1.57742123803171,0.638077469546494,0.604470524826989,1.17896623783779,0.450593276460665
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
