"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
0.806017094734461,0.785950200532908,0.649450916062736,0.97182531580755,-0.424345583496044,-0.753665092444775,0.123421938529559,-0.343592135468138
1.11365298424035,0.785950200532908,0.649450916062736,0.97182531580755,0.666828774065213,0.289871189401836,1.23421938529559,-0.343592135468138
0.257017827931804,0.785950200532908,0.649450916062736,0,0.666828774065213,0.289871189401836,0.123421938529559,-0.343592135468138
-0.997296040407203,-0.50015012761185,-0.354245954216038,-1.9436506316151,-0.424345583496044,0.289871189401836,-0.987375508236473,2.74873708374511
1.99279250298307,2.07205052867767,0.649450916062736,0,0.666828774065213,1.33340747124845,0.123421938529559,-0.343592135468138
-0.517675955361655,-0.50015012761185,-2.36163969477359,-0.97182531580755,0.666828774065213,0.289871189401836,0.123421938529559,-0.343592135468138
-0.136404787946627,-0.50015012761185,0.649450916062736,0,-0.424345583496044,1.33340747124845,0.123421938529559,-0.343592135468138
-1.65882734107599,0.785950200532908,0.649450916062736,0,-1.5155199410573,-0.753665092444775,-2.0981729550025,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.728499417383085,-0.50015012761185,-0.354245954216038,0,-1.5155199410573,-1.79720137429139,-0.987375508236473,2.74873708374511
-1.12021482870849,-0.50015012761185,-0.354245954216038,0,0.666828774065213,-1.79720137429139,0.123421938529559,-0.343592135468138
1.12172068401058,0.785950200532908,0.649450916062736,0.97182531580755,-0.424345583496044,-0.753665092444775,-0.987375508236473,-0.343592135468138
-0.809473902706511,-1.78625045575661,0.649450916062736,-0.97182531580755,1.75800313162647,1.33340747124845,1.23421938529559,-0.343592135468138
-0.200016725951789,-1.78625045575661,-2.36163969477359,-1.9436506316151,-1.5155199410573,1.33340747124845,1.23421938529559,-0.343592135468138
0.311867384033463,0.785950200532908,0.649450916062736,0.97182531580755,-0.424345583496044,0.289871189401836,0.123421938529559,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA
1.17131347628757,-0.50015012761185,-0.354245954216038,0.97182531580755,1.75800313162647,0.289871189401836,1.23421938529559,-0.343592135468138
-0.319372406699009,-0.50015012761185,-0.354245954216038,0.97182531580755,-0.424345583496044,-0.753665092444775,-0.987375508236473,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA
-1.06213684996718,-0.50015012761185,NA,-0.97182531580755,-0.424345583496044,-0.753665092444775,-0.987375508236473,-0.343592135468138
0.775536301986242,0.785950200532908,0.649450916062736,0.97182531580755,0.666828774065213,0.289871189401836,1.23421938529559,-0.343592135468138
