"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA,NA,NA
0.654254546751718,0.0756806063636289,0.636985424701654,0.473522546965265,-1.80502153013148,-2.01673776738223,-1.00153665827228
0.963819590075715,0.0756806063636289,0.636985424701654,0.473522546965265,-0.176099661476241,-0.778390015480861,0.296751602451047
NA,NA,NA,NA,NA,NA,NA
1.42270250609034,0.0756806063636289,-1.046476054867,0.473522546965265,-1.80502153013148,-0.778390015480861,0.296751602451047
2.07347674877596,0.0756806063636289,-1.046476054867,0.473522546965265,-0.176099661476241,0.459957736420509,NA
-0.572915958358539,-1.36225091454532,0.636985424701654,-2.14331258100068,-0.176099661476241,-0.778390015480861,-1.00153665827228
-0.724275714458522,0.0756806063636289,-1.046476054867,-2.14331258100068,-1.80502153013148,-0.778390015480861,-1.00153665827228
-0.00828410502142606,0.0756806063636289,0.636985424701654,-2.14331258100068,-0.176099661476241,0.459957736420509,0.296751602451047
1.38156154559782,0.0756806063636289,-1.046476054867,0.473522546965265,-0.176099661476241,0.459957736420509,-1.00153665827228
1.11010487974825,1.51361212727258,0.636985424701654,0.473522546965265,-0.176099661476241,-0.778390015480861,0.296751602451047
1.87772491123681,1.51361212727258,0.636985424701654,0.473522546965265,-0.176099661476241,0.459957736420509,0.296751602451047
1.29752043998059,0.0756806063636289,0.636985424701654,0.473522546965265,-0.176099661476241,1.69830548832188,0.296751602451047
-1.00775691817569,0.0756806063636289,0.636985424701654,0.473522546965265,-0.176099661476241,0.459957736420509,0.296751602451047
0.40225474856583,0.0756806063636289,0.636985424701654,0.473522546965265,-0.176099661476241,-0.778390015480861,-1.00153665827228
-0.0246133916566484,0.0756806063636289,-1.046476054867,0.473522546965265,1.45282220717899,0.459957736420509,0.296751602451047
NA,NA,NA,NA,NA,NA,NA
-0.842852188490561,1.51361212727258,0.636985424701654,0.473522546965265,-0.176099661476241,-0.778390015480861,0.296751602451047
-0.982882294853803,-1.36225091454532,0.636985424701654,0.473522546965265,-0.176099661476241,0.459957736420509,-1.00153665827228
-0.576142150297095,1.51361212727258,-1.046476054867,NA,-0.176099661476241,-2.01673776738223,1.59503986317438
0.89540457329349,0.0756806063636289,-1.046476054867,0.473522546965265,1.45282220717899,-0.778390015480861,-2.29982491899561
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.807464957603944,0.0756806063636289,0.636985424701654,0.473522546965265,-0.176099661476241,0.459957736420509,0.296751602451047
0.677538644101418,1.51361212727258,0.636985424701654,0.473522546965265,-0.176099661476241,-0.778390015480861,1.59503986317438
-1.08875003282012,0.0756806063636289,0.636985424701654,-2.14331258100068,-0.176099661476241,0.459957736420509,0.296751602451047
-0.57407648550663,0.0756806063636289,NA,NA,-0.176099661476241,NA,NA
-1.0221607205297,-1.36225091454532,-2.72993753443566,0.473522546965265,-0.176099661476241,0.459957736420509,0.296751602451047
NA,NA,NA,NA,NA,NA,NA
-0.00766287754022628,0.0756806063636289,-1.046476054867,0.473522546965265,-0.176099661476241,1.69830548832188,0.296751602451047
-0.88486026616896,-1.36225091454532,0.636985424701654,0.473522546965265,1.45282220717899,0.459957736420509,0.296751602451047
0.76563029911225,0.0756806063636289,-1.046476054867,0.473522546965265,-1.80502153013148,-0.778390015480861,-2.29982491899561
-1.19804943045748,0.0756806063636289,0.636985424701654,0.473522546965265,-0.176099661476241,0.459957736420509,0.296751602451047
0.564741045681065,-1.36225091454532,-2.72993753443566,0.473522546965265,-0.176099661476241,-0.778390015480861,0.296751602451047
1.26352199096933,1.51361212727258,-1.046476054867,0.473522546965265,-0.176099661476241,-0.778390015480861,-2.29982491899561
-1.19831193950088,-1.36225091454532,0.636985424701654,0.473522546965265,1.45282220717899,1.69830548832188,1.59503986317438
-1.38078131249829,1.51361212727258,0.636985424701654,0.473522546965265,1.45282220717899,NA,1.59503986317438
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.390539245612851,-1.36225091454532,0.636985424701654,0.473522546965265,-1.80502153013148,-0.778390015480861,0.296751602451047
-0.556551052782518,1.51361212727258,0.636985424701654,-2.14331258100068,1.45282220717899,0.459957736420509,0.296751602451047
NA,NA,NA,NA,NA,NA,NA
0.546438754507096,-1.36225091454532,0.636985424701654,0.473522546965265,-0.176099661476241,-0.778390015480861,0.296751602451047
NA,NA,NA,NA,NA,NA,NA
-1.19100314962295,-1.36225091454532,0.636985424701654,-2.14331258100068,1.45282220717899,1.69830548832188,0.296751602451047
NA,NA,NA,NA,NA,NA,NA
-0.479187988508622,0.0756806063636289,0.636985424701654,NA,NA,NA,NA
-1.01686412452633,-1.36225091454532,0.636985424701654,0.473522546965265,1.45282220717899,1.69830548832188,0.296751602451047
-0.975638834703807,0.0756806063636289,0.636985424701654,-0.398755829023382,1.45282220717899,0.459957736420509,0.296751602451047
