"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
0.374435518934416,0,0.428174419288837,-0.741619848709566,0.5,-1.08746033240514,-0.626783170528009,-0.288675134594813,-0.288675134594813
-0.334808075734849,0,0.428174419288837,0.741619848709566,0.5,1.9239682804091,0.626783170528009,-0.288675134594813,-0.288675134594813
-1.28446543012226,-1.35400640077266,0.428174419288837,0.741619848709566,-0.5,-1.08746033240514,0.626783170528009,-0.288675134594813,3.17542648054294
-0.619641307783485,0,0.428174419288837,0.741619848709566,1.5,0.920158742804353,0.626783170528009,-0.288675134594813,-0.288675134594813
-0.0564378941086323,-1.35400640077266,0.428174419288837,-0.741619848709566,-0.5,-1.08746033240514,0.626783170528009,-0.288675134594813,-0.288675134594813
0.558402597057938,1.35400640077266,-2.14087209644419,-2.2248595461287,-1.5,-0.0836507948003959,-0.626783170528009,1.44337567297406,-0.288675134594813
1.50763181280164,1.35400640077266,0.428174419288837,-0.741619848709566,-1.5,-1.08746033240514,1.88034951158403,-0.288675134594813,-0.288675134594813
-0.456935005384741,0,0.428174419288837,0.741619848709566,0.5,0.920158742804353,-0.626783170528009,1.44337567297406,-0.288675134594813
-0.874086762728626,-1.35400640077266,0.428174419288837,0.741619848709566,1.5,-0.0836507948003959,-0.626783170528009,-0.288675134594813,-0.288675134594813
1.033843135675,0,-2.14087209644419,-0.741619848709566,-0.5,-0.0836507948003959,0.626783170528009,1.44337567297406,-0.288675134594813
-1.35098229184475,1.35400640077266,0.428174419288837,0.741619848709566,0.5,0.920158742804353,-1.88034951158403,-2.02072594216369,-0.288675134594813
1.50304370323836,0,0.428174419288837,0.741619848709566,-0.5,-0.0836507948003959,-0.626783170528009,-0.288675134594813,-0.288675134594813
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
