"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
0.882356334903191,1.13284303119776,-0.741619848709566,0.5,-1.08746033240514,-0.872524747516223,-1.36618661370027,-1.81289419598984,-2.24776501272877,0,-1.44337567297406,-0.998186761880863
-1.7119936027019,-0.809173593712687,0.741619848709566,0.5,1.9239682804091,-2.36828145754403,1.15600405774638,1.29492442570703,0.661107356684931,-1.6583123951777,-1.44337567297406,0.199637352376172
-0.0824149660284457,-0.809173593712687,0.741619848709566,-0.5,-1.08746033240514,0.623231962511588,-0.105091277976944,0.258984885141406,NA,-1.6583123951777,0.288675134594813,-0.998186761880863
-0.83253425785131,-0.809173593712687,0.741619848709566,1.5,0.920158742804353,0.623231962511588,-0.105091277976944,-0.776954655424218,-0.793328828021918,0,0.288675134594813,0.199637352376172
1.19871982096244,1.13284303119776,-0.741619848709566,-0.5,-1.08746033240514,0.623231962511588,-1.36618661370027,-0.776954655424218,-0.793328828021918,0,0.288675134594813,0.199637352376172
0.387661007724965,-0.809173593712687,-2.2248595461287,-1.5,-0.0836507948003959,0.623231962511588,-1.36618661370027,-0.776954655424218,-0.793328828021918,1.6583123951777,0.288675134594813,-2.1960108761379
1.36831478765237,-0.809173593712687,-0.741619848709566,-1.5,-1.08746033240514,0.623231962511588,-0.105091277976944,0.258984885141406,0.661107356684931,0,2.02072594216369,0.199637352376172
0.542676482234684,1.13284303119776,0.741619848709566,0.5,0.920158742804353,0.623231962511588,1.15600405774638,1.29492442570703,0.661107356684931,1.6583123951777,0.288675134594813,0.199637352376172
-0.475570702119356,-0.809173593712687,0.741619848709566,1.5,-0.0836507948003959,0.623231962511588,-0.105091277976944,0.258984885141406,0.661107356684931,0,0.288675134594813,1.39746146663321
-1.05302116556723,-0.809173593712687,-0.741619848709566,-0.5,-0.0836507948003959,-0.872524747516223,1.15600405774638,1.29492442570703,0.661107356684931,0,-1.44337567297406,1.39746146663321
-0.971304007810596,1.13284303119776,0.741619848709566,0.5,0.920158742804353,-0.872524747516223,1.15600405774638,0.258984885141406,0.661107356684931,0,0.288675134594813,0.199637352376172
0.747110268601199,1.13284303119776,0.741619848709566,-0.5,-0.0836507948003959,0.623231962511588,-0.105091277976944,-0.776954655424218,0.661107356684931,0,0.288675134594813,0.199637352376172
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
