"PROFICIENCIA_MT_SAEB","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-1.20650167013128,-1.49399690691242,-1.28402173083147
0.0283314033690003,1.26055989020735,-0.0621300837499095
-0.343706851941371,-0.116718508352533,-0.0621300837499095
1.34731842330824,1.26055989020735,1.15976156333165
-0.432790050031384,1.26055989020735,1.15976156333165
1.09021682925197,-0.116718508352533,-1.28402173083147
0.289704029164632,-0.116718508352533,-1.28402173083147
0.11060036815181,-0.116718508352533,-0.0621300837499095
-1.31235360055718,-2.87127530547231,-2.50591337791302
-0.847640053497061,-0.116718508352533,-0.0621300837499095
2.08626577053862,1.26055989020735,1.15976156333165
NA,NA,NA
-1.7757027447706,-0.116718508352533,-0.0621300837499095
1.21632053657206,-0.116718508352533,-1.28402173083147
-0.753874293959669,-0.116718508352533,-0.0621300837499095
0.015949255334699,1.26055989020735,1.15976156333165
-0.783560037526387,1.26055989020735,1.15976156333165
1.35370551860153,-0.116718508352533,1.15976156333165
1.08138912448477,1.26055989020735,1.15976156333165
0.442264883396468,-0.116718508352533,1.15976156333165
0.247568640931291,-1.49399690691242,-1.28402173083147
0.0853583464350287,-0.116718508352533,-1.28402173083147
1.00290826302451,-0.116718508352533,-0.0621300837499095
1.22536243746564,-0.116718508352533,-0.0621300837499095
-0.780171757682425,1.26055989020735,1.15976156333165
1.52516412919147,-0.116718508352533,-0.0621300837499095
0.368421175291305,1.26055989020735,-0.0621300837499095
1.45492549844097,-0.116718508352533,-0.0621300837499095
-1.09510646844934,1.26055989020735,1.15976156333165
0.355798840514111,-0.116718508352533,1.15976156333165
-0.878278670202466,-0.116718508352533,-0.0621300837499095
NA,NA,NA
-0.136907576042932,-0.116718508352533,-1.28402173083147
-0.97942074787232,-1.49399690691242,-0.0621300837499095
-0.180999344641212,-0.116718508352533,-0.0621300837499095
0.184063716707451,-0.116718508352533,-0.0621300837499095
-0.998910504975306,-0.116718508352533,1.15976156333165
0.377570824594166,-0.116718508352533,-0.0621300837499095
NA,NA,NA
0.222922475582575,-0.116718508352533,-0.0621300837499095
-1.38932075829235,-1.49399690691242,-1.28402173083147
-1.43739278425283,-1.49399690691242,-2.50591337791302
-1.00251428163781,-1.49399690691242,-0.0621300837499095
0.48448725541785,-0.116718508352533,-0.0621300837499095
NA,NA,NA
NA,NA,NA
-1.23793607817069,-0.116718508352533,-0.0621300837499095
1.0656264775328,1.26055989020735,1.15976156333165
-1.30441385045401,-0.116718508352533,1.15976156333165
-1.64483467175707,-0.116718508352533,-1.28402173083147
1.67544145575408,1.26055989020735,1.15976156333165
0.686462449916831,1.26055989020735,1.15976156333165
-1.30441385045401,-0.116718508352533,-1.28402173083147
1.09209660813948,-0.116718508352533,-0.0621300837499095
-0.950615178043337,-0.116718508352533,-0.0621300837499095
1.24104848294018,1.26055989020735,1.15976156333165
0.426769668042769,-0.116718508352533,-0.0621300837499095
NA,NA,NA
-0.19739809973819,-0.116718508352533,-0.0621300837499095
NA,NA,NA
NA,NA,NA
-1.55719117729903,-2.87127530547231,-1.28402173083147
0.348008414515965,-1.49399690691242,-1.28402173083147
1.1924467965518,1.26055989020735,-0.0621300837499095
0.275339556602176,-0.116718508352533,1.15976156333165
-0.179632363636842,1.26055989020735,1.15976156333165
0.111729810250895,-0.116718508352533,-0.0621300837499095
