"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23d_num","TX_RESP_Q19_num"
0.711742876983506,1.16008785971792,-0.13647445607828,-0.649788315434353,-0.0616094244984123,-0.867303940350345,-0.989685940523338,2.29128784747792,-0.421306158780365
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.42110084042329,1.16008785971792,1.36474456078281,-0.649788315434353,-1.47862618796189,-1.97552564190912,-0.989685940523338,0,-0.421306158780365
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.425728428060744,-0.052731266350815,-0.13647445607828,-0.649788315434353,-0.0616094244984123,-0.867303940350345,-0.989685940523338,NA,-0.421306158780365
-0.993473424172798,-0.052731266350815,-0.887083964508823,-0.649788315434353,1.35540733896506,0.240917761208429,0.432987598978961,0,1.19370078321103
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0901880899735967,-0.052731266350815,1.36474456078281,1.01078182400899,-1.47862618796189,0.240917761208429,0.432987598978961,0,-0.421306158780365
0.796899485957494,-0.052731266350815,-0.887083964508823,1.84106689373067,-0.0616094244984123,1.3491394627672,-0.989685940523338,0,-0.421306158780365
-1.22954204219808,-2.47836951848829,-0.887083964508823,1.84106689373067,-0.0616094244984123,0.240917761208429,0.432987598978961,0,-0.421306158780365
0.494113722386726,-0.052731266350815,1.36474456078281,-0.649788315434353,-0.0616094244984123,1.3491394627672,0.432987598978961,0,-0.421306158780365
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.38875955004736,-0.052731266350815,-0.887083964508823,1.84106689373067,1.35540733896506,0.240917761208429,1.85566113848126,0,1.19370078321103
0.286211499636769,-0.052731266350815,1.36474456078281,-0.649788315434353,-1.47862618796189,-0.867303940350345,-0.989685940523338,0,-0.421306158780365
1.73740938654478,1.16008785971792,NA,-0.649788315434353,-1.47862618796189,-1.97552564190912,-0.989685940523338,0,-0.421306158780365
0.190924690290082,-0.052731266350815,-0.13647445607828,1.01078182400899,-0.0616094244984123,0.240917761208429,0.432987598978961,0,-0.421306158780365
-1.07626688585892,-0.052731266350815,-0.887083964508823,1.84106689373067,1.35540733896506,-0.867303940350345,-0.989685940523338,-2.29128784747792,-0.421306158780365
1.04890913090466,-0.052731266350815,-0.13647445607828,-0.649788315434353,-0.0616094244984123,0.240917761208429,-0.989685940523338,0,-0.421306158780365
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.42575453859811,1.16008785971792,1.36474456078281,-0.649788315434353,-0.0616094244984123,-0.867303940350345,-0.989685940523338,0,-0.421306158780365
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.627693318311022,-1.26555039241955,-0.887083964508823,0.18049675428732,1.35540733896506,1.3491394627672,0.432987598978961,2.29128784747792,-0.421306158780365
-0.460282122006264,-2.47836951848829,-0.887083964508823,-0.649788315434353,-1.47862618796189,1.3491394627672,1.85566113848126,0,2.80870772520243
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.31012886457796,1.16008785971792,-0.13647445607828,0.18049675428732,-0.0616094244984123,1.3491394627672,0.432987598978961,0,-0.421306158780365
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.96028623316131,-0.052731266350815,-0.887083964508823,-0.649788315434353,-0.0616094244984123,0.240917761208429,0.432987598978961,0,2.80870772520243
-0.0463887543543882,-0.052731266350815,1.36474456078281,-0.649788315434353,1.35540733896506,0.240917761208429,-0.989685940523338,0,-0.421306158780365
-0.29850859346814,1.16008785971792,1.36474456078281,-0.649788315434353,1.35540733896506,-0.867303940350345,0.432987598978961,-2.29128784747792,-0.421306158780365
-0.505937438390217,-0.052731266350815,-0.887083964508823,-0.649788315434353,-0.0616094244984123,0.240917761208429,1.85566113848126,0,-0.421306158780365
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.193274080111851,-0.052731266350815,-0.887083964508823,-0.649788315434353,-0.0616094244984123,0.240917761208429,0.432987598978961,0,-0.421306158780365
