"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q23h_num"
-0.148817041509388,0.971008312455225,0.656322182763981,-0.421188399651714,0.403686713879666,-0.761548702983106,-0.309162682328315,-0.190828419411338,-0.248177962281867
-0.149094283921596,0.971008312455225,0.656322182763981,-0.421188399651714,1.61474685551866,-0.761548702983106,-0.309162682328315,-0.190828419411338,1.14782307555363
-0.150196603407224,0.971008312455225,-1.0810012421995,-0.421188399651714,0.403686713879666,-0.761548702983106,-0.309162682328315,-1.39032134142546,-0.248177962281867
-0.149109271563696,-0.647338874970149,-1.0810012421995,-1.84674913693444,0.403686713879666,0.276926801084766,-0.309162682328315,-0.190828419411338,1.14782307555363
-0.149990897193573,0.971008312455225,0.656322182763981,1.00437233763101,0.403686713879666,-0.761548702983106,-0.309162682328315,-0.190828419411338,-0.248177962281867
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.149551019301068,-0.647338874970149,-1.0810012421995,1.00437233763101,-0.807373427759331,-0.761548702983106,-0.309162682328315,-0.190828419411338,1.14782307555363
-0.148491155606958,0.971008312455225,-1.0810012421995,-0.421188399651714,0.403686713879666,-0.761548702983106,0.662491462132103,-0.190828419411338,-0.248177962281867
-0.151646614843218,-2.26568606239552,-2.81832466716298,-1.84674913693444,-2.01843356939833,-0.761548702983106,-1.28081682678873,-1.39032134142546,-3.04018003795287
-0.150287785450788,-0.647338874970149,0.656322182763981,-1.84674913693444,-2.01843356939833,-0.761548702983106,NA,-0.190828419411338,-1.64417900011737
-0.147653125019725,0.971008312455225,0.656322182763981,-0.421188399651714,-0.807373427759331,-0.761548702983106,1.63414560659252,2.20815742461691,-0.248177962281867
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.150230047676047,-0.647338874970149,-1.0810012421995,-0.421188399651714,0.403686713879666,0.276926801084766,0.662491462132103,-1.39032134142546,1.14782307555363
-0.149210013051407,0.971008312455225,0.656322182763981,-0.421188399651714,0.403686713879666,-0.761548702983106,-0.309162682328315,-0.190828419411338,-0.248177962281867
-0.148965892971672,-0.647338874970149,0.656322182763981,-0.421188399651714,0.403686713879666,0.276926801084766,0.662491462132103,-0.190828419411338,1.14782307555363
-0.147805608414414,-0.647338874970149,0.656322182763981,-0.421188399651714,0.403686713879666,0.276926801084766,0.662491462132103,-0.190828419411338,1.14782307555363
-0.148205623083288,-0.647338874970149,0.656322182763981,-0.421188399651714,0.403686713879666,0.276926801084766,0.662491462132103,-0.190828419411338,1.14782307555363
-0.147997261240579,-0.647338874970149,0.656322182763981,1.00437233763101,0.403686713879666,0.276926801084766,-0.309162682328315,-0.190828419411338,1.14782307555363
-0.149347134324619,-0.647338874970149,-1.0810012421995,-0.421188399651714,0.403686713879666,-0.761548702983106,-1.28081682678873,-0.190828419411338,-0.248177962281867
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.148989110287634,0.971008312455225,0.656322182763981,-0.421188399651714,0.403686713879666,-0.761548702983106,-0.309162682328315,-0.190828419411338,-0.248177962281867
-0.149780796923192,-0.647338874970149,0.656322182763981,-0.421188399651714,0.403686713879666,0.276926801084766,-1.28081682678873,-1.39032134142546,1.14782307555363
-0.14936549767137,-0.647338874970149,-1.0810012421995,-0.421188399651714,-0.807373427759331,-0.761548702983106,-0.309162682328315,-0.190828419411338,1.14782307555363
-0.150399664509961,-0.647338874970149,0.656322182763981,1.00437233763101,0.403686713879666,0.276926801084766,-0.309162682328315,-0.190828419411338,-0.248177962281867
-0.149938832038457,-0.647338874970149,-1.0810012421995,NA,0.403686713879666,-0.761548702983106,-1.28081682678873,NA,-0.248177962281867
-0.148257349224973,-0.647338874970149,0.656322182763981,1.00437233763101,-0.807373427759331,-0.761548702983106,1.63414560659252,-0.190828419411338,-0.248177962281867
-0.149691673955714,0.971008312455225,0.656322182763981,1.00437233763101,-2.01843356939833,-0.761548702983106,-1.28081682678873,-1.39032134142546,-0.248177962281867
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.150132918420088,0.971008312455225,0.656322182763981,-0.421188399651714,-0.807373427759331,-0.761548702983106,-1.28081682678873,-1.39032134142546,-0.248177962281867
-0.150764392636519,-0.647338874970149,-2.81832466716298,-1.84674913693444,-0.807373427759331,-0.761548702983106,-1.28081682678873,-0.190828419411338,-1.64417900011737
-0.147369905152471,0.971008312455225,-1.0810012421995,-0.421188399651714,-0.807373427759331,2.35387780922051,-0.309162682328315,-0.190828419411338,-0.248177962281867
-0.150010364301655,-0.647338874970149,0.656322182763981,-0.421188399651714,-0.807373427759331,0.276926801084766,0.662491462132103,2.20815742461691,-0.248177962281867
-0.14766269367023,0.971008312455225,0.656322182763981,1.00437233763101,0.403686713879666,0.276926801084766,0.662491462132103,1.00866450260278,1.14782307555363
-0.151517285679467,-0.647338874970149,0.656322182763981,1.00437233763101,-0.807373427759331,0.276926801084766,1.63414560659252,2.20815742461691,-0.248177962281867
-0.148081681356695,0.971008312455225,0.656322182763981,1.00437233763101,1.61474685551866,1.31540230515264,-1.28081682678873,-0.190828419411338,-0.248177962281867
-0.14793133979992,0.971008312455225,0.656322182763981,1.00437233763101,1.61474685551866,1.31540230515264,-0.309162682328315,-0.190828419411338,-0.248177962281867
-0.147809635862488,0.971008312455225,0.656322182763981,1.00437233763101,1.61474685551866,1.31540230515264,-0.309162682328315,-0.190828419411338,-0.248177962281867
-0.147484412221626,0.971008312455225,0.656322182763981,1.00437233763101,0.403686713879666,0.276926801084766,-0.309162682328315,-0.190828419411338,-0.248177962281867
-0.14882236719716,0.971008312455225,0.656322182763981,-0.421188399651714,-0.807373427759331,0.276926801084766,-1.28081682678873,1.00866450260278,-0.248177962281867
6.55912903255981,0.971008312455225,0.656322182763981,1.00437233763101,1.61474685551866,1.31540230515264,1.63414560659252,2.20815742461691,1.14782307555363
-0.150440760288543,-2.26568606239552,-1.0810012421995,-1.84674913693444,-0.807373427759331,-0.761548702983106,1.63414560659252,1.00866450260278,-0.248177962281867
-0.149258509359141,0.971008312455225,0.656322182763981,1.00437233763101,1.61474685551866,2.35387780922051,-1.28081682678873,-1.39032134142546,-3.04018003795287
-0.148198568126501,0.971008312455225,0.656322182763981,1.00437233763101,0.403686713879666,-0.761548702983106,0.662491462132103,-0.190828419411338,-0.248177962281867
-0.148025591377079,-0.647338874970149,0.656322182763981,1.00437233763101,-0.807373427759331,2.35387780922051,-0.309162682328315,-0.190828419411338,1.14782307555363
