"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
1.31706547509069,0.968245836551854,-1.39539076412859,1.42002260347271,1.07109558990403,0.201893213271812,1.00946606635906,0.286212291364566,0.443794751560454,1.00946606635906,1.0978875820671
-0.348573043068531,-1.61374306091976,-0.155043418236511,-0.146898890014418,-0.732854877302758,-1.41325249290268,-0.605679639815436,0.286212291364566,0.443794751560454,-0.605679639815436,-0.3659625273557
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.21334590961352,-1.61374306091976,-0.155043418236511,1.42002260347271,-1.63483011090615,-1.41325249290268,-0.605679639815436,-1.24025326257979,0.443794751560454,-2.22082534598993,-1.8298126367785
-0.559127279860601,-0.322748612183951,1.08530392765557,-0.93035963675798,-1.63483011090615,0.201893213271812,-2.22082534598993,-1.24025326257979,1.86393795655391,1.00946606635906,1.0978875820671
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.373490939465368,-0.322748612183951,-0.155043418236511,-0.146898890014418,0.169120356300636,0.201893213271812,1.00946606635906,0.286212291364566,0.443794751560454,-0.605679639815436,-0.3659625273557
0.752667186066541,0.968245836551854,-1.39539076412859,0.636561856729144,0.169120356300636,1.81703891944631,1.00946606635906,1.81267784530892,-0.976348453432999,1.00946606635906,1.0978875820671
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.732267289819671,0.968245836551854,1.08530392765557,0.636561856729144,1.07109558990403,0.201893213271812,1.00946606635906,0.286212291364566,0.443794751560454,1.00946606635906,1.0978875820671
0.239597113271616,-0.322748612183951,-0.155043418236511,-0.93035963675798,1.07109558990403,0.201893213271812,1.00946606635906,0.286212291364566,0.443794751560454,-0.605679639815436,-0.3659625273557
0.391651322245835,-0.322748612183951,-1.39539076412859,-0.146898890014418,0.169120356300636,0.201893213271812,1.00946606635906,1.81267784530892,-0.976348453432999,1.00946606635906,1.0978875820671
-1.27387511083615,0.968245836551854,1.08530392765557,-0.93035963675798,-0.732854877302758,0.201893213271812,-0.605679639815436,0.286212291364566,0.443794751560454,-0.605679639815436,-0.3659625273557
0.983565249601116,0.968245836551854,1.08530392765557,-0.93035963675798,1.07109558990403,0.201893213271812,-0.605679639815436,0.286212291364566,0.443794751560454,-0.605679639815436,-0.3659625273557
-0.359490320662469,-0.322748612183951,-0.155043418236511,-0.93035963675798,0.169120356300636,0.201893213271812,-0.605679639815436,0.286212291364566,0.443794751560454,1.00946606635906,-0.3659625273557
-0.686913852303141,-0.322748612183951,1.08530392765557,-0.93035963675798,0.169120356300636,-1.41325249290268,-0.605679639815436,-1.24025326257979,-0.976348453432999,-0.605679639815436,-0.3659625273557
0.345830961164518,-1.61374306091976,-1.39539076412859,-0.93035963675798,1.07109558990403,-1.41325249290268,-0.605679639815436,-1.24025326257979,0.443794751560454,-0.605679639815436,-1.8298126367785
1.2305268582473,0.968245836551854,-0.155043418236511,1.42002260347271,0.169120356300636,0.201893213271812,-0.605679639815436,-1.24025326257979,-0.976348453432999,-0.605679639815436,-0.3659625273557
1.28617957994184,0.968245836551854,1.08530392765557,1.42002260347271,-1.63483011090615,1.81703891944631,1.00946606635906,0.286212291364566,-2.39649165842645,1.00946606635906,1.0978875820671
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
