"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21c_num",172,69,40.12
"TX_RESP_Q21e_num",172,69,40.12
"TX_RESP_Q22f_num",172,69,40.12
"TX_RESP_Q21a_num",172,68,39.53
"TX_RESP_Q21b_num",172,68,39.53
"TX_RESP_Q21d_num",172,68,39.53
"TX_RESP_Q22c_num",172,68,39.53
"TX_RESP_Q19_num",172,68,39.53
"TX_RESP_Q20_num",172,68,39.53
"TX_RESP_Q10f_num",172,67,38.95
"TX_RESP_Q22d_num",172,67,38.95
"TX_RESP_Q10a_num",172,66,38.37
"TX_RESP_Q10d_num",172,66,38.37
"TX_RESP_Q10e_num",172,66,38.37
"TX_RESP_Q22a_num",172,66,38.37
"TX_RESP_Q22b_num",172,66,38.37
"TX_RESP_Q22e_num",172,66,38.37
"TX_RESP_Q23a_num",172,66,38.37
"TX_RESP_Q23c_num",172,66,38.37
"TX_RESP_Q23d_num",172,66,38.37
"TX_RESP_Q23f_num",172,66,38.37
"TX_RESP_Q10b_num",172,65,37.79
"TX_RESP_Q10c_num",172,65,37.79
"TX_RESP_Q22g_num",172,65,37.79
"TX_RESP_Q22h_num",172,65,37.79
"TX_RESP_Q23b_num",172,65,37.79
"TX_RESP_Q23e_num",172,65,37.79
"TX_RESP_Q23g_num",172,65,37.79
"TX_RESP_Q23h_num",172,65,37.79
"TX_RESP_Q23i_num",172,65,37.79
"TX_RESP_Q01",172,0,0
"TX_RESP_Q02",172,0,0
"TX_RESP_Q03",172,0,0
"TX_RESP_Q04",172,0,0
"TX_RESP_Q05a",172,0,0
"TX_RESP_Q05b",172,0,0
"TX_RESP_Q05c",172,0,0
"TX_RESP_Q06",172,0,0
"TX_RESP_Q07a",172,0,0
"TX_RESP_Q07b",172,0,0
"TX_RESP_Q07c",172,0,0
"TX_RESP_Q07d",172,0,0
"TX_RESP_Q07e",172,0,0
"TX_RESP_Q08",172,0,0
"TX_RESP_Q09",172,0,0
"TX_RESP_Q10a",172,0,0
"TX_RESP_Q10b",172,0,0
"TX_RESP_Q10c",172,0,0
"TX_RESP_Q10d",172,0,0
"TX_RESP_Q10e",172,0,0
"TX_RESP_Q10f",172,0,0
"TX_RESP_Q11a",172,0,0
"TX_RESP_Q11b",172,0,0
"TX_RESP_Q11c",172,0,0
"TX_RESP_Q12a",172,0,0
"TX_RESP_Q12b",172,0,0
"TX_RESP_Q12c",172,0,0
"TX_RESP_Q12d",172,0,0
"TX_RESP_Q12e",172,0,0
"TX_RESP_Q12f",172,0,0
"TX_RESP_Q12g",172,0,0
"TX_RESP_Q13a",172,0,0
"TX_RESP_Q13b",172,0,0
"TX_RESP_Q13c",172,0,0
"TX_RESP_Q13d",172,0,0
"TX_RESP_Q13e",172,0,0
"TX_RESP_Q13f",172,0,0
"TX_RESP_Q13g",172,0,0
"TX_RESP_Q13h",172,0,0
"TX_RESP_Q13i",172,0,0
"TX_RESP_Q14",172,0,0
"TX_RESP_Q15a",172,0,0
"TX_RESP_Q15b",172,0,0
"TX_RESP_Q16",172,0,0
"TX_RESP_Q17",172,0,0
"TX_RESP_Q18",172,0,0
"TX_RESP_Q19",172,0,0
"TX_RESP_Q20",172,0,0
"TX_RESP_Q21a",172,0,0
"TX_RESP_Q21b",172,0,0
"TX_RESP_Q21c",172,0,0
"TX_RESP_Q21d",172,0,0
"TX_RESP_Q21e",172,0,0
"TX_RESP_Q22a",172,0,0
"TX_RESP_Q22b",172,0,0
"TX_RESP_Q22c",172,0,0
"TX_RESP_Q22d",172,0,0
"TX_RESP_Q22e",172,0,0
"TX_RESP_Q22f",172,0,0
"TX_RESP_Q22g",172,0,0
"TX_RESP_Q22h",172,0,0
"TX_RESP_Q23a",172,0,0
"TX_RESP_Q23b",172,0,0
"TX_RESP_Q23c",172,0,0
"TX_RESP_Q23d",172,0,0
"TX_RESP_Q23e",172,0,0
"TX_RESP_Q23f",172,0,0
"TX_RESP_Q23g",172,0,0
"TX_RESP_Q23h",172,0,0
"TX_RESP_Q23i",172,0,0
"TX_RESP_Q24",172,0,0
"TX_RESP_Q25",172,0,0
