"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.871485390945816,1.30027000553213,0.887922179642703,0.442800448441506,1.19422722295618,1.47864420642439,-0.579882519363824
NA,NA,NA,NA,NA,NA,NA
-1.76823756605948,-1.15579556047301,0.887922179642703,1.6763159833857,-0.217132222355669,1.47864420642439,-0.579882519363824
0.395289819732757,-1.15579556047301,0.887922179642703,-2.02423062144689,1.19422722295618,0.30176412376008,-0.579882519363824
1.12326666846332,0.0722372225295626,0.887922179642703,-0.79071508650269,1.19422722295618,1.47864420642439,-0.579882519363824
NA,NA,NA,NA,NA,NA,NA
1.16531913352008,NA,NA,-0.79071508650269,1.19422722295618,0.30176412376008,NA
-1.62178294064696,0.0722372225295626,0.887922179642703,0.442800448441506,-0.217132222355669,-0.875115958904233,-0.579882519363824
0.06131859267549,NA,-0.221980544910676,0.442800448441506,-0.217132222355669,-0.875115958904233,-0.579882519363824
0.8478498197415,0.0722372225295626,0.887922179642703,-0.79071508650269,-0.217132222355669,0.30176412376008,-0.579882519363824
NA,NA,NA,NA,NA,NA,NA
NA,0.0722372225295626,0.887922179642703,0.442800448441506,1.19422722295618,0.30176412376008,-0.579882519363824
1.01730485396093,1.30027000553213,0.887922179642703,0.442800448441506,-0.217132222355669,1.47864420642439,-0.579882519363824
-0.533312696870727,NA,NA,1.6763159833857,-0.217132222355669,0.30176412376008,NA
2.08673455149901,1.30027000553213,0.887922179642703,0.442800448441506,1.19422722295618,-0.875115958904233,-0.579882519363824
0.0113830632953232,-1.15579556047301,0.887922179642703,-0.79071508650269,1.19422722295618,1.47864420642439,-0.579882519363824
0.64436584498101,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.27858302997743,NA,NA,NA,NA,NA,NA
-1.93745781506516,-1.15579556047301,-1.33188326946406,0.442800448441506,-0.217132222355669,-0.875115958904233,1.67521616705105
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.10234840290717,NA,NA,NA,NA,NA,NA
-1.17493006103181,-1.15579556047301,-1.33188326946406,0.442800448441506,-1.62849166766752,-0.875115958904233,-0.579882519363824
0.178294270781417,0.0722372225295626,-1.33188326946406,0.442800448441506,-0.217132222355669,0.30176412376008,1.67521616705105
-0.0599230001613888,-1.15579556047301,-2.44178599401743,0.442800448441506,-0.217132222355669,-0.875115958904233,-0.579882519363824
0.299367113529485,-1.15579556047301,-0.221980544910676,-0.79071508650269,-0.217132222355669,0.30176412376008,-0.579882519363824
-1.32490121380232,-1.15579556047301,0.887922179642703,0.442800448441506,-0.217132222355669,0.30176412376008,-0.579882519363824
1.12903877761716,-1.15579556047301,-0.221980544910676,-0.79071508650269,-0.217132222355669,-2.05199604156855,-0.579882519363824
NA,NA,NA,NA,NA,NA,NA
-0.409850090322707,1.30027000553213,-1.33188326946406,0.442800448441506,1.19422722295618,-0.875115958904233,1.67521616705105
0.0589686668333711,-1.15579556047301,-0.221980544910676,-0.79071508650269,-1.62849166766752,-0.875115958904233,-0.579882519363824
0.830098508961997,NA,NA,-2.02423062144689,-0.217132222355669,1.47864420642439,NA
NA,NA,NA,NA,NA,NA,NA
1.69704624960063,0.0722372225295626,0.887922179642703,0.442800448441506,1.19422722295618,1.47864420642439,-0.579882519363824
NA,NA,NA,NA,NA,NA,NA
-1.99028203395881,0.0722372225295626,-0.221980544910676,0.442800448441506,-0.217132222355669,-0.875115958904233,1.67521616705105
0.150764834083661,1.30027000553213,-0.221980544910676,-0.79071508650269,-0.217132222355669,1.47864420642439,-0.579882519363824
0.770077774161496,1.30027000553213,0.887922179642703,-0.79071508650269,-1.62849166766752,-0.875115958904233,-0.579882519363824
1.03967114673514,1.30027000553213,-0.221980544910676,-0.79071508650269,1.19422722295618,1.47864420642439,-0.579882519363824
-1.38828857946141,1.30027000553213,-1.33188326946406,1.6763159833857,1.19422722295618,-0.875115958904233,1.67521616705105
0.257703515644683,0.0722372225295626,0.887922179642703,-0.79071508650269,-3.03985111297937,-0.875115958904233,1.67521616705105
-0.134890236627185,0.0722372225295626,0.887922179642703,-0.79071508650269,-0.217132222355669,-0.875115958904233,1.67521616705105
-0.753606767851122,0.0722372225295626,-1.33188326946406,1.6763159833857,-1.62849166766752,-0.875115958904233,1.67521616705105
0.351320319422464,NA,NA,1.6763159833857,1.19422722295618,0.30176412376008,NA
0.224977413303372,0.0722372225295626,-1.33188326946406,-2.02423062144689,-0.217132222355669,0.30176412376008,1.67521616705105
0.739867208657015,1.30027000553213,-0.221980544910676,0.442800448441506,-0.217132222355669,-0.875115958904233,-0.579882519363824
NA,NA,NA,NA,NA,NA,NA
-1.04650555502917,-1.15579556047301,0.887922179642703,0.442800448441506,-0.217132222355669,0.30176412376008,-0.579882519363824
0.328833504459689,0.0722372225295626,-0.221980544910676,-0.79071508650269,-0.217132222355669,-0.875115958904233,-0.579882519363824
NA,NA,NA,NA,NA,NA,NA
-0.628279520383794,-1.15579556047301,-1.33188326946406,0.442800448441506,-0.217132222355669,0.30176412376008,-0.579882519363824
-0.127167532450177,1.30027000553213,0.887922179642703,0.442800448441506,-0.217132222355669,-0.875115958904233,-0.579882519363824
