"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA
0.409798811557615,-0.875651769177897,-0.460566186471838,-0.329766106043438,-0.371402873693101,0.233683254711048,-0.0629346448383995
-1.00497799971549,1.87639664823835,1.22817649725824,0.8793762827825,1.26276977055654,1.26188957543966,1.32162754160639
-0.624478786660632,0.500372439530227,-0.460566186471838,2.08851867160844,-0.371402873693101,0.233683254711048,1.32162754160639
-0.0555813305709419,1.87639664823835,1.22817649725824,0.8793762827825,1.26276977055654,0.233683254711048,1.32162754160639
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.924961000567233,-2.25167597788602,-1.30493752833688,-0.329766106043438,-0.371402873693101,-1.82272938674618,-0.0629346448383995
0.378711666682564,0.500372439530227,-0.460566186471838,-0.329766106043438,-0.371402873693101,-0.794523066017564,-1.44749683128319
0.256555630548939,0.500372439530227,1.22817649725824,-0.329766106043438,-0.371402873693101,1.26188957543966,-0.0629346448383995
-0.776925952123487,-0.875651769177897,1.22817649725824,-0.329766106043438,1.26276977055654,1.26188957543966,1.32162754160639
0.671656202800268,0.500372439530227,1.22817649725824,0.8793762827825,1.26276977055654,1.26188957543966,-0.0629346448383995
0.857411188917607,-0.875651769177897,-0.460566186471838,-0.329766106043438,-0.371402873693101,-0.794523066017564,-0.0629346448383995
0.172057485023219,-0.875651769177897,-0.460566186471838,-0.329766106043438,-0.371402873693101,0.233683254711048,-0.0629346448383995
1.23285211339913,0.500372439530227,-0.460566186471838,-0.329766106043438,-2.00557551794274,-0.794523066017564,-0.0629346448383995
-0.52049556679572,NA,NA,NA,NA,NA,NA
1.09291076161098,-0.875651769177897,-1.30493752833688,-0.329766106043438,1.26276977055654,0.233683254711048,-0.0629346448383995
-1.31749542834634,0.500372439530227,-1.30493752833688,0.8793762827825,-0.371402873693101,-0.794523066017564,-0.0629346448383995
0.627948526050374,-0.875651769177897,-0.460566186471838,-0.329766106043438,-0.371402873693101,-0.794523066017564,-0.0629346448383995
0.691295814177731,0.500372439530227,-0.460566186471838,-1.53890849486938,-2.00557551794274,-0.794523066017564,-0.0629346448383995
-1.29529098658902,0.500372439530227,1.22817649725824,0.8793762827825,1.26276977055654,1.26188957543966,-0.0629346448383995
-2.10872642417061,-0.875651769177897,-0.460566186471838,-1.53890849486938,-0.371402873693101,-0.794523066017564,1.32162754160639
-1.94375474675261,0.500372439530227,1.22817649725824,2.08851867160844,1.26276977055654,1.26188957543966,-2.83205901772798
0.863202280100027,0.500372439530227,-0.460566186471838,-1.53890849486938,-0.371402873693101,-1.82272938674618,-0.0629346448383995
0.398341886423712,0.500372439530227,1.22817649725824,-0.329766106043438,-0.371402873693101,0.233683254711048,-0.0629346448383995
1.07002385386545,-0.875651769177897,-1.30493752833688,-0.329766106043438,-0.371402873693101,0.233683254711048,-1.44749683128319
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
