"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num"
NA,NA,NA,NA,NA,NA
-0.338405829688134,-0.875651769177897,-0.460566186471838,-0.329766106043438,-0.738548945875996,-0.567874609822954
-0.451119592191263,1.87639664823835,1.22817649725824,0.8793762827825,-0.738548945875996,0.681449531787545
-0.921649636831662,0.500372439530227,-0.460566186471838,2.08851867160844,0.615457454896664,-0.567874609822954
-0.955501058459855,1.87639664823835,1.22817649725824,0.8793762827825,0.615457454896664,0.681449531787545
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.60104230091624,-2.25167597788602,-1.30493752833688,-0.329766106043438,0.615457454896664,-1.81719875143345
-0.333857073185392,0.500372439530227,-0.460566186471838,-0.329766106043438,-0.738548945875996,-0.567874609822954
0.420110846089998,0.500372439530227,1.22817649725824,-0.329766106043438,0.615457454896664,0.681449531787545
0.98856552438846,-0.875651769177897,1.22817649725824,-0.329766106043438,0.615457454896664,1.93077367339804
2.10053619018739,0.500372439530227,1.22817649725824,0.8793762827825,0.615457454896664,0.681449531787545
2.00914613409274,-0.875651769177897,-0.460566186471838,-0.329766106043438,0.615457454896664,0.681449531787545
0.0210072477183914,-0.875651769177897,-0.460566186471838,-0.329766106043438,-0.738548945875996,-0.567874609822954
-0.0126966614088578,0.500372439530227,-0.460566186471838,-0.329766106043438,0.615457454896664,0.681449531787545
-2.079294274037,NA,NA,NA,NA,NA
0.572425972376159,-0.875651769177897,-1.30493752833688,-0.329766106043438,0.615457454896664,0.681449531787545
-0.0719844472529952,0.500372439530227,-1.30493752833688,0.8793762827825,-0.738548945875996,0.681449531787545
0.28247135741489,-0.875651769177897,-0.460566186471838,-0.329766106043438,0.615457454896664,-0.567874609822954
-0.38603803969584,0.500372439530227,-0.460566186471838,-1.53890849486938,-2.09255534664866,-0.567874609822954
-0.470848127534196,0.500372439530227,1.22817649725824,0.8793762827825,0.615457454896664,-0.567874609822954
-0.697510888463119,-0.875651769177897,-0.460566186471838,-1.53890849486938,1.96946385566932,-1.81719875143345
-1.15951406666824,0.500372439530227,1.22817649725824,2.08851867160844,-2.09255534664866,0.681449531787545
0.17072376408821,0.500372439530227,-0.460566186471838,-1.53890849486938,0.615457454896664,0.681449531787545
-0.706452796952763,0.500372439530227,1.22817649725824,-0.329766106043438,-0.738548945875996,-1.81719875143345
0.418843155096835,-0.875651769177897,-1.30493752833688,-0.329766106043438,-0.738548945875996,0.681449531787545
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
