"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
-0.267322801604497,0.863967786533363,0.52762071813363,-0.380349661552866,0.253057763722371
0.736978724577699,0.863967786533363,-0.621230845544435,0.711088497685792,-0.885702173028298
NA,NA,NA,NA,NA
0.758648350123402,-1.26139296833871,-0.621230845544435,-0.380349661552866,0.253057763722371
-1.51927996991429,0.863967786533363,-0.621230845544435,-0.380349661552866,-0.885702173028298
-0.596874784507337,-1.26139296833871,0.52762071813363,-0.380349661552866,1.39181770047304
-0.165710961406315,0.863967786533363,0.52762071813363,0.711088497685792,-0.885702173028298
-0.212692257109859,-1.26139296833871,0.52762071813363,-0.380349661552866,-0.885702173028298
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.03947817655645,NA,0.52762071813363,-0.380349661552866,-0.885702173028298
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.205701429957895,NA,0.52762071813363,0.711088497685792,0.253057763722371
-0.329675063216473,-1.26139296833871,-0.621230845544435,-0.380349661552866,0.253057763722371
1.44714924458837,0.863967786533363,-0.621230845544435,-0.380349661552866,-0.885702173028298
-0.526561056814325,0.155514201576006,-0.621230845544435,-0.380349661552866,-0.885702173028298
0.362537551188751,0.863967786533363,1.67647228181169,0.711088497685792,1.39181770047304
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.04149362395046,NA,-0.621230845544435,-1.47178782079152,-0.885702173028298
-0.471782757731596,0.863967786533363,-0.621230845544435,0.711088497685792,0.253057763722371
1.08848467020994,-1.26139296833871,-0.621230845544435,0.711088497685792,0.253057763722371
1.62365907002028,-1.26139296833871,-0.621230845544435,-0.380349661552866,0.253057763722371
NA,NA,NA,NA,NA
0.178253041425137,NA,0.52762071813363,-0.380349661552866,0.253057763722371
-1.32518161287842,0.863967786533363,-0.621230845544435,0.711088497685792,0.253057763722371
NA,NA,NA,NA,NA
0.529625197459891,-1.26139296833871,0.52762071813363,-0.380349661552866,0.253057763722371
NA,NA,NA,NA,NA
1.25797384599034,0.155514201576006,0.52762071813363,-0.380349661552866,-0.885702173028298
1.22572935599689,0.863967786533363,-0.621230845544435,-0.380349661552866,-0.885702173028298
-1.49964671431102,-1.26139296833871,NA,-0.380349661552866,0.253057763722371
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.13860880216023,-1.26139296833871,-0.621230845544435,-0.380349661552866,0.253057763722371
0.255673852086512,-1.26139296833871,0.52762071813363,1.80252665692445,1.39181770047304
1.25168216884837,0.863967786533363,-0.621230845544435,-0.380349661552866,0.253057763722371
1.42412484039166,0.863967786533363,0.52762071813363,-0.380349661552866,-0.885702173028298
0.0881945377038845,-1.26139296833871,0.52762071813363,1.80252665692445,1.39181770047304
-1.10727554036035,NA,NA,NA,NA
NA,0.863967786533363,-0.621230845544435,0.711088497685792,0.253057763722371
-1.1444708439604,NA,-0.621230845544435,0.711088497685792,1.39181770047304
0.395384181652078,0.863967786533363,-0.621230845544435,-1.47178782079152,-0.885702173028298
0.653032098744384,0.863967786533363,-0.621230845544435,-0.380349661552866,-0.885702173028298
-1.4965357134041,0.863967786533363,1.67647228181169,1.80252665692445,1.39181770047304
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.729238332015809,0.863967786533363,1.67647228181169,1.80252665692445,1.39181770047304
0.00154810512449458,0.863967786533363,-1.7700824092225,-0.380349661552866,-2.02446210977897
NA,NA,NA,NA,NA
-1.38104289698252,NA,0.52762071813363,-0.380349661552866,1.39181770047304
-0.552349406963955,0.863967786533363,0.52762071813363,-0.380349661552866,0.253057763722371
-1.43843040493477,0.863967786533363,1.67647228181169,1.80252665692445,1.39181770047304
1.11317609528508,NA,-1.7700824092225,-0.380349661552866,-0.885702173028298
-1.43081459730868,0.863967786533363,-0.621230845544435,-0.380349661552866,-0.885702173028298
-0.601063184439387,0.863967786533363,0.52762071813363,0.711088497685792,0.253057763722371
-1.0771761227987,0.863967786533363,0.52762071813363,1.80252665692445,1.39181770047304
2.06748706978836,NA,-0.621230845544435,-0.380349661552866,-0.885702173028298
-0.0731324501930209,0.863967786533363,NA,-1.47178782079152,-2.02446210977897
NA,NA,NA,NA,NA
-0.817423556934901,-0.552939383381352,-0.621230845544435,-0.380349661552866,0.253057763722371
-0.727734402277651,0.863967786533363,-1.7700824092225,-1.47178782079152,0.253057763722371
-1.40833098737312,0.155514201576006,1.67647228181169,0.711088497685792,0.253057763722371
-0.590546873202248,NA,0.52762071813363,NA,-0.885702173028298
NA,NA,NA,NA,NA
-1.34951900050426,0.863967786533363,-1.7700824092225,0.711088497685792,1.39181770047304
-0.987001934092782,0.863967786533363,0.52762071813363,-0.380349661552866,0.253057763722371
-1.57087200676573,0.863967786533363,0.52762071813363,-0.380349661552866,1.39181770047304
NA,NA,NA,NA,NA
-0.275747007624201,0.863967786533363,-0.621230845544435,-0.380349661552866,-0.885702173028298
-1.44812996372142,0.863967786533363,1.67647228181169,-1.47178782079152,-0.885702173028298
0.314251651050443,0.863967786533363,-0.621230845544435,-0.380349661552866,-0.885702173028298
-0.174586785247172,0.863967786533363,0.52762071813363,-0.380349661552866,0.253057763722371
-1.36397565852783,-0.552939383381352,1.67647228181169,1.80252665692445,1.39181770047304
-1.48780347959163,0.863967786533363,1.67647228181169,1.80252665692445,1.39181770047304
0.437781219814905,0.863967786533363,-0.621230845544435,-0.380349661552866,0.253057763722371
-1.46735900765915,0.863967786533363,0.52762071813363,1.80252665692445,1.39181770047304
-0.383049780993531,0.863967786533363,-0.621230845544435,0.711088497685792,0.253057763722371
-0.410307198279775,-0.552939383381352,0.52762071813363,0.711088497685792,0.253057763722371
-0.546910741373083,0.863967786533363,0.52762071813363,-0.380349661552866,1.39181770047304
NA,NA,NA,NA,NA
-1.4361445354727,-1.26139296833871,-0.621230845544435,0.711088497685792,0.253057763722371
-0.994007247192116,0.155514201576006,1.67647228181169,1.80252665692445,1.39181770047304
-0.89126501581696,0.863967786533363,1.67647228181169,0.711088497685792,0.253057763722371
NA,0.863967786533363,1.67647228181169,1.80252665692445,1.39181770047304
-1.59415147154084,0.863967786533363,1.67647228181169,1.80252665692445,1.39181770047304
0.821372753797502,-1.26139296833871,1.67647228181169,1.80252665692445,1.39181770047304
-0.929229740524341,0.863967786533363,-0.621230845544435,-0.380349661552866,-0.885702173028298
-0.967142869578935,0.863967786533363,1.67647228181169,1.80252665692445,1.39181770047304
-0.692940628186858,0.863967786533363,1.67647228181169,0.711088497685792,1.39181770047304
0.299436815955345,-1.26139296833871,0.52762071813363,1.80252665692445,1.39181770047304
0.342810904710813,0.863967786533363,-1.7700824092225,-1.47178782079152,1.39181770047304
0.390370625337693,0.863967786533363,-0.621230845544435,-1.47178782079152,-0.885702173028298
-0.541424694564088,0.863967786533363,-0.621230845544435,-1.47178782079152,1.39181770047304
-1.63723426555479,NA,NA,NA,NA
0.466548152835548,0.863967786533363,1.67647228181169,-0.380349661552866,0.253057763722371
0.65652499226937,0.863967786533363,-0.621230845544435,-0.380349661552866,-0.885702173028298
0.765026435644734,0.863967786533363,-0.621230845544435,-0.380349661552866,0.253057763722371
-0.672971464684587,-1.26139296833871,1.67647228181169,-1.47178782079152,0.253057763722371
0.154457869496998,0.863967786533363,-0.621230845544435,NA,-0.885702173028298
-0.0646399404067707,NA,1.67647228181169,NA,NA
NA,NA,NA,NA,NA
-1.74942932425759,NA,1.67647228181169,NA,NA
-0.764181257193753,-1.26139296833871,0.52762071813363,0.711088497685792,1.39181770047304
-0.173280784313348,0.863967786533363,-1.7700824092225,-1.47178782079152,-2.02446210977897
0.893212730276157,0.863967786533363,-0.621230845544435,-0.380349661552866,1.39181770047304
0.71876855139198,-1.26139296833871,-0.621230845544435,0.711088497685792,0.253057763722371
-0.821023781387674,-1.26139296833871,-0.621230845544435,-0.380349661552866,0.253057763722371
1.93917533961633,-1.26139296833871,-0.621230845544435,-0.380349661552866,-0.885702173028298
1.440300040134,0.863967786533363,1.67647228181169,0.711088497685792,-0.885702173028298
-1.12377270794858,0.863967786533363,0.52762071813363,-0.380349661552866,0.253057763722371
