"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q19_num"
-0.589683297725344,-0.196494372972965,-1.84710345652806,-0.971640202153476,-1.0951258828558,-1.0465878298474,-0.633865691046388
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.19516103388623,-0.196494372972965,-0.77772777116971,0.153416874024233,-1.0951258828558,-0.0455038186890175,0.845154254728517
0.99322022310501,-0.196494372972965,-1.84710345652806,-0.971640202153476,0.625786218774744,-1.0465878298474,0.845154254728517
-0.884951863519467,1.17896623783779,1.36102359954699,1.27847395020194,0.625786218774744,-2.04767184100579,2.32417420050342
0.782913309535525,-0.196494372972965,0.291647914188641,-0.971640202153476,0.625786218774744,-0.0455038186890175,-0.633865691046388
1.44790967167799,1.17896623783779,-0.77772777116971,-0.971640202153476,0.625786218774744,0.955580192469368,-0.633865691046388
1.46495050891694,-0.196494372972965,-0.77772777116971,-0.971640202153476,0.625786218774744,-0.0455038186890175,-0.633865691046388
0.650395451525425,-1.57195498378372,1.36102359954699,1.27847395020194,0.625786218774744,0.955580192469368,-0.633865691046388
-1.38030503178498,NA,NA,NA,NA,NA,NA
0.195077874899608,1.17896623783779,-0.77772777116971,-0.971640202153476,0.625786218774744,-1.0465878298474,-0.633865691046388
0.397351249363909,-0.196494372972965,-0.77772777116971,-0.971640202153476,0.625786218774744,-2.04767184100579,-0.633865691046388
1.13033995654837,-0.196494372972965,0.291647914188641,0.153416874024233,0.625786218774744,0.955580192469368,-0.633865691046388
NA,NA,NA,NA,NA,NA,NA
-1.11241238752556,-1.57195498378372,1.36102359954699,1.27847395020194,0.625786218774744,0.955580192469368,-0.633865691046388
-1.38836647130036,-0.196494372972965,0.291647914188641,0.153416874024233,-1.0951258828558,-0.0455038186890175,0.845154254728517
-0.456698574297689,NA,0.291647914188641,0.153416874024233,-1.0951258828558,-0.0455038186890175,NA
-0.547075748210267,1.17896623783779,-0.77772777116971,0.153416874024233,0.625786218774744,-1.0465878298474,-0.633865691046388
0.692768971705534,1.17896623783779,0.291647914188641,0.153416874024233,0.625786218774744,0.955580192469368,-0.633865691046388
-0.909525442687459,-1.57195498378372,0.291647914188641,0.153416874024233,-1.0951258828558,-0.0455038186890175,-0.633865691046388
-0.347804813689054,-0.196494372972965,0.291647914188641,1.27847395020194,0.625786218774744,0.955580192469368,2.32417420050342
NA,NA,NA,NA,NA,NA,NA
-0.528640411153542,1.17896623783779,1.36102359954699,1.27847395020194,0.625786218774744,0.955580192469368,0.845154254728517
1.14194101653282,-0.196494372972965,0.291647914188641,-2.09669727833118,0.625786218774744,0.955580192469368,-0.633865691046388
-1.00570496901408,-1.57195498378372,1.36102359954699,1.27847395020194,-2.81603798448635,-0.0455038186890175,0.845154254728517
1.44946181098291,1.17896623783779,-0.77772777116971,0.153416874024233,-1.0951258828558,0.955580192469368,-0.633865691046388
