"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num"
0.835071075866575,0.354169874741656,-0.523268118472284,1.14499874258389,-1.46240212023726,1.1883350555593
-1.89981309625777,0.354169874741656,1.04653623694457,-0.961798943770467,-1.46240212023726,1.1883350555593
-1.69107266326735,-1.34584552401829,1.04653623694457,-2.01519778694765,-1.46240212023726,-0.0516667415460563
0.621422850523685,-1.34584552401829,-2.09307247388913,0.0915998994067111,0.68452865202595,-1.29166853865141
-0.24811009685053,0.354169874741656,-0.523268118472284,0.0915998994067111,0.68452865202595,1.1883350555593
0.149190046182835,0.354169874741656,1.04653623694457,0.0915998994067111,0.68452865202595,-0.0516667415460563
-0.798836408912597,0.354169874741656,1.04653623694457,0.0915998994067111,-1.46240212023726,1.1883350555593
0.426309500410695,0.354169874741656,-0.523268118472284,0.0915998994067111,0.68452865202595,-0.0516667415460563
1.05972605828518,0.354169874741656,-0.523268118472284,1.14499874258389,0.68452865202595,-1.29166853865141
1.13345763873564,2.0541852735016,1.04653623694457,1.14499874258389,0.68452865202595,-1.29166853865141
0.768431361419196,0.354169874741656,-2.09307247388913,1.14499874258389,0.68452865202595,-0.0516667415460563
0.327384592641889,0.354169874741656,1.04653623694457,-0.961798943770467,0.68452865202595,1.1883350555593
0.950800016101844,0.354169874741656,1.04653623694457,NA,NA,-0.0516667415460563
1.01870315124312,0.354169874741656,-0.523268118472284,0.0915998994067111,0.68452865202595,-1.29166853865141
-1.55747170272617,-1.34584552401829,-0.523268118472284,0.0915998994067111,0.68452865202595,1.1883350555593
-1.08448821017898,0.354169874741656,1.04653623694457,0.0915998994067111,0.68452865202595,-0.0516667415460563
0.211607503752127,0.354169874741656,1.04653623694457,1.14499874258389,0.68452865202595,-0.0516667415460563
-0.94763947084386,-1.34584552401829,-0.523268118472284,0.0915998994067111,-1.46240212023726,-1.29166853865141
NA,NA,NA,NA,NA,NA
-1.23804326555334,0.354169874741656,1.04653623694457,-2.01519778694765,0.68452865202595,1.1883350555593
0.27385499657106,0.354169874741656,-0.523268118472284,1.14499874258389,-1.46240212023726,1.1883350555593
-0.436472929579401,-1.34584552401829,-0.523268118472284,0.0915998994067111,0.68452865202595,-0.0516667415460563
-0.199646904936638,-1.34584552401829,-0.523268118472284,0.0915998994067111,-1.46240212023726,-0.0516667415460563
0.710297056105225,-1.34584552401829,-0.523268118472284,0.0915998994067111,-0.0311149387284524,-1.29166853865141
1.61533890126756,2.0541852735016,-0.523268118472284,-2.01519778694765,0.68452865202595,-1.29166853865141
NA,NA,NA,NA,NA,NA
