"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q23f_num"
0.555459347486669,0.354169874741656,-1.83079534470757,-0.523268118472284,1.14499874258389,-0.607272151254149,-0.650282793139331
-0.378356512320904,0.354169874741656,1.07322485724237,1.04653623694457,-0.961798943770467,1.13863528360153,-0.650282793139331
-1.27636372021703,-1.34584552401829,-1.83079534470757,1.04653623694457,-2.01519778694765,-0.607272151254149,-0.650282793139331
1.33778533614558,-1.34584552401829,-0.3787852437326,-2.09307247388913,0.0915998994067111,1.13863528360153,-1.85080487278117
0.67523613768229,0.354169874741656,-0.3787852437326,-0.523268118472284,0.0915998994067111,1.13863528360153,0.550239286502511
-0.693935178271644,0.354169874741656,-0.3787852437326,1.04653623694457,0.0915998994067111,0.26568156617369,0.550239286502511
1.03523219249768,0.354169874741656,-0.3787852437326,1.04653623694457,0.0915998994067111,1.13863528360153,1.75076136614435
0.371417193339562,0.354169874741656,1.07322485724237,-0.523268118472284,0.0915998994067111,0.26568156617369,0.550239286502511
1.45027701380484,0.354169874741656,1.07322485724237,-0.523268118472284,1.14499874258389,1.13863528360153,-0.650282793139331
1.82555775137963,2.0541852735016,1.07322485724237,1.04653623694457,1.14499874258389,-0.607272151254149,1.75076136614435
0.547452056548834,0.354169874741656,-0.3787852437326,-2.09307247388913,1.14499874258389,-1.48022586868199,0.550239286502511
-0.0848207437004056,0.354169874741656,1.07322485724237,1.04653623694457,-0.961798943770467,0.26568156617369,-0.650282793139331
0.304653653328659,0.354169874741656,-0.3787852437326,1.04653623694457,NA,NA,0.550239286502511
0.311306483641306,0.354169874741656,1.07322485724237,-0.523268118472284,0.0915998994067111,1.13863528360153,0.550239286502511
-1.69464181826906,-1.34584552401829,-0.3787852437326,-0.523268118472284,0.0915998994067111,-1.48022586868199,-1.85080487278117
-0.942993191834441,0.354169874741656,1.07322485724237,1.04653623694457,0.0915998994067111,-0.607272151254149,-1.85080487278117
-1.17780867918314,0.354169874741656,-0.3787852437326,1.04653623694457,1.14499874258389,-1.48022586868199,0.550239286502511
-1.01465672664444,-1.34584552401829,-0.3787852437326,-0.523268118472284,0.0915998994067111,-1.48022586868199,-0.650282793139331
NA,NA,NA,NA,NA,NA,NA
-0.722758146093468,0.354169874741656,NA,1.04653623694457,-2.01519778694765,1.13863528360153,0.550239286502511
0.685892007002874,0.354169874741656,1.07322485724237,-0.523268118472284,1.14499874258389,-0.607272151254149,0.550239286502511
0.207181938210526,-1.34584552401829,-0.3787852437326,-0.523268118472284,0.0915998994067111,0.26568156617369,0.550239286502511
-1.91055256396003,-1.34584552401829,-1.83079534470757,-0.523268118472284,0.0915998994067111,-0.607272151254149,0.550239286502511
0.373184187384483,-1.34584552401829,1.07322485724237,-0.523268118472284,0.0915998994067111,-0.607272151254149,0.550239286502511
0.216251982041604,2.0541852735016,-0.3787852437326,-0.523268118472284,-2.01519778694765,1.13863528360153,-0.650282793139331
NA,NA,NA,NA,NA,NA,NA
