"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q23d_num"
-1.24610859077779,0.308020551816849,-1.98093945141607,0.793489551569016,1.12390297389803,-1.54712336798632
NA,NA,NA,NA,NA,NA
0.443023561822957,0.308020551816849,0.889987289766642,0.793489551569016,1.12390297389803,-0.168777094689417
-0.802220224885717,0.308020551816849,-0.545476080824716,-1.94268131591035,1.12390297389803,-0.168777094689417
NA,NA,NA,NA,NA,NA
0.752701187195056,0.308020551816849,0.889987289766642,-0.574595882170667,0,-0.168777094689417
-1.35695552429405,0.308020551816849,-0.545476080824716,-0.574595882170667,0,-0.168777094689417
0.921182130256822,0.308020551816849,-0.545476080824716,0.793489551569016,1.12390297389803,-0.168777094689417
1.65083564608379,0.308020551816849,0.889987289766642,0.793489551569016,0,-0.168777094689417
NA,NA,NA,NA,NA,NA
-1.42687320370959,0.308020551816849,-0.545476080824716,0.793489551569016,1.12390297389803,1.20956917860749
-1.18252305223994,0.308020551816849,-0.545476080824716,-1.94268131591035,0,1.20956917860749
1.12004480561732,0.308020551816849,0.889987289766642,0.793489551569016,1.12390297389803,-0.168777094689417
0.355196408137245,0.308020551816849,0.889987289766642,0.793489551569016,0,-0.168777094689417
-0.250071519842234,0.308020551816849,-0.545476080824716,0.793489551569016,0,-0.168777094689417
NA,NA,NA,NA,NA,NA
-0.0970163396857494,0.308020551816849,-0.545476080824716,-1.94268131591035,1.12390297389803,1.20956917860749
NA,NA,NA,NA,NA,NA
-1.35545133843401,0.308020551816849,0.889987289766642,-1.94268131591035,0,1.20956917860749
0.691311324431876,0.308020551816849,-0.545476080824716,-1.94268131591035,0,1.20956917860749
0.532634941082755,0.308020551816849,0.889987289766642,0.793489551569016,-2.24780594779607,-0.168777094689417
-1.52319048504568,0.308020551816849,0.889987289766642,-1.94268131591035,1.12390297389803,1.20956917860749
NA,NA,NA,NA,NA,NA
0.147831028492491,0.308020551816849,-1.98093945141607,0.793489551569016,1.12390297389803,1.20956917860749
0.0482836790335171,0.308020551816849,-0.545476080824716,0.793489551569016,-1.12390297389803,-1.54712336798632
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.102311797836382,0.308020551816849,2.325450660358,-0.574595882170667,0,1.20956917860749
