"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22g_num"
0.565698213977003,-1.52930030787828,-0.290195499345055
-0.639641779557498,0.712116937256296,-0.290195499345055
0.741305167484952,0.712116937256296,-1.57046976116148
1.10105366307496,0.712116937256296,-1.57046976116148
-0.667256937652542,0.712116937256296,-0.290195499345055
NA,NA,NA
-1.5225108995224,-0.782161226166752,0.990078762471365
NA,NA,NA
-0.579211425732451,0.712116937256296,0.990078762471365
0.124974349631983,0.712116937256296,0.990078762471365
0.978743906130228,0.712116937256296,-0.290195499345055
NA,NA,NA
-0.876430499751873,NA,-1.57046976116148
-0.439437636291529,NA,-0.290195499345055
0.458715013976123,-0.782161226166752,0.990078762471365
1.25191438693899,NA,-1.57046976116148
-1.19289614639702,0.712116937256296,-1.57046976116148
-0.186174468853335,-1.52930030787828,0.990078762471365
NA,NA,NA
-0.602602329928074,0.712116937256296,0.990078762471365
NA,NA,NA
1.43657684005558,-1.52930030787828,-0.290195499345055
NA,0.712116937256296,-0.290195499345055
1.30069538078368,NA,NA
-0.169681601258372,0.712116937256296,0.990078762471365
-0.104641293375392,NA,0.990078762471365
-1.04673448160295,0.712116937256296,0.990078762471365
0.239379576490922,-0.782161226166752,-0.290195499345055
0.918949741746193,0.712116937256296,-0.290195499345055
NA,NA,NA
-0.435184184760893,NA,-1.57046976116148
-0.71665105425972,NA,-0.290195499345055
-0.468783070206369,0.712116937256296,0.990078762471365
1.3925517884249,-1.52930030787828,-0.290195499345055
-1.16067411346692,0.712116937256296,0.990078762471365
-0.700282647753757,0.712116937256296,-0.290195499345055
-0.24832126948829,0.712116937256296,0.990078762471365
1.1193536221033,0.712116937256296,-0.290195499345055
NA,NA,NA
-0.330064959337443,0.712116937256296,0.990078762471365
1.55883741191345,0.712116937256296,0.990078762471365
-0.793792488108136,NA,0.990078762471365
-1.04189710494104,0.712116937256296,-0.290195499345055
NA,NA,NA
-1.27894401247511,0.712116937256296,0.990078762471365
-0.668410958905199,0.712116937256296,0.990078762471365
1.18557253003584,-0.0350221444552277,0.990078762471365
-1.39793150787914,0.712116937256296,0.990078762471365
0.392887937154795,0.712116937256296,-1.57046976116148
-0.375376191366968,-1.52930030787828,-1.57046976116148
-0.99612640886924,-1.52930030787828,-1.57046976116148
0.496605758759025,0.712116937256296,-1.57046976116148
1.14057939272682,-1.52930030787828,0.990078762471365
NA,NA,NA
-0.182449626414416,-1.52930030787828,0.990078762471365
-1.0114959924542,0.712116937256296,-0.290195499345055
-0.13392679241636,-1.52930030787828,0.990078762471365
0.471761186434445,-1.52930030787828,-1.57046976116148
0.457364279869083,-1.52930030787828,-0.290195499345055
1.32633285299931,-1.52930030787828,0.990078762471365
-0.509753257811607,0.712116937256296,0.990078762471365
-0.904933848688808,0.712116937256296,-0.290195499345055
1.42190335329244,-1.52930030787828,-1.57046976116148
-0.645986600776481,0.712116937256296,0.990078762471365
0.992755085044017,0.712116937256296,-1.57046976116148
-1.60409477220558,0.712116937256296,0.990078762471365
1.37973762991182,-1.52930030787828,-1.57046976116148
-0.360928587596367,0.712116937256296,-0.290195499345055
-0.73548424121409,NA,-0.290195499345055
-1.29643878221395,0.712116937256296,0.990078762471365
0.973161247559634,-1.52930030787828,-0.290195499345055
-0.638847340055015,-0.782161226166752,0.990078762471365
1.0889048916341,-1.52930030787828,-0.290195499345055
-0.498990549061699,0.712116937256296,0.990078762471365
1.90102350483356,NA,-1.57046976116148
1.10773807858847,-1.52930030787828,-0.290195499345055
0.362692747697914,NA,0.990078762471365
-0.370992120301575,-0.0350221444552277,-0.290195499345055
-0.048229297912871,0.712116937256296,-1.57046976116148
1.59513619846851,0.712116937256296,-0.290195499345055
0.166662161126127,NA,0.990078762471365
-1.73141096064683,0.712116937256296,-0.290195499345055
2.41213367535954,0.712116937256296,-0.290195499345055
-0.712969238461906,0.712116937256296,0.990078762471365
-2.03511009425431,0.712116937256296,0.990078762471365
