"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
0.548335213252703,1.04446593573419,0.720749970156447,0.301511344577763,0.963142660661774,0.16854996561581,-0.554188873151841,0.301511344577764,-0.554188873151841,0.301511344577763,-0.943879807448539,0.963142660661774,0.242179739848241,-0.449466574975494,-0.301511344577763,-0.301511344577763
0.895231325847399,-0.870388279778489,0.720749970156447,0.301511344577763,-0.0963142660661774,-0.758474845271148,-1.77340439408589,-1.9095718489925,-0.554188873151841,0.301511344577763,0.539359889970594,0.963142660661774,0.242179739848241,-0.449466574975494,-0.301511344577763,-0.301511344577763
-1.41099781775349,1.04446593573419,0.720749970156447,-3.01511344577764,-0.0963142660661774,1.09557477650277,0.665026647782209,1.4070529413629,0.665026647782209,0.301511344577763,-0.943879807448539,-1.15577119279413,1.57416830901357,2.02259958738973,1.35680105059994,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.313133911953072,1.04446593573419,0.720749970156447,0.301511344577763,0.963142660661774,1.09557477650277,0.665026647782209,0.301511344577764,0.665026647782209,-1.35680105059994,0.539359889970594,-0.0963142660661774,0.242179739848241,-0.449466574975494,-0.301511344577763,-0.301511344577763
1.15008003908879,-0.870388279778489,-1.26131244777378,0.301511344577763,-0.0963142660661774,-0.758474845271148,-1.77340439408589,-0.804030252207369,-0.554188873151841,0.301511344577763,0.539359889970594,-1.15577119279413,-1.08980882931709,-0.449466574975494,-0.301511344577763,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.881990883868293,-0.870388279778489,-1.26131244777378,0.301511344577763,-0.0963142660661774,0.16854996561581,0.665026647782209,-0.804030252207369,-1.77340439408589,0.301511344577763,-0.943879807448539,-1.15577119279413,-1.08980882931709,-0.449466574975494,-0.301511344577763,-0.301511344577763
-1.06391907363092,1.04446593573419,0.720749970156447,0.301511344577763,-0.0963142660661774,-0.758474845271148,0.665026647782209,0.301511344577764,0.665026647782209,-1.35680105059994,0.539359889970594,-0.0963142660661774,0.242179739848241,-0.449466574975494,1.35680105059994,-0.301511344577763
1.1537246019919,-0.870388279778489,-1.26131244777378,0.301511344577763,-2.21522811952208,-1.68549965615811,0.665026647782209,0.301511344577764,-0.554188873151841,0.301511344577763,0.539359889970594,0.963142660661774,-1.08980882931709,-0.449466574975494,-0.301511344577763,-0.301511344577763
-0.273785500508348,-0.870388279778489,-1.26131244777378,0.301511344577763,0.963142660661774,1.09557477650277,0.665026647782209,1.4070529413629,1.88424216871626,1.95982373975546,-0.943879807448539,-1.15577119279413,1.57416830901357,2.02259958738973,1.35680105059994,-0.301511344577763
-0.938851894037163,-0.870388279778489,0.720749970156447,0.301511344577763,0.963142660661774,1.09557477650277,0.665026647782209,0.301511344577764,0.665026647782209,-1.35680105059994,-0.943879807448539,0.963142660661774,0.242179739848241,-0.449466574975494,-1.95982373975546,3.01511344577764
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1353079015705,1.04446593573419,0.720749970156447,0.301511344577763,-1.15577119279413,-0.758474845271148,-0.554188873151841,-0.804030252207369,-0.554188873151841,0.301511344577763,2.02259958738973,0.963142660661774,-1.08980882931709,-0.449466574975494,-0.301511344577763,-0.301511344577763
