"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.498403885970531,0.16854996561581,-0.526640075265064,-1.45042393931209,0.963142660661774,0.16854996561581,1.32790168461846,1.35680105059994,0.301511344577764,-0.554188873151841,0.301511344577763,-0.943879807448539,0,0.242179739848241,-0.301511344577763
0.733582382061704,0.16854996561581,-0.526640075265064,0.229014306207172,-0.0963142660661774,-0.758474845271148,0.354107115898256,-0.301511344577763,-1.9095718489925,-0.554188873151841,0.301511344577763,0.539359889970594,0,0.242179739848241,-0.301511344577763
0.12201142563761,0.16854996561581,-0.526640075265064,1.0687334289668,-0.0963142660661774,1.09557477650277,-1.59348202154215,-0.301511344577763,1.4070529413629,0.665026647782209,0.301511344577763,-0.943879807448539,0,1.57416830901357,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.20430645398304,-1.68549965615811,-0.526640075265064,-1.45042393931209,0.963142660661774,1.09557477650277,0.354107115898256,-0.301511344577763,0.301511344577764,0.665026647782209,-1.35680105059994,0.539359889970594,0,0.242179739848241,-0.301511344577763
-0.413412291009641,0.16854996561581,-0.526640075265064,0.229014306207172,-0.0963142660661774,-0.758474845271148,-0.619687452821947,-0.301511344577763,-0.804030252207369,-0.554188873151841,0.301511344577763,0.539359889970594,-1.58113883008419,-1.08980882931709,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.956642518413088,0.16854996561581,1.40437353404017,1.0687334289668,-0.0963142660661774,0.16854996561581,0.354107115898256,-0.301511344577763,-0.804030252207369,-1.77340439408589,0.301511344577763,-0.943879807448539,0,-1.08980882931709,-0.301511344577763
-0.271797084902134,0.16854996561581,2.36988033869279,1.0687334289668,-0.0963142660661774,-0.758474845271148,0.354107115898256,-1.95982373975546,0.301511344577764,0.665026647782209,-1.35680105059994,0.539359889970594,-1.58113883008419,0.242179739848241,-0.301511344577763
0.903029328489756,0.16854996561581,-0.526640075265064,1.0687334289668,-2.21522811952208,-1.68549965615811,-1.59348202154215,-0.301511344577763,0.301511344577764,-0.554188873151841,0.301511344577763,0.539359889970594,0,-1.08980882931709,-0.301511344577763
-0.108923471982645,-1.68549965615811,-0.526640075265064,-0.610704816552459,0.963142660661774,1.09557477650277,1.32790168461846,1.35680105059994,1.4070529413629,1.88424216871626,1.95982373975546,-0.943879807448539,1.58113883008419,1.57416830901357,-0.301511344577763
-1.80288783599032,0.16854996561581,-0.526640075265064,-0.610704816552459,0.963142660661774,1.09557477650277,0.354107115898256,1.35680105059994,0.301511344577764,0.665026647782209,-1.35680105059994,-0.943879807448539,0,0.242179739848241,3.01511344577764
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.58446536923616,2.02259958738973,0.438866729387554,-0.610704816552459,-1.15577119279413,-0.758474845271148,-0.619687452821947,-0.301511344577763,-0.804030252207369,-0.554188873151841,0.301511344577763,2.02259958738973,1.58113883008419,-1.08980882931709,-0.301511344577763
