"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.825899963524532,0.267261241912425,-0.809173593712687,-1.37111031752549,1.22474487139159,-0.75955452531275,-0.318297535060383,0,0,0.101273936708367,0,-0.889499179993322,-1.2152872405004,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.66302343293554,-3.47439614486152,-0.809173593712687,-0.623231962511588,1.22474487139159,-0.75955452531275,-1.69758685365538,-1.73205080756888,-2.44948974278318,-1.2152872405004,-1.41421356237309,-0.889499179993322,-1.2152872405004,3.32820117735137
1.68784369475641,0.267261241912425,1.13284303119776,0.872524747516223,0,1.2152872405004,1.06099178353461,1.73205080756888,1.22474487139159,1.41783511391713,1.41421356237309,1.03774904332554,0.75955452531275,-0.277350098112614
0.538479734776629,0.267261241912425,-0.809173593712687,0.872524747516223,-1.22474487139159,-0.75955452531275,-1.69758685365538,0,-1.22474487139159,0.101273936708367,-1.41421356237309,1.03774904332554,0.75955452531275,-0.277350098112614
0.435824300949257,0.267261241912425,1.13284303119776,-0.623231962511588,-1.22474487139159,1.2152872405004,1.06099178353461,0,0,0.101273936708367,0,1.03774904332554,0.75955452531275,-0.277350098112614
0.104310184550037,0.267261241912425,-0.809173593712687,0.872524747516223,0,-0.75955452531275,-0.318297535060383,0,0,-1.2152872405004,0,1.03774904332554,0.75955452531275,-0.277350098112614
0.428924846455331,0.267261241912425,1.13284303119776,0.124646392502317,1.22474487139159,1.2152872405004,1.06099178353461,0,0,0.101273936708367,0,-0.889499179993322,0.75955452531275,-0.277350098112614
-0.625127353328053,0.267261241912425,-0.809173593712687,-1.37111031752549,0,-0.75955452531275,-0.318297535060383,-1.73205080756888,0,0.101273936708367,0,-0.889499179993322,-1.2152872405004,-0.277350098112614
-0.418148969327473,0.267261241912425,-0.809173593712687,-1.37111031752549,1.22474487139159,-0.75955452531275,-0.318297535060383,0,0,0.101273936708367,-1.41421356237309,-0.889499179993322,-1.2152872405004,-0.277350098112614
-1.43271471332028,0.267261241912425,NA,NA,-1.22474487139159,1.2152872405004,1.06099178353461,0,1.22474487139159,-1.2152872405004,1.41421356237309,-0.889499179993322,0.75955452531275,NA
1.09964094395369,0.267261241912425,1.13284303119776,0.872524747516223,-1.22474487139159,-0.75955452531275,-0.318297535060383,0,0,-1.2152872405004,0,1.03774904332554,0.75955452531275,-0.277350098112614
1.31298651665327,0.267261241912425,1.13284303119776,0.872524747516223,0,1.2152872405004,1.06099178353461,1.73205080756888,1.22474487139159,1.41783511391713,1.41421356237309,1.03774904332554,0.75955452531275,-0.277350098112614
0.0461690310754747,0.267261241912425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.277350098112614
-0.689264820734232,0.267261241912425,-0.809173593712687,0.872524747516223,0,-0.75955452531275,-0.318297535060383,0,0,1.41783511391713,0,-0.889499179993322,-1.2152872405004,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
