"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22g_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.08328466121865,-0.273617086747936,0.750684244280624,-1.32537326171629,-1.82272938674618,-0.891882585015845,-1.30310633656732,-0.331618266214036,-1.80151451436133,-2.25167597788602,-1.62018517460197,-0.21320071635561,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.35790609455316,1.23127689036571,0.750684244280624,0.685537893991186,1.26188957543966,1.07025910201901,-0.200477897933434,-0.331618266214036,0.529857210106274,0.500372439530227,0,-0.21320071635561,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.57553539436601,-0.273617086747936,-0.428962425303214,0.685537893991186,0.233683254711048,-0.891882585015845,0.902150540700456,-0.331618266214036,0.529857210106274,0.500372439530227,1.62018517460197,1.35027120358553,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.12292502488035,-1.77851106386159,0.750684244280624,-0.319917683862554,1.26188957543966,1.07025910201901,0.902150540700456,1.12750210512772,0.529857210106274,-0.875651769177897,0,-0.21320071635561,-0.21320071635561
-0.691942188501945,-0.273617086747936,0.750684244280624,-0.319917683862554,0.233683254711048,1.07025910201901,-1.30310633656732,-1.7907386375558,-1.80151451436133,-0.875651769177897,-1.62018517460197,-1.77667263629675,-0.21320071635561
-1.84706321319972,-0.273617086747936,-1.60860909488705,-0.319917683862554,-0.794523066017564,1.07025910201901,-0.200477897933434,-0.331618266214036,0.529857210106274,0.500372439530227,-1.62018517460197,-1.77667263629675,-0.21320071635561
-0.00437414272680638,1.23127689036571,-0.428962425303214,-1.32537326171629,1.26188957543966,-0.891882585015845,0.902150540700456,-0.331618266214036,0.529857210106274,-0.875651769177897,0,1.35027120358553,-0.21320071635561
-0.811342505689814,1.23127689036571,-1.60860909488705,-1.32537326171629,-0.794523066017564,1.07025910201901,-1.30310633656732,-1.7907386375558,0.529857210106274,0.500372439530227,0,-0.21320071635561,-0.21320071635561
0.0256390699502133,1.23127689036571,-0.428962425303214,-1.32537326171629,0.233683254711048,-0.891882585015845,-1.30310633656732,-0.331618266214036,0.529857210106274,-0.875651769177897,0,-0.21320071635561,-0.21320071635561
-1.61492155973977,-0.273617086747936,-0.428962425303214,0.685537893991186,-0.794523066017564,-0.891882585015845,-0.200477897933434,1.12750210512772,-1.80151451436133,-0.875651769177897,0,-0.21320071635561,4.47721504346782
-0.955873254166942,-0.273617086747936,-0.428962425303214,-0.319917683862554,0.233683254711048,-0.891882585015845,0.902150540700456,-0.331618266214036,0.529857210106274,0.500372439530227,0,-0.21320071635561,-0.21320071635561
0.23272037937483,-1.77851106386159,1.93033091386446,-0.319917683862554,-0.794523066017564,1.07025910201901,-1.30310633656732,1.12750210512772,0.529857210106274,-0.875651769177897,1.62018517460197,1.35027120358553,-0.21320071635561
0.983330764275227,-0.273617086747936,1.93033091386446,1.69099347184493,0.233683254711048,-0.891882585015845,0.902150540700456,1.12750210512772,0.529857210106274,0.500372439530227,1.62018517460197,1.35027120358553,-0.21320071635561
0.544089685067777,-0.273617086747936,-0.428962425303214,1.69099347184493,1.26188957543966,1.07025910201901,0.902150540700456,1.12750210512772,-1.80151451436133,1.87639664823835,1.62018517460197,1.35027120358553,-0.21320071635561
-0.604327651607137,-0.273617086747936,-0.428962425303214,-0.319917683862554,-0.794523066017564,1.07025910201901,-1.30310633656732,-0.331618266214036,-1.80151451436133,-0.875651769177897,-1.62018517460197,-1.77667263629675,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.145660577729527,-0.273617086747936,-0.428962425303214,-1.32537326171629,-0.794523066017564,-0.891882585015845,-1.30310633656732,1.12750210512772,0.529857210106274,0.500372439530227,0,-0.21320071635561,-0.21320071635561
2.05480777500168,1.23127689036571,0.750684244280624,0.685537893991186,0.233683254711048,-0.891882585015845,0.902150540700456,-0.331618266214036,0.529857210106274,0.500372439530227,0,-0.21320071635561,-0.21320071635561
0.45441741061043,-0.273617086747936,-0.428962425303214,0.685537893991186,-1.82272938674618,-0.891882585015845,-0.200477897933434,1.12750210512772,0.529857210106274,1.87639664823835,0,1.35027120358553,-0.21320071635561
1.17239134792759,1.23127689036571,0.750684244280624,-0.319917683862554,0.233683254711048,-0.891882585015845,0.902150540700456,1.12750210512772,0.529857210106274,0.500372439530227,0,-0.21320071635561,-0.21320071635561
-0.409266608890272,-0.273617086747936,-0.428962425303214,1.69099347184493,-0.794523066017564,1.07025910201901,0.902150540700456,-1.7907386375558,0.529857210106274,0.500372439530227,0,-0.21320071635561,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.17289763213478,1.23127689036571,0.750684244280624,0.685537893991186,1.26188957543966,-0.891882585015845,0.902150540700456,-0.331618266214036,0.529857210106274,-0.875651769177897,0,-0.21320071635561,-0.21320071635561
