"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q23i_num"
-0.705635349162949,-1.13137084989848,-0.633149838230733,-0.475443489415837,-1.0591481821704
1.8350400273069,0.282842712474619,-0.633149838230733,0.845232870072599,0.907841299003204
1.07510519390464,0.282842712474619,-0.633149838230733,-0.475443489415837,0.907841299003204
0.611390783147306,-1.13137084989848,-0.633149838230733,0.845232870072599,0.907841299003204
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.10680745490468,-1.13137084989848,0.166618378481772,-0.475443489415837,0.907841299003204
-0.965173082205844,NA,NA,NA,-1.0591481821704
-0.744745857339436,0.282842712474619,1.76615481190678,-0.475443489415837,-1.0591481821704
-1.17967552675019,0.282842712474619,-0.633149838230733,-3.11679620839271,-1.0591481821704
NA,NA,NA,NA,NA
1.70157722821427,0.282842712474619,-0.633149838230733,0.845232870072599,0.907841299003204
1.10103512428793,0.282842712474619,-0.633149838230733,0.845232870072599,-1.0591481821704
-1.58017677974774,-1.13137084989848,-0.633149838230733,0.845232870072599,-1.0591481821704
0.888000016706098,-1.13137084989848,-0.633149838230733,0.845232870072599,0.907841299003204
-1.23625474350808,1.69705627484771,1.76615481190678,0.845232870072599,-1.0591481821704
1.03788797137188,1.69705627484771,-0.633149838230733,-0.475443489415837,-1.0591481821704
-1.3199319927682,-1.13137084989848,-0.633149838230733,-0.475443489415837,-1.0591481821704
0.0693967731141925,0.282842712474619,1.76615481190678,-1.79611984890427,0.907841299003204
0.419421406531679,0.282842712474619,-0.633149838230733,0.845232870072599,0.907841299003204
NA,NA,NA,NA,NA
-0.673106615934699,-1.13137084989848,0.966386595194276,-0.475443489415837,-1.0591481821704
-0.282189981381097,0.282842712474619,1.76615481190678,0.845232870072599,0.907841299003204
-0.107538111035719,1.69705627484771,1.76615481190678,0.845232870072599,-1.0591481821704
-0.106783143187607,-1.13137084989848,-0.633149838230733,-0.475443489415837,0.907841299003204
0.445668662690807,0.282842712474619,-0.633149838230733,-0.475443489415837,-1.0591481821704
NA,NA,NA,NA,NA
-1.02484138363449,-1.13137084989848,NA,-0.475443489415837,0.907841299003204
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.0557018600657197,0.282842712474619,0.166618378481772,-0.475443489415837,0.907841299003204
0.608136618719485,1.69705627484771,-0.633149838230733,0.845232870072599,0.907841299003204
1.18449835549981,0.282842712474619,-0.633149838230733,0.845232870072599,0.907841299003204
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
