"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23g_num"
0.0340149052063863,0.402788858834186,-1.53900896630776,-0.109095522106921,-1.64205959852059
-1.44610941460297,0.402788858834186,1.9635631639099,-0.109095522106921,-0.563692100984679
1.02810048290795,NA,-0.371484922901874,1.49097213546124,0.514675396551229
-0.946262884367865,-2.07148555971867,0.796039120504015,-0.109095522106921,-0.563692100984679
1.67258925850699,-0.834348350442243,-0.371484922901874,-0.109095522106921,0.514675396551229
0.209915467535445,-0.834348350442243,-0.371484922901874,-0.109095522106921,-0.563692100984679
1.6218432075922,0.402788858834186,-0.371484922901874,-0.109095522106921,-1.64205959852059
-0.210087822621658,-0.834348350442243,-0.371484922901874,-0.109095522106921,0.514675396551229
0.64364020686224,0.402788858834186,-1.53900896630776,-0.109095522106921,-1.64205959852059
-0.356122511151062,0.402788858834186,-0.371484922901874,-0.109095522106921,0.514675396551229
-0.882845277128987,-2.07148555971867,-0.371484922901874,-0.109095522106921,1.59304289408714
-0.425806264283759,0.402788858834186,0.796039120504015,-0.109095522106921,0.514675396551229
-0.291993340483058,-0.834348350442243,-0.371484922901874,-0.109095522106921,-0.563692100984679
-0.640421887521429,0.402788858834186,1.9635631639099,-0.109095522106921,0.514675396551229
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.0316069993132173,-0.834348350442243,1.9635631639099,-0.109095522106921,1.59304289408714
-0.967399298120114,-0.834348350442243,-0.371484922901874,1.49097213546124,0.514675396551229
0.786433216326205,0.402788858834186,-0.371484922901874,-0.109095522106921,-0.563692100984679
-0.321789582014493,0.402788858834186,-1.53900896630776,-1.70916317967508,0.514675396551229
-1.84373557288996,-0.834348350442243,0.796039120504015,-0.109095522106921,0.514675396551229
-0.450560346074972,-0.834348350442243,1.9635631639099,1.49097213546124,1.59304289408714
1.07919466988898,0.402788858834186,-0.371484922901874,-0.109095522106921,0.514675396551229
-1.39138504852208,0.402788858834186,1.9635631639099,-1.70916317967508,0.514675396551229
0.318509226652903,0.402788858834186,-0.371484922901874,-0.109095522106921,-0.563692100984679
-0.139298420279034,-0.834348350442243,-0.371484922901874,-0.109095522106921,-0.563692100984679
0.295969198242429,0.402788858834186,-0.371484922901874,1.49097213546124,0.514675396551229
1.38177867109846,1.63992606811062,-0.371484922901874,-0.109095522106921,-0.563692100984679
1.36529730716989,1.63992606811062,0.796039120504015,1.49097213546124,-1.64205959852059
0.631673263377896,-0.834348350442243,-0.371484922901874,-0.109095522106921,-0.563692100984679
2.16877636661707,0.402788858834186,-0.371484922901874,-0.109095522106921,-1.64205959852059
NA,NA,NA,NA,NA
-0.772221263489051,-0.834348350442243,-0.371484922901874,-0.109095522106921,1.59304289408714
0.51408549214353,0.402788858834186,0.796039120504015,1.49097213546124,-0.563692100984679
-0.416716182384089,1.63992606811062,-0.371484922901874,1.49097213546124,0.514675396551229
0.683130877721818,0.402788858834186,0.796039120504015,-0.109095522106921,0.514675396551229
-2.03089015043123,0.402788858834186,0.796039120504015,-0.109095522106921,-0.563692100984679
-1.15014528109993,-0.834348350442243,-0.371484922901874,-1.70916317967508,-1.64205959852059
0.30199164383491,0.402788858834186,0.796039120504015,-0.109095522106921,0.514675396551229
-1.38077159962776,-2.07148555971867,-0.371484922901874,-1.70916317967508,-0.563692100984679
-0.556293950297156,1.63992606811062,-0.371484922901874,-0.109095522106921,0.514675396551229
NA,0.402788858834186,0.796039120504015,-0.109095522106921,0.514675396551229
-0.8103417330692,NA,NA,NA,NA
0.699115135497437,0.402788858834186,0.796039120504015,1.49097213546124,1.59304289408714
1.08816919508074,1.63992606811062,-1.53900896630776,-0.109095522106921,-1.64205959852059
-0.436499101546308,-0.834348350442243,-1.53900896630776,-3.30923083724325,1.59304289408714
-0.11078465095153,-0.834348350442243,-0.371484922901874,-0.109095522106921,0.514675396551229
1.48586079000744,1.63992606811062,-1.53900896630776,1.49097213546124,-0.563692100984679
