"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num"
-0.690711610258249,-0.872524747516223,-0.288675134594813,1.16105091003206,-1.04446593573419,0.33166247903554,0.552770798392567,0.161834718742537,-0.288675134594813,-0.428174419288838
-0.164832348069734,-0.872524747516223,-0.288675134594813,1.16105091003206,1.82781538753483,-0.99498743710662,-0.552770798392567,0.161834718742537,-0.288675134594813,-0.428174419288838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.818722611700868,0.623231962511588,0.866025403784439,-0.232210182006412,-1.04446593573419,0.33166247903554,-0.552770798392567,-0.809173593712687,0.866025403784439,-0.428174419288838
-0.130150893714789,-0.872524747516223,-1.44337567297406,-0.232210182006412,0.870388279778489,0.33166247903554,0.552770798392567,0.161834718742537,-0.288675134594813,-1.71269767715535
0.448490247684616,0.623231962511588,-1.44337567297406,1.16105091003206,-1.04446593573419,0.33166247903554,0.552770798392567,0.161834718742537,-0.288675134594813,0.856348838577675
0.614815712217745,0.623231962511588,0.866025403784439,-1.62547127404488,-0.0870388279778488,1.6583123951777,0.552770798392567,1.13284303119776,0.866025403784439,0.856348838577675
1.68367046799561,0.623231962511588,-1.44337567297406,-0.232210182006412,0.870388279778489,0.33166247903554,0.552770798392567,1.13284303119776,0.866025403784439,-0.428174419288838
-2.11853291313261,-0.872524747516223,0.866025403784439,-0.232210182006412,-1.04446593573419,-0.99498743710662,-1.6583123951777,-1.78018190616791,-0.288675134594813,0.856348838577675
0.142884008985282,-0.872524747516223,-0.288675134594813,-0.232210182006412,0.870388279778489,1.6583123951777,1.6583123951777,1.13284303119776,0.866025403784439,0.856348838577675
1.32620440885804,0.623231962511588,0.866025403784439,-1.62547127404488,-0.0870388279778488,-0.99498743710662,-0.552770798392567,0.161834718742537,0.866025403784439,0.856348838577675
-0.35178877115057,2.1189886725394,0.866025403784439,1.16105091003206,-0.0870388279778488,-0.99498743710662,0.552770798392567,0.161834718742537,-2.59807621135332,-1.71269767715535
0.0586743022855343,-0.872524747516223,0.866025403784439,-0.232210182006412,NA,-0.99498743710662,-1.6583123951777,-1.78018190616791,-0.288675134594813,0.856348838577675
