"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num"
0.0350799561321304,0.747624965762176,1.16105091003206,-1.04446593573419,-0.539359889970594,0.33166247903554,0.552770798392567,0.161834718742537,-0.288675134594813,-0.428174419288838
-0.636429921843834,-1.04667495206705,1.16105091003206,1.82781538753483,0.943879807448539,-0.99498743710662,-0.552770798392567,0.161834718742537,-0.288675134594813,-0.428174419288838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.6277639087713,-1.04667495206705,-0.232210182006412,-1.04446593573419,0.943879807448539,0.33166247903554,-0.552770798392567,-0.809173593712687,0.866025403784439,-0.428174419288838
0.157942954871799,-1.04667495206705,-0.232210182006412,0.870388279778489,-0.539359889970594,0.33166247903554,0.552770798392567,0.161834718742537,-0.288675134594813,-1.71269767715535
0.142819877227852,0.747624965762176,1.16105091003206,-1.04446593573419,0.943879807448539,0.33166247903554,0.552770798392567,0.161834718742537,-0.288675134594813,0.856348838577675
0.8713283721976,0.747624965762176,-1.62547127404488,-0.0870388279778488,0.943879807448539,1.6583123951777,0.552770798392567,1.13284303119776,0.866025403784439,0.856348838577675
0.409179199766944,-1.04667495206705,-0.232210182006412,0.870388279778489,-0.539359889970594,0.33166247903554,0.552770798392567,1.13284303119776,0.866025403784439,-0.428174419288838
-1.94998645830319,-0.149524993152435,-0.232210182006412,-1.04446593573419,-0.539359889970594,-0.99498743710662,-1.6583123951777,-1.78018190616791,-0.288675134594813,0.856348838577675
0.541400745929242,0.747624965762176,-0.232210182006412,0.870388279778489,-0.539359889970594,1.6583123951777,1.6583123951777,1.13284303119776,0.866025403784439,0.856348838577675
1.65576868198645,1.64477492467679,-1.62547127404488,-0.0870388279778488,-2.02259958738973,-0.99498743710662,-0.552770798392567,0.161834718742537,0.866025403784439,0.856348838577675
0.0349058529297855,0.747624965762176,1.16105091003206,-0.0870388279778488,0.943879807448539,-0.99498743710662,0.552770798392567,0.161834718742537,-2.59807621135332,-1.71269767715535
0.365754647876526,-1.04667495206705,-0.232210182006412,NA,NA,-0.99498743710662,-1.6583123951777,-1.78018190616791,-0.288675134594813,0.856348838577675
