"PROFICIENCIA_MT_SAEB","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.535789808459543,-0.302376515207114,0.112070551941356,-0.557238536372352,1.54158652958994
1.12979995054197,-0.302376515207114,-1.12070551941356,0.804900108093397,1.54158652958994
1.38057528640501,-0.302376515207114,-1.12070551941356,-0.557238536372352,-0.243408399408938
NA,NA,NA,NA,NA
-0.419088085604409,-0.302376515207114,-1.12070551941356,0.804900108093397,1.54158652958994
-1.58352861414054,2.35853681861549,1.34484662329627,-0.557238536372352,-2.02840332840782
-0.569981461642708,-0.302376515207114,0.112070551941356,-0.557238536372352,-0.243408399408938
0.0243343003801936,-0.302376515207114,0.112070551941356,-0.557238536372352,-0.243408399408938
NA,NA,NA,NA,NA
-1.16274981249887,1.02808015170419,0.112070551941356,0.804900108093397,-0.243408399408938
1.40356544746714,-0.302376515207114,-1.12070551941356,-1.9193771808381,-0.243408399408938
NA,NA,NA,NA,NA
-1.52154199391514,-0.302376515207114,-1.12070551941356,0.804900108093397,-0.243408399408938
1.17649131895434,-0.302376515207114,0.112070551941356,-0.557238536372352,1.54158652958994
1.13656642224339,1.02808015170419,0.112070551941356,2.16703875255915,1.54158652958994
-0.836928066765869,-0.302376515207114,1.34484662329627,0.804900108093397,-0.243408399408938
0.456126700153636,-0.302376515207114,0.112070551941356,0.804900108093397,-0.243408399408938
-1.731703123617,NA,NA,NA,NA
0.523978216688186,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.11979665775358,-1.63283318211842,0.112070551941356,-0.557238536372352,-0.243408399408938
-0.414954791561848,-1.63283318211842,-2.35348159076848,-1.9193771808381,-2.02840332840782
-0.596327378616304,-0.302376515207114,1.34484662329627,0.804900108093397,-0.243408399408938
NA,NA,NA,NA,NA
-0.00597735393729779,-0.302376515207114,0.112070551941356,0.804900108093397,-0.243408399408938
0.371445333933221,1.02808015170419,0.112070551941356,-0.557238536372352,-0.243408399408938
0.137136659516544,-0.302376515207114,0.112070551941356,-0.557238536372352,-0.243408399408938
0.707362445123668,-0.302376515207114,1.34484662329627,-0.557238536372352,-0.243408399408938
NA,NA,NA,NA,NA
-1.26018786532041,2.35853681861549,1.34484662329627,0.804900108093397,-0.243408399408938
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
