"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22h_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.23348328485482,1.26555039241955,0.112070551941356,-0.500372439530227,1.54158652958994,1.43019388386839,-0.295163026345123
0.911120553486048,0.0527312663508147,-1.12070551941356,-0.500372439530227,1.54158652958994,-0.667423812471915,-0.295163026345123
-0.241501787906234,-1.16008785971792,-1.12070551941356,-0.500372439530227,-0.243408399408938,-0.667423812471915,3.24679328979636
NA,NA,NA,NA,NA,NA,NA
0.393429689295372,-1.16008785971792,-1.12070551941356,-0.500372439530227,1.54158652958994,1.43019388386839,-0.295163026345123
-1.40540623253128,-1.16008785971792,1.34484662329627,-0.500372439530227,-2.02840332840782,-0.667423812471915,-0.295163026345123
1.16406622415655,0.0527312663508147,0.112070551941356,-0.500372439530227,-0.243408399408938,-0.667423812471915,-0.295163026345123
0.190263407926376,-1.16008785971792,0.112070551941356,2.25167597788602,-0.243408399408938,-0.667423812471915,-0.295163026345123
NA,NA,NA,NA,NA,NA,NA
-0.815855416982337,1.26555039241955,0.112070551941356,-0.500372439530227,-0.243408399408938,-0.667423812471915,-0.295163026345123
0.820082064351685,0.0527312663508147,-1.12070551941356,-0.500372439530227,-0.243408399408938,-0.667423812471915,-0.295163026345123
NA,NA,NA,NA,NA,NA,NA
0.312649452939696,1.26555039241955,-1.12070551941356,0.875651769177897,-0.243408399408938,-0.667423812471915,-0.295163026345123
0.413903818014484,-1.16008785971792,0.112070551941356,0.875651769177897,1.54158652958994,1.43019388386839,-0.295163026345123
1.42552348402303,1.26555039241955,0.112070551941356,2.25167597788602,1.54158652958994,1.43019388386839,-0.295163026345123
0.098122785612506,0.0527312663508147,1.34484662329627,-0.500372439530227,-0.243408399408938,1.43019388386839,-0.295163026345123
0.164415588350727,-1.16008785971792,0.112070551941356,0.875651769177897,-0.243408399408938,-0.667423812471915,-0.295163026345123
-2.17958936153333,NA,NA,NA,NA,NA,-0.295163026345123
0.990979073880987,1.26555039241955,NA,NA,NA,NA,-0.295163026345123
NA,NA,NA,NA,NA,NA,NA
1.38158732410259,0.0527312663508147,0.112070551941356,-0.500372439530227,-0.243408399408938,1.43019388386839,-0.295163026345123
-1.42780963191641,-1.16008785971792,-2.35348159076848,-1.87639664823835,-2.02840332840782,-0.667423812471915,-0.295163026345123
-0.00615643344267507,0.0527312663508147,1.34484662329627,0.875651769177897,-0.243408399408938,-0.667423812471915,-0.295163026345123
NA,NA,NA,NA,NA,NA,NA
-0.480437198416949,0.0527312663508147,0.112070551941356,-0.500372439530227,-0.243408399408938,-0.667423812471915,-0.295163026345123
-0.127313195033188,1.26555039241955,0.112070551941356,-0.500372439530227,-0.243408399408938,-0.667423812471915,-0.295163026345123
0.934479325669009,1.26555039241955,0.112070551941356,0.875651769177897,-0.243408399408938,-0.667423812471915,-0.295163026345123
-1.00213983527243,-1.16008785971792,1.34484662329627,-0.500372439530227,-0.243408399408938,1.43019388386839,-0.295163026345123
NA,NA,NA,NA,NA,NA,NA
-1.74789698362904,0.0527312663508147,1.34484662329627,-0.500372439530227,-0.243408399408938,-0.667423812471915,3.24679328979636
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
