"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q23c_num"
-1.04417723603747,1.19815450994097,0.189147070584362
NA,NA,NA
-0.15455665048065,-1.67741631391735,-0.945735352921812
-0.0809906931036665,1.19815450994097,0.189147070584362
NA,NA,NA
-0.0930297795409175,-0.239630901988193,-0.945735352921812
NA,NA,NA
-0.82613548048708,-0.239630901988193,0.189147070584362
-1.13481480104005,-1.67741631391735,1.32402949409054
2.17852728483294,1.19815450994097,0.189147070584362
-1.01299567266136,1.19815450994097,1.32402949409054
-1.33505781987401,-0.239630901988193,0.189147070584362
1.1165084215476,1.19815450994097,-0.945735352921812
-0.245632138015124,-1.67741631391735,-2.08061777642799
-0.230353054559904,-1.67741631391735,0.189147070584362
1.91435233583924,1.19815450994097,-2.08061777642799
0.84620546162087,-0.239630901988193,-0.945735352921812
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.574256069387693,-1.67741631391735,1.32402949409054
NA,NA,NA
-1.59240904152353,-0.239630901988193,-0.945735352921812
1.39138418407565,-0.239630901988193,-0.945735352921812
0.185989064035877,-0.239630901988193,-0.945735352921812
-0.102494612744615,-0.239630901988193,1.32402949409054
0.581540748190372,-0.239630901988193,0.189147070584362
0.596939868598655,-0.239630901988193,-0.945735352921812
-1.48397818271638,-0.239630901988193,1.32402949409054
-0.602001202765307,-0.239630901988193,1.32402949409054
-1.10184749882763,-0.239630901988193,0.189147070584362
-0.136099004129231,-0.239630901988193,0.189147070584362
1.387220649394,-0.239630901988193,-0.945735352921812
-1.36888729885138,NA,0.189147070584362
0.669586339986254,1.19815450994097,0.189147070584362
1.02145221282851,-0.239630901988193,0.189147070584362
-1.02058609394,-0.239630901988193,1.32402949409054
-1.02968532455729,-0.239630901988193,1.32402949409054
-0.674132013171335,-0.239630901988193,1.32402949409054
1.30111358848936,1.19815450994097,1.32402949409054
NA,-0.239630901988193,-0.945735352921812
-0.0397481390251634,NA,NA
0.060753959291598,1.19815450994097,0.189147070584362
NA,NA,NA
0.216981004173205,1.19815450994097,0.189147070584362
-0.926400238557484,-0.239630901988193,-2.08061777642799
0.786791758497791,-1.67741631391735,-0.945735352921812
0.739339354546935,1.19815450994097,0.189147070584362
0.028179547447916,1.19815450994097,0.189147070584362
0.316641403765609,1.19815450994097,0.189147070584362
2.05232224343194,1.19815450994097,0.189147070584362
-0.58156138459705,-1.67741631391735,NA
