"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num"
0.742917708867011,0.742777364395563,-0.799775865016536,-0.454446629573193,-1.07097617459736,-0.229415733870562
NA,NA,NA,NA,NA,NA
1.41765542125872,-0.399957042366842,-0.799775865016536,-0.454446629573193,-1.07097617459736,-0.229415733870562
1.14708654447155,-1.54269144912925,-0.799775865016536,-0.454446629573193,-1.07097617459736,-0.229415733870562
-1.4938888198999,-0.399957042366842,0.430648542701212,1.36333988871958,1.1837105087655,1.223550580643
0.322322100535267,0.742777364395563,0.430648542701212,-0.454446629573193,-1.07097617459736,-1.68238204838412
-0.637738441055679,-0.399957042366842,0.430648542701212,1.36333988871958,1.1837105087655,NA
NA,NA,NA,NA,NA,NA
1.29887937041988,-1.54269144912925,-0.799775865016536,-0.454446629573193,0.0563671670840711,-0.229415733870562
NA,NA,NA,NA,NA,NA
1.06229848434322,0.742777364395563,0.430648542701212,-0.454446629573193,0.0563671670840711,-0.229415733870562
NA,NA,NA,NA,NA,NA
-1.33724736703563,0.742777364395563,2.89149735813671,1.36333988871958,1.1837105087655,1.223550580643
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.15939303593985,-0.399957042366842,0.430648542701212,-0.454446629573193,-1.07097617459736,-0.229415733870562
0.334731500011759,-0.399957042366842,-0.799775865016536,-0.454446629573193,-1.07097617459736,1.223550580643
0.61723116233814,0.742777364395563,0.430648542701212,-0.454446629573193,0.0563671670840711,-0.229415733870562
-0.00675220322822244,0.742777364395563,-0.799775865016536,1.36333988871958,1.1837105087655,1.223550580643
-1.46506480651893,1.88551177115797,-0.799775865016536,1.36333988871958,1.1837105087655,-0.229415733870562
-0.223332147656533,1.88551177115797,-0.799775865016536,-0.454446629573193,1.1837105087655,1.223550580643
0.0861162751911173,-0.399957042366842,-0.799775865016536,-0.454446629573193,0.0563671670840711,-0.229415733870562
0.647895933422939,-1.54269144912925,-0.799775865016536,-0.454446629573193,0.0563671670840711,-1.68238204838412
-1.18249889723636,-0.399957042366842,0.430648542701212,-0.454446629573193,-1.07097617459736,-1.68238204838412
0.889767668556078,-0.399957042366842,0.430648542701212,-2.27223314786596,-1.07097617459736,-0.229415733870562
-1.06098645084458,-0.399957042366842,1.66107295041896,1.36333988871958,1.1837105087655,1.223550580643
