"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
-0.222255799950233,0.744041075682088,0.324893144826966,1.00293686388585,-0.454446629573193,-1.07097617459736,0.324893144826965,1.26710518724988,1.40466256555691
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.222827353563011,-0.909383536944774,0.324893144826966,-0.668624575923897,-0.454446629573193,-1.07097617459736,-1.84106115401947,-0.223606797749979,-0.156073618395212
-0.223561093373122,0.744041075682088,0.324893144826966,-0.668624575923897,-0.454446629573193,-1.07097617459736,0.324893144826965,-0.223606797749979,-1.71680980234734
-0.22410674596318,-2.56280814957164,0.324893144826966,-0.668624575923897,1.36333988871958,1.1837105087655,0.324893144826965,-0.223606797749979,-0.156073618395212
-0.222182348396933,0.744041075682088,0.324893144826966,1.00293686388585,-0.454446629573193,-1.07097617459736,-0.758084004596253,-0.223606797749979,-0.156073618395212
-0.225126781265618,-0.909383536944774,0.324893144826966,-0.668624575923897,1.36333988871958,1.1837105087655,1.40787029425018,-0.223606797749979,-0.156073618395212
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.223623161215558,-0.909383536944774,0.324893144826966,1.00293686388585,-0.454446629573193,0.0563671670840711,0.324893144826965,-0.223606797749979,-0.156073618395212
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.222962719568995,0.744041075682088,0.324893144826966,-0.668624575923897,-0.454446629573193,0.0563671670840711,0.324893144826965,-0.223606797749979,-0.156073618395212
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.224780966769978,0.744041075682088,0.324893144826966,-2.34018601573364,1.36333988871958,1.1837105087655,-0.758084004596253,1.26710518724988,-0.156073618395212
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.224674818946962,-0.909383536944774,-2.92403830344269,-0.668624575923897,-0.454446629573193,-1.07097617459736,0.324893144826965,-1.71431878274984,-1.71680980234734
-0.223033507837048,0.744041075682088,0.324893144826966,1.00293686388585,-0.454446629573193,-1.07097617459736,-1.84106115401947,1.26710518724988,-0.156073618395212
-0.22294368299639,0.744041075682088,0.324893144826966,-0.668624575923897,-0.454446629573193,0.0563671670840711,-1.84106115401947,1.26710518724988,1.40466256555691
-0.223864208553432,0.744041075682088,0.324893144826966,1.00293686388585,1.36333988871958,1.1837105087655,1.40787029425018,-0.223606797749979,1.40466256555691
-0.223989410564802,0.744041075682088,0.324893144826966,1.00293686388585,1.36333988871958,1.1837105087655,0.324893144826965,-0.223606797749979,1.40466256555691
-0.223429876944635,0.744041075682088,0.324893144826966,1.00293686388585,-0.454446629573193,1.1837105087655,0.324893144826965,1.26710518724988,-0.156073618395212
-0.22455270522609,0.744041075682088,0.324893144826966,-0.668624575923897,-0.454446629573193,0.0563671670840711,0.324893144826965,-0.223606797749979,-0.156073618395212
-0.22339564155792,-0.909383536944774,0.324893144826966,-0.668624575923897,-0.454446629573193,0.0563671670840711,0.324893144826965,-0.223606797749979,-1.71680980234734
-0.223237871514085,-0.909383536944774,0.324893144826966,1.00293686388585,-0.454446629573193,-1.07097617459736,-0.758084004596253,-1.71431878274984,-0.156073618395212
-0.223979100717187,-0.909383536944774,-2.92403830344269,-0.668624575923897,-2.27223314786596,-1.07097617459736,0.324893144826965,-1.71431878274984,-0.156073618395212
4.24852779492518,0.744041075682088,0.324893144826966,1.00293686388585,1.36333988871958,1.1837105087655,1.40787029425018,1.26710518724988,1.40466256555691
