"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23g_num"
-1.20753835417347,-1.42735820420942,0.323154734618505
1.01485258280863,0.832625619122161,-0.986472347782805
0.89008625257514,-0.297366292543629,0.323154734618505
0.798221998205158,-1.42735820420942,0.323154734618505
0.0510457183045639,-1.42735820420942,1.63278181701982
1.02781400242149,-0.297366292543629,-0.986472347782805
-0.0594371313149019,0.832625619122161,0.323154734618505
-1.67774024806495,-1.42735820420942,0.323154734618505
-1.5666500802205,NA,0.323154734618505
-1.05561777548553,0.832625619122161,0.323154734618505
0.00033690528337354,-0.297366292543629,0.323154734618505
-0.532476034164293,-0.297366292543629,0.323154734618505
-0.314797915394158,0.832625619122161,-0.986472347782805
1.95257731302249,1.96261753078795,0.323154734618505
0.258119039209626,-0.297366292543629,NA
0.882673240372061,0.832625619122161,-2.29609943018412
-0.0444920062795343,-0.297366292543629,-2.29609943018412
1.20393269680994,-0.297366292543629,-0.986472347782805
2.73580214014577,1.96261753078795,-2.29609943018412
1.19365290628335,0.832625619122161,-2.29609943018412
-0.617800016829828,-0.297366292543629,0.323154734618505
1.17791014758458,1.96261753078795,-2.29609943018412
0.149887911970314,-0.297366292543629,0.323154734618505
-0.61909615415775,0.832625619122161,1.63278181701982
0.396380274620922,0.832625619122161,1.63278181701982
-1.54548450145116,-1.42735820420942,0.323154734618505
-0.770010644122643,-1.42735820420942,-0.986472347782805
1.4771778963993,0.832625619122161,-0.986472347782805
0.951728762825895,-1.42735820420942,-0.986472347782805
0.0171867600468292,-0.297366292543629,0.323154734618505
0.858660297075604,-0.297366292543629,0.323154734618505
0.287846148523527,-0.297366292543629,-0.986472347782805
1.03946633445323,0.832625619122161,0.323154734618505
-1.18372610505146,-1.42735820420942,-0.986472347782805
-0.240218588694943,1.96261753078795,0.323154734618505
NA,NA,NA
NA,NA,NA
1.36730880538119,-0.297366292543629,-0.986472347782805
-0.798716119776287,0.832625619122161,0.323154734618505
-1.30187835408728,0.832625619122161,1.63278181701982
-2.13193521199237,NA,0.323154734618505
-0.661565872455681,-0.297366292543629,0.323154734618505
-0.484165265167695,-1.42735820420942,0.323154734618505
0.202529949910008,-0.297366292543629,0.323154734618505
-0.301542555150407,-0.297366292543629,0.323154734618505
0.828556379410401,0.832625619122161,1.63278181701982
0.792529840668113,-1.42735820420942,0.323154734618505
0.194595128220009,0.832625619122161,-0.986472347782805
0.677239203754618,0.832625619122161,-0.986472347782805
-0.387403915406892,-1.42735820420942,0.323154734618505
NA,NA,NA
NA,NA,NA
-0.945212581051656,-0.297366292543629,1.63278181701982
-0.102988045171102,-1.42735820420942,-0.986472347782805
-0.0563269160313249,0.832625619122161,0.323154734618505
-0.618855311881689,-0.297366292543629,-2.29609943018412
-0.34183174271058,0.832625619122161,0.323154734618505
1.26687134438862,-0.297366292543629,0.323154734618505
-1.01641108082564,0.832625619122161,0.323154734618505
0.093502486349289,0.832625619122161,1.63278181701982
-0.405612040913468,-1.42735820420942,0.323154734618505
0.842754397619998,0.832625619122161,0.323154734618505
NA,NA,NA
0.829811094461525,-0.297366292543629,-0.986472347782805
-0.646113162361782,-1.42735820420942,0.323154734618505
-0.740015494684267,-0.297366292543629,0.323154734618505
-0.0640325483564639,-0.297366292543629,0.323154734618505
-1.6201505878968,0.832625619122161,0.323154734618505
-0.420830395441319,0.832625619122161,1.63278181701982
0.642836404362741,0.832625619122161,-0.986472347782805
-0.370125451279315,0.832625619122161,0.323154734618505
-1.82651952159489,-1.42735820420942,0.323154734618505
NA,NA,NA
NA,NA,NA
-1.7211176424283,-1.42735820420942,0.323154734618505
0.18812217929877,-1.42735820420942,0.323154734618505
0.477506359734596,0.832625619122161,-0.986472347782805
-1.04676100696809,-0.297366292543629,0.323154734618505
2.66262899317649,1.96261753078795,1.63278181701982
-0.384698980498211,0.832625619122161,0.323154734618505
0.435542952320016,-0.297366292543629,0.323154734618505
1.10063364686188,0.832625619122161,0.323154734618505
-0.0688027822328826,-0.297366292543629,0.323154734618505
-0.807927664997811,-0.297366292543629,0.323154734618505
-0.261702688092755,-0.297366292543629,0.323154734618505
