"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q23b_num"
-0.312038662269945,0.937502177242647,0.876239267893635,-0.0405687024462189
0.456124020032582,0.937502177242647,0.876239267893635,-0.0405687024462189
0.00393256691142847,-1.06681282237956,0.876239267893635,-0.0405687024462189
1.66962553471947,0.937502177242647,0.876239267893635,-0.0405687024462189
2.22446471700483,-2.06897032219067,-2.5191878951942,-1.29819847827901
0.89321647980603,0.937502177242647,-1.38737884083159,-0.0405687024462189
-0.302144524519811,0.937502177242647,0.876239267893635,-0.0405687024462189
-1.37882270202323,0.937502177242647,-0.255569786468977,-1.29819847827901
-0.371214815899882,0.937502177242647,-1.38737884083159,1.21706107338657
-0.571317776152075,-2.06897032219067,0.876239267893635,1.21706107338657
-0.459441913438391,-0.0646553225684584,-0.255569786468977,-0.0405687024462189
0.10497935711559,-0.0646553225684584,-1.38737884083159,-0.0405687024462189
0.378032804255941,0.937502177242647,-1.38737884083159,-0.0405687024462189
0.879279336203803,0.937502177242647,-0.255569786468977,-0.0405687024462189
NA,NA,NA,NA
NA,NA,NA,NA
-0.573474935975622,-1.06681282237956,-0.255569786468977,-2.55582825411179
-1.04894021383349,-0.0646553225684584,0.876239267893635,1.21706107338657
0.166947891301319,-0.0646553225684584,-0.255569786468977,-0.0405687024462189
-1.26720091877564,-0.0646553225684584,0.876239267893635,1.21706107338657
-0.556186719449821,-1.06681282237956,-1.38737884083159,-0.0405687024462189
-1.18626555325548,-0.0646553225684584,0.876239267893635,1.21706107338657
0.807112029299251,-0.0646553225684584,-0.255569786468977,-1.29819847827901
-0.451444699352026,-1.06681282237956,0.876239267893635,1.21706107338657
NA,NA,NA,NA
-0.914827829966802,0.937502177242647,-0.255569786468977,1.21706107338657
NA,NA,NA,NA
-1.28934372136928,-2.06897032219067,0.876239267893635,-0.0405687024462189
2.02887346573656,0.937502177242647,-1.38737884083159,-1.29819847827901
-0.291683022069936,0.937502177242647,0.876239267893635,1.21706107338657
0.850868511902021,-0.0646553225684584,0.876239267893635,-1.29819847827901
1.66661855256495,0.937502177242647,-0.255569786468977,-1.29819847827901
-0.451439778410483,-1.06681282237956,-0.255569786468977,-0.0405687024462189
NA,NA,NA,NA
NA,NA,NA,NA
0.447010612828785,-0.0646553225684584,0.876239267893635,1.21706107338657
-1.15129809292064,-0.0646553225684584,0.876239267893635,-0.0405687024462189
