"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22f_num"
0.579183936443519,0.611010092660779,1.09506600265601,0.428368657117289
0.381450652228634,-1.57116880969915,1.09506600265601,0.428368657117289
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.858803256972868,NA,NA,-0.685389851387663
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.0300045911126736,-1.57116880969915,1.09506600265601,0.428368657117289
0.0554976186189815,-0.480079358519183,1.09506600265601,1.54212716562224
2.36044234162894,0.611010092660779,1.09506600265601,0.428368657117289
0.497493053152325,-0.480079358519183,1.09506600265601,1.54212716562224
-0.47888680451959,0.611010092660779,-1.06624847627032,1.54212716562224
0.286401120856292,-0.480079358519183,-1.06624847627032,0.428368657117289
0.771679419656292,-0.480079358519183,1.09506600265601,1.54212716562224
-0.282489634175003,0.611010092660779,1.09506600265601,0.428368657117289
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.968133129444285,0.611010092660779,-1.06624847627032,-0.685389851387663
0.649024045323329,-1.57116880969915,-1.06624847627032,0.428368657117289
NA,NA,NA,NA
-1.61894634904403,1.70209954384074,-1.06624847627032,-1.79914835989262
0.857567326620239,-0.480079358519183,-0.345810316628213,-0.685389851387663
0.162534536174363,-0.480079358519183,-1.06624847627032,0.428368657117289
0.109877972213651,1.70209954384074,1.09506600265601,0.428368657117289
-0.780954821256687,-0.480079358519183,0.374627843013898,-1.79914835989262
-2.01290506708088,0.611010092660779,-1.06624847627032,0.428368657117289
-0.542651239278782,-0.480079358519183,-0.345810316628213,-0.685389851387663
-0.0146677375406603,0.611010092660779,-1.06624847627032,-0.685389851387663
0.537783609856944,0.611010092660779,0.374627843013898,0.428368657117289
-0.485057424868966,1.70209954384074,1.09506600265601,-0.685389851387663
NA,NA,NA,NA
NA,NA,NA,NA
-0.842390501320526,-1.57116880969915,-1.06624847627032,-0.685389851387663
1.67984540484756,-0.480079358519183,-0.345810316628213,-0.685389851387663
-1.79050617717721,0.611010092660779,-1.06624847627032,-1.79914835989262
