"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num"
0.0703709589901822,0.984789510119557,1.09506600265601,0.277128483935707,-0.882591563281376
0.570704249343766,-0.833283431639625,1.09506600265601,0.277128483935707,0.55161972705086
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.318703011470034,NA,NA,0.277128483935707,0.55161972705086
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.08376128460794,-0.833283431639625,1.09506600265601,-1.16393963252997,0.55161972705086
0.756780153197925,1.89382598099915,1.09506600265601,0.277128483935707,-0.882591563281376
0.86324142207411,0.0757530392399659,1.09506600265601,1.71819660040138,1.9858310173831
0.504368901481753,0.0757530392399659,1.09506600265601,0.277128483935707,0.55161972705086
0.0272684750630294,-0.833283431639625,-1.06624847627032,0.277128483935707,0.55161972705086
1.50318816707463,NA,-1.06624847627032,0.277128483935707,0.55161972705086
0.160167490406637,-0.833283431639625,1.09506600265601,0.277128483935707,0.55161972705086
0.518134637516748,0.984789510119557,1.09506600265601,0.277128483935707,0.55161972705086
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.156453650836431,0.0757530392399659,-1.06624847627032,0.277128483935707,-0.882591563281376
-1.18049166422653,-0.833283431639625,-1.06624847627032,0.277128483935707,-0.882591563281376
NA,NA,NA,NA,NA
-2.09559054447324,-0.833283431639625,-1.06624847627032,-2.60500774899564,-2.31680285361361
1.14371390128454,0.984789510119557,-0.345810316628213,0.277128483935707,0.55161972705086
-0.156085736629599,-0.833283431639625,-1.06624847627032,-1.16393963252997,0.55161972705086
0.505101390889442,-0.833283431639625,1.09506600265601,0.277128483935707,0.55161972705086
-0.879319600778961,-0.833283431639625,0.374627843013898,0.277128483935707,0.55161972705086
-1.75253942095737,0.984789510119557,-1.06624847627032,0.277128483935707,-0.882591563281376
-0.49263851084947,0.0757530392399659,-0.345810316628213,0.277128483935707,-0.882591563281376
-0.0514285769349388,-0.833283431639625,-1.06624847627032,0.277128483935707,-2.31680285361361
0.141270888939376,0.0757530392399659,0.374627843013898,0.277128483935707,0.55161972705086
0.786710861978693,1.89382598099915,1.09506600265601,1.71819660040138,0.55161972705086
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.06457211782777,-0.833283431639625,-1.06624847627032,-1.16393963252997,0.55161972705086
2.17433227076203,1.89382598099915,-0.345810316628213,-2.60500774899564,-0.882591563281376
-1.13117567235065,-0.833283431639625,-1.06624847627032,0.277128483935707,0.55161972705086
