"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q20_num"
1.28586266806153,-0.50163132570455,-0.232930215306595
0.196808729754436,0.716616179577929,-0.232930215306595
1.63701938776463,-2.93812633626951,-0.232930215306595
-1.03003206745071,0.716616179577929,-0.232930215306595
-1.09970273663373,0.716616179577929,-0.232930215306595
-0.316273696913798,-0.50163132570455,-0.232930215306595
-0.158888631656344,-0.50163132570455,-0.232930215306595
2.08609546020978,-0.50163132570455,-0.232930215306595
0.137107830346035,-1.71987883098703,-0.232930215306595
-0.380213563896004,0.716616179577929,-0.232930215306595
0.983771107754893,-0.50163132570455,-0.232930215306595
-0.866470092791424,0.716616179577929,-0.232930215306595
-0.546411493491097,0.716616179577929,-0.232930215306595
0.34695839592729,NA,NA
1.38878928538309,-0.50163132570455,-0.232930215306595
-1.12495501155339,0.716616179577929,-0.232930215306595
1.07536397195672,-0.50163132570455,-0.232930215306595
0.411045303319403,NA,NA
-0.185480600464693,0.716616179577929,-0.232930215306595
1.34098841277757,0.716616179577929,-0.232930215306595
-1.68706421936208,0.716616179577929,-0.232930215306595
0.448914761534875,-0.50163132570455,-0.232930215306595
1.00705856691876,0.716616179577929,-0.232930215306595
NA,NA,NA
NA,NA,NA
-1.44424915624791,0.716616179577929,-0.232930215306595
-1.21116352994408,0.716616179577929,-0.232930215306595
0.64650223926692,-1.71987883098703,-0.232930215306595
0.52558175476676,0.716616179577929,-0.232930215306595
NA,NA,NA
NA,NA,NA
-1.58203603801738,0.716616179577929,5.04682133164289
NA,NA,NA
0.97957049556566,-1.71987883098703,-0.232930215306595
-0.32122341698073,NA,NA
NA,NA,NA
-1.34947963368351,-0.50163132570455,2.40694555816815
-0.0305243893635013,0.716616179577929,-0.232930215306595
0.15735796388604,-1.71987883098703,-0.232930215306595
-0.400352496553604,0.716616179577929,-0.232930215306595
-1.13928901571238,0.716616179577929,-0.232930215306595
0.219013455521965,0.716616179577929,-0.232930215306595
NA,0.716616179577929,-0.232930215306595
