"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23h_num","TX_RESP_Q20_num"
0.445569637791405,-0.672179706484308,-0.391260842978787,-0.232930215306595
0.422113451434365,-0.672179706484308,-0.391260842978787,-0.232930215306595
0.962982240147845,-0.672179706484308,1.13030910193872,-0.232930215306595
0.698727525071613,-0.672179706484308,-0.391260842978787,-0.232930215306595
-0.395005301329239,-0.672179706484308,1.13030910193872,-0.232930215306595
0.623144866189105,0.597493072430496,-0.391260842978787,-0.232930215306595
0.613709458958495,1.8671658513453,1.13030910193872,-0.232930215306595
0.986232136082793,0.597493072430496,-0.391260842978787,-0.232930215306595
1.04362866802355,1.8671658513453,1.13030910193872,-0.232930215306595
-0.452247735723115,0.597493072430496,-0.391260842978787,-0.232930215306595
0.322558947805374,-0.672179706484308,-0.391260842978787,-0.232930215306595
0.178883059525898,0.597493072430496,1.13030910193872,-0.232930215306595
-2.46996431711227,-0.672179706484308,-0.391260842978787,-0.232930215306595
0.164412460818473,NA,-0.391260842978787,NA
1.5582863481796,0.597493072430496,1.13030910193872,-0.232930215306595
-0.245741234225647,-0.672179706484308,-0.391260842978787,-0.232930215306595
0.99953714653935,0.597493072430496,NA,-0.232930215306595
0.144587288130755,NA,-3.4344007328138,NA
-0.244840309413748,0.597493072430496,-0.391260842978787,-0.232930215306595
0.420736610603866,0.597493072430496,-0.391260842978787,-0.232930215306595
-0.879850654759049,0.597493072430496,-0.391260842978787,-0.232930215306595
0.155006871643627,-0.672179706484308,-0.391260842978787,-0.232930215306595
1.52448142438621,0.597493072430496,1.13030910193872,-0.232930215306595
NA,NA,NA,NA
NA,NA,NA,NA
-0.376161823845012,-0.672179706484308,-0.391260842978787,-0.232930215306595
0.48299312474975,-0.672179706484308,1.13030910193872,-0.232930215306595
-0.374210861387141,-0.672179706484308,-0.391260842978787,-0.232930215306595
1.67585549109682,0.597493072430496,1.13030910193872,-0.232930215306595
NA,NA,NA,NA
NA,NA,NA,NA
-2.12716448999166,-0.672179706484308,-0.391260842978787,5.04682133164289
NA,NA,NA,NA
-1.01018551182928,-1.94185248539911,1.13030910193872,-0.232930215306595
-0.0289071070166272,NA,NA,NA
NA,NA,NA,NA
-1.56298989084986,1.8671658513453,1.13030910193872,2.40694555816815
0.539289929803346,-0.672179706484308,-0.391260842978787,-0.232930215306595
0.100818848212931,-0.672179706484308,-0.391260842978787,-0.232930215306595
-1.07366975397159,-0.672179706484308,1.13030910193872,-0.232930215306595
-1.67501808566064,-1.94185248539911,-1.91283078789629,-0.232930215306595
-1.14759845808025,1.8671658513453,-0.391260842978787,-0.232930215306595
NA,0.597493072430496,-0.391260842978787,-0.232930215306595
