"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num"
0.792943557547754,-1.93218356615859,-0.729234492969466,0.258198889747162,-0.122380384561194,0.212511859251621,0.734282307367161,-0.3659625273557,1.27109853644857,0.141233170716508,0,-1.18321595661992
0.061658885295315,0.483045891539648,0.833410849107961,0.258198889747162,0.734282307367161,-1.91260673326459,0.734282307367161,-0.3659625273557,0.141233170716508,-0.988632195015556,0,1.77482393492989
1.45208473898644,0.483045891539648,0.833410849107961,0.258198889747162,1.59094499929552,-0.850047437006483,0.734282307367161,-0.3659625273557,0.141233170716508,0.141233170716508,0,0.295803989154981
-0.734122457607227,0.483045891539648,0.833410849107961,0.258198889747162,-0.122380384561194,1.27507115550972,0.734282307367161,-0.3659625273557,0.141233170716508,0.141233170716508,0,-1.18321595661992
-0.624979810586206,0.483045891539648,-0.729234492969466,0.258198889747162,-0.979043076489548,1.27507115550972,0.734282307367161,-0.3659625273557,0.141233170716508,-0.988632195015556,0,0.295803989154981
0.248444257706513,-1.93218356615859,-0.729234492969466,0.258198889747162,-0.979043076489548,-0.850047437006483,0.734282307367161,-1.8298126367785,0.141233170716508,1.27109853644857,0,0.295803989154981
-1.48031599538514,0.483045891539648,0.833410849107961,0.258198889747162,-0.979043076489548,1.27507115550972,-1.8357057684179,1.0978875820671,1.27109853644857,1.27109853644857,1.93649167310371,-1.18321595661992
-0.412373419007131,0.483045891539648,0.833410849107961,0.258198889747162,-0.122380384561194,-0.850047437006483,-0.979043076489548,-0.3659625273557,-2.11849756074762,-0.988632195015556,0,0.295803989154981
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.112856689845655,0.483045891539648,0.833410849107961,0.258198889747162,-0.122380384561194,0.212511859251621,-0.979043076489548,1.0978875820671,-0.988632195015556,-0.988632195015556,-1.93649167310371,0.295803989154981
-1.2886341035351,NA,NA,NA,NA,-0.850047437006483,NA,1.0978875820671,1.27109853644857,1.27109853644857,0,0.295803989154981
1.9362496489034,0.483045891539648,-0.729234492969466,-3.61478445646026,NA,NA,NA,-0.3659625273557,-0.988632195015556,-0.988632195015556,0,1.77482393492989
-0.675615931507012,0.483045891539648,-0.729234492969466,0.258198889747162,-0.979043076489548,1.27507115550972,-1.8357057684179,1.0978875820671,1.27109853644857,1.27109853644857,0,-1.18321595661992
1.57830509959194,-1.93218356615859,-2.29187983504689,0.258198889747162,1.59094499929552,0.212511859251621,0.734282307367161,-0.3659625273557,-0.988632195015556,-0.988632195015556,-1.93649167310371,0.295803989154981
-0.130891679776827,0.483045891539648,0.833410849107961,0.258198889747162,-0.979043076489548,-0.850047437006483,0.734282307367161,1.0978875820671,0.141233170716508,1.27109853644857,0,0.295803989154981
-0.709443157236563,0.483045891539648,0.833410849107961,0.258198889747162,1.59094499929552,0.212511859251621,-0.122380384561194,1.0978875820671,0.141233170716508,-0.988632195015556,1.93649167310371,-1.18321595661992
-0.126166323235815,0.483045891539648,-0.729234492969466,0.258198889747162,-0.122380384561194,0.212511859251621,-0.122380384561194,-1.8298126367785,-0.988632195015556,0.141233170716508,0,NA
