"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22e_num","TX_RESP_Q20_num"
-1.12072608101759,NA,1.35311901922394,NA
-1.55220790218362,-2.02699177407653,1.35311901922394,4.47721504346782
0.221970126959505,0.675663924692176,0.305543004340889,-0.21320071635561
0.729238348699629,0.675663924692176,-0.74203301054216,-0.21320071635561
-0.0341627528220201,0.675663924692176,-0.74203301054216,-0.21320071635561
0.241154537467093,NA,1.35311901922394,NA
0.137604116665693,0.675663924692176,0.305543004340889,-0.21320071635561
1.78390444483822,0.675663924692176,-0.74203301054216,-0.21320071635561
NA,NA,NA,NA
NA,NA,NA,NA
-0.960379241542073,-0.675663924692176,-1.78960902542521,-0.21320071635561
1.62618097336449,-0.675663924692176,0.305543004340889,-0.21320071635561
-0.995096127376474,0.675663924692176,-0.74203301054216,-0.21320071635561
NA,NA,NA,NA
-0.0496253986315436,0.675663924692176,0.305543004340889,-0.21320071635561
-0.52791791619929,0.675663924692176,-0.74203301054216,-0.21320071635561
1.13209364704642,0.675663924692176,-1.78960902542521,-0.21320071635561
-0.489011225560857,-2.02699177407653,0.305543004340889,-0.21320071635561
-1.44172730699158,0.675663924692176,1.35311901922394,-0.21320071635561
-0.10549323329916,-0.675663924692176,0.305543004340889,-0.21320071635561
1.4852186120416,0.675663924692176,0.305543004340889,-0.21320071635561
1.68454379507416,0.675663924692176,-1.78960902542521,-0.21320071635561
-0.0562913486639723,0.675663924692176,0.305543004340889,-0.21320071635561
NA,NA,NA,NA
-0.349354892318092,-0.675663924692176,NA,-0.21320071635561
-0.53933041623936,0.675663924692176,1.35311901922394,-0.21320071635561
-1.23703652920261,-2.02699177407653,-0.74203301054216,-0.21320071635561
-0.48737306830662,-0.675663924692176,0.305543004340889,-0.21320071635561
0.903824838198069,NA,0.305543004340889,NA
