"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.140562013469957,-0.379479514854699,0.0626306166523962,0.853912563829966,-0.828176686086141,1.97611226529248,2.37170824512628,1.34271538882394,0.968245836551854,1.58113883008419,-0.141233170716508,2.01556443707464
1.49461091313189,1.35528398162392,-0.939459249785944,0.853912563829966,1.21041207966436,-0.773261321201405,-0.790569415042095,0.268543077764787,-0.968245836551854,0,-0.141233170716508,-0.465130254709532
-1.06269018595194,0.487902233384612,0.0626306166523962,-0.121987509118567,-0.828176686086141,1.97611226529248,0.790569415042095,1.34271538882394,0.968245836551854,0,-0.141233170716508,-0.465130254709532
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.635895176570543,-0.379479514854699,0.0626306166523962,-1.0978875820671,-0.828176686086141,0.601425472045537,0.790569415042095,0.268543077764787,0.968245836551854,0,-0.141233170716508,2.01556443707464
-0.048108563961419,-1.24686126309401,-0.939459249785944,-0.121987509118567,1.21041207966436,0.601425472045537,0.790569415042095,0.268543077764787,-0.968245836551854,0,-0.141233170716508,-0.465130254709532
-0.71117867218837,-1.24686126309401,-0.939459249785944,-2.07378765501563,-1.84747106896139,-0.773261321201405,-0.790569415042095,-0.805629233294362,-0.968245836551854,-1.58113883008419,2.11849756074762,-0.465130254709532
1.01750145828848,0.487902233384612,0.0626306166523962,0.853912563829966,0.19111769678911,-0.773261321201405,-0.790569415042095,-0.805629233294362,-0.968245836551854,1.58113883008419,-0.141233170716508,-0.465130254709532
-0.0535300677942244,-0.379479514854699,-0.939459249785944,-0.121987509118567,0.19111769678911,-0.773261321201405,-0.790569415042095,-0.805629233294362,-0.968245836551854,0,-0.141233170716508,-0.465130254709532
-0.950582928669381,NA,NA,NA,NA,-0.773261321201405,0.790569415042095,-0.805629233294362,0.968245836551854,0,-0.141233170716508,NA
0.294370806830097,-1.24686126309401,-0.939459249785944,-0.121987509118567,1.21041207966436,0.601425472045537,0.790569415042095,0.268543077764787,-0.968245836551854,0,-0.141233170716508,-0.465130254709532
1.60489292054431,1.35528398162392,2.06681034952908,0.853912563829966,1.21041207966436,-0.773261321201405,-0.790569415042095,-0.805629233294362,-0.968245836551854,0,-0.141233170716508,-0.465130254709532
-0.389423478818107,1.35528398162392,1.06472048309074,-0.121987509118567,-0.828176686086141,0.601425472045537,-0.790569415042095,-0.805629233294362,-0.968245836551854,-1.58113883008419,-0.141233170716508,-0.465130254709532
-0.223691095993396,0.487902233384612,-0.939459249785944,0.853912563829966,0.19111769678911,-0.773261321201405,-0.790569415042095,1.34271538882394,0.968245836551854,-1.58113883008419,-0.141233170716508,-0.465130254709532
-2.21056368884297,-0.379479514854699,-0.939459249785944,-2.07378765501563,-0.828176686086141,0.601425472045537,0.790569415042095,1.34271538882394,0.968245836551854,0,2.11849756074762,2.01556443707464
1.04651726354443,1.35528398162392,1.06472048309074,-0.121987509118567,-0.828176686086141,NA,NA,NA,NA,NA,NA,-0.465130254709532
0.957551596534385,-0.379479514854699,1.06472048309074,0.853912563829966,1.21041207966436,-0.773261321201405,-0.790569415042095,-1.87980154435351,0.968245836551854,0,-2.40096390218064,-0.465130254709532
0.0107809133867226,-1.24686126309401,1.06472048309074,0.853912563829966,0.19111769678911,-0.773261321201405,-0.790569415042095,0.268543077764787,0.968245836551854,1.58113883008419,-0.141233170716508,-0.465130254709532
