"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
1.1336076343122,0.646188049393432,-0.37302316011237,-0.510641800372797,-1.18083724431334,-1.51633272762797,-0.549459132211545
2.64472768808827,1.67421449161026,-1.78222176498132,-0.510641800372797,-0.0932239929721056,-1.51633272762797,-0.549459132211545
0.718712838635047,-0.381838392823392,-1.78222176498132,0.936176634016795,-0.0932239929721056,-0.362601304432776,-0.549459132211545
2.00644132780987,1.67421449161026,-0.37302316011237,-0.510641800372797,-0.0932239929721056,-1.51633272762797,-0.549459132211545
NA,NA,NA,NA,NA,NA,NA
-0.504205327687159,0.646188049393432,1.03617544475658,0.936176634016795,0.994389258369125,0.791130118762419,-0.549459132211545
-1.52621676161075,0.646188049393432,-0.37302316011237,2.38299506840639,0.994389258369125,0.791130118762419,1.14886909462414
-1.0546403542819,-1.40986483504022,1.03617544475658,-0.510641800372797,-0.0932239929721056,0.791130118762419,-0.549459132211545
-0.167388771064963,-0.381838392823392,1.03617544475658,-0.510641800372797,0.994389258369125,0.791130118762419,-0.549459132211545
1.71094568004421,1.67421449161026,1.03617544475658,-0.510641800372797,-2.26845049565457,-1.51633272762797,-0.549459132211545
-0.66893037791149,-0.381838392823392,-0.37302316011237,-0.510641800372797,-0.0932239929721056,0.791130118762419,1.14886909462414
0.0775618104428005,1.67421449161026,1.03617544475658,-0.510641800372797,-1.18083724431334,0.791130118762419,-0.549459132211545
-0.310358484362485,-0.381838392823392,-0.37302316011237,-0.510641800372797,-0.0932239929721056,-0.362601304432776,-0.549459132211545
-0.175980368233101,-0.381838392823392,-0.37302316011237,0.936176634016795,0.994389258369125,0.791130118762419,-0.549459132211545
NA,NA,NA,NA,NA,NA,NA
0.79394093594,-0.381838392823392,-1.78222176498132,-1.95746023476239,-2.26845049565457,-1.51633272762797,-0.549459132211545
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.725881005445191,-0.381838392823392,NA,NA,NA,NA,1.14886909462414
-0.352847578642861,-0.381838392823392,-0.37302316011237,-0.510641800372797,0.994389258369125,-0.362601304432776,1.14886909462414
-0.0203837761754993,0.646188049393432,1.03617544475658,0.936176634016795,0.994389258369125,-0.362601304432776,-0.549459132211545
-0.641060349879177,-1.40986483504022,-0.37302316011237,0.936176634016795,0.994389258369125,-0.362601304432776,-0.549459132211545
-0.582821598506156,0.646188049393432,1.03617544475658,0.936176634016795,0.994389258369125,1.94486154195761,-0.549459132211545
-0.267049030399341,0.646188049393432,-1.78222176498132,-0.510641800372797,0.994389258369125,0.791130118762419,1.14886909462414
0.188273596909014,-1.40986483504022,-0.37302316011237,-1.95746023476239,-0.0932239929721056,-0.362601304432776,-0.549459132211545
-0.289554437720594,-0.381838392823392,1.03617544475658,-0.510641800372797,-0.0932239929721056,0.791130118762419,-0.549459132211545
0.156250777123531,0.646188049393432,-0.37302316011237,0.936176634016795,0.994389258369125,-1.51633272762797,-0.549459132211545
0.985853761474582,0.646188049393432,-0.37302316011237,-0.510641800372797,0.994389258369125,-1.51633272762797,-0.549459132211545
1.05200794961016,1.67421449161026,-0.37302316011237,-0.510641800372797,-0.0932239929721056,0.791130118762419,-0.549459132211545
1.22691326066759,-1.40986483504022,-0.37302316011237,-0.510641800372797,-0.0932239929721056,0.791130118762419,-0.549459132211545
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.427962978933411,-0.381838392823392,1.03617544475658,0.936176634016795,-1.18083724431334,0.791130118762419,2.84719732145982
-0.139495717978919,-0.381838392823392,-1.78222176498132,0.936176634016795,0.994389258369125,0.791130118762419,1.14886909462414
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.63034854275,NA,NA,NA,0.994389258369125,0.791130118762419,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.98350490897197,-0.381838392823392,1.03617544475658,0.936176634016795,-1.18083724431334,0.791130118762419,2.84719732145982
NA,NA,NA,NA,NA,NA,NA
0.100107197235882,-0.381838392823392,-0.37302316011237,-0.510641800372797,-1.18083724431334,-1.51633272762797,-0.549459132211545
-0.989704022378165,0.646188049393432,-0.37302316011237,-0.510641800372797,-0.0932239929721056,0.791130118762419,-0.549459132211545
-0.552490426383019,-1.40986483504022,1.03617544475658,-0.510641800372797,0.994389258369125,-0.362601304432776,1.14886909462414
-0.538225213149977,-1.40986483504022,1.03617544475658,2.38299506840639,-0.0932239929721056,0.791130118762419,-0.549459132211545
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.0979263900398393,-1.40986483504022,1.03617544475658,-0.510641800372797,-1.18083724431334,-0.362601304432776,NA
0.851631964212812,0.646188049393432,1.03617544475658,-0.510641800372797,-1.18083724431334,-0.362601304432776,-0.549459132211545
