"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
0.494220632381801,0.22564438486604,0.755110436042302,0.798306626371654,0.402788858834186,-0.407569572969611
1.3035261612859,0.22564438486604,0.755110436042302,-1.38373148571087,0.402788858834186,-0.407569572969611
0.170767917345349,0.22564438486604,-1.01400544268538,0.0709605890108137,-0.834348350442243,1.34497959079972
-0.94974369421755,-1.16045683645392,-1.01400544268538,0.798306626371654,-0.834348350442243,-0.407569572969611
-0.609035215778428,0.22564438486604,-1.01400544268538,0.798306626371654,-2.07148555971867,-0.407569572969611
-0.0371864946817711,0.22564438486604,0.755110436042302,-1.38373148571087,-2.07148555971867,-0.407569572969611
NA,NA,NA,NA,NA,NA
-0.6708730701834,0.22564438486604,-1.01400544268538,0.798306626371654,0.402788858834186,-0.407569572969611
0.574534793014265,0.22564438486604,0.755110436042302,0.798306626371654,0.402788858834186,-0.407569572969611
NA,NA,NA,NA,NA,NA
-0.051928766338858,1.611745606186,1.63966837540614,0.798306626371654,-2.07148555971867,-2.16011873673894
-0.331406314448016,0.22564438486604,-1.01400544268538,0.798306626371654,0.402788858834186,-0.407569572969611
-0.482186769076357,0.22564438486604,-1.01400544268538,0.798306626371654,-0.834348350442243,-2.16011873673894
-0.61217565584955,-1.16045683645392,-0.129447503321538,0.0709605890108137,0.402788858834186,-0.407569572969611
-0.463464353851311,0.22564438486604,-1.01400544268538,0.798306626371654,-0.834348350442243,1.34497959079972
-0.956173809818966,-1.16045683645392,-1.01400544268538,0.798306626371654,-0.834348350442243,-0.407569572969611
-0.279066629544263,0.22564438486604,-1.01400544268538,-1.38373148571087,0.402788858834186,1.34497959079972
-1.73420628115561,-1.16045683645392,-1.01400544268538,-1.38373148571087,0.402788858834186,-0.407569572969611
-0.731331144141431,-1.16045683645392,1.63966837540614,0.798306626371654,-0.834348350442243,-0.407569572969611
-0.802480095721035,-1.16045683645392,-0.129447503321538,0.798306626371654,0.402788858834186,-0.407569572969611
0.648374286578464,1.611745606186,-0.129447503321538,0.798306626371654,1.63992606811062,1.34497959079972
-1.11693241822242,0.22564438486604,-1.01400544268538,0.798306626371654,-0.834348350442243,-0.407569572969611
-0.645310729620727,0.22564438486604,0.755110436042302,0.798306626371654,0.402788858834186,-0.407569572969611
-0.249278036416076,-1.16045683645392,-1.01400544268538,0.798306626371654,-0.834348350442243,-0.407569572969611
NA,NA,NA,NA,NA,NA
-1.92640832261535,1.611745606186,0.755110436042302,0.798306626371654,-0.834348350442243,-0.407569572969611
2.03129921829098,1.611745606186,-0.129447503321538,-1.38373148571087,1.63992606811062,1.34497959079972
2.03724490642659,0.22564438486604,1.63966837540614,0.0709605890108137,0.402788858834186,1.34497959079972
NA,NA,NA,NA,NA,NA
0.83842034388192,1.611745606186,-1.01400544268538,-1.38373148571087,1.63992606811062,1.34497959079972
-0.172398343581168,0.22564438486604,-1.01400544268538,0.798306626371654,0.402788858834186,-0.407569572969611
-1.45900619190437,0.22564438486604,-0.129447503321538,0.798306626371654,-0.834348350442243,-0.407569572969611
1.63243123068372,-1.16045683645392,1.63966837540614,-1.38373148571087,0.402788858834186,1.34497959079972
1.57934987144991,0.22564438486604,0.755110436042302,-0.656385448350026,-0.834348350442243,1.34497959079972
1.06823761120521,0.22564438486604,1.63966837540614,-1.38373148571087,0.402788858834186,-0.407569572969611
-0.431221305648504,-1.16045683645392,0.755110436042302,-1.38373148571087,0.402788858834186,-0.407569572969611
0.732421346077572,-1.16045683645392,NA,NA,1.63992606811062,-0.407569572969611
-1.58396927073941,-1.16045683645392,-0.129447503321538,-1.38373148571087,1.63992606811062,1.34497959079972
-0.327286977433092,0.22564438486604,-1.01400544268538,0.798306626371654,0.402788858834186,1.34497959079972
1.21195984627821,1.611745606186,NA,NA,0.402788858834186,-0.407569572969611
1.79218087588064,0.22564438486604,1.63966837540614,-1.38373148571087,0.402788858834186,1.34497959079972
0.265573797445439,1.611745606186,-1.01400544268538,-1.38373148571087,0.402788858834186,-0.407569572969611
0.349466062514333,-1.16045683645392,-1.01400544268538,-1.38373148571087,-2.07148555971867,-0.407569572969611
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.509810451815194,-1.16045683645392,0.755110436042302,0.798306626371654,0.402788858834186,-0.407569572969611
0.293820005242532,-1.16045683645392,0.755110436042302,0.798306626371654,0.402788858834186,-2.16011873673894
0.0487370463005506,1.611745606186,0.755110436042302,0.0709605890108137,0.402788858834186,1.34497959079972
0.0603143905194499,-1.16045683645392,-0.129447503321538,0.798306626371654,0.402788858834186,-0.407569572969611
