"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0352457287127763,0.288675134594813,0.199637352376172,0.236901770739671,0.809173593712687,-2.76385399196283,-1.17260393995586,-1.6583123951777,0.428174419288837,0.957427107756338,0.977585678529124,-0.741619848709566
2.54855187266048,0.288675134594813,1.39746146663321,1.18450885369836,0.809173593712687,-0.552770798392567,-1.17260393995586,-0.33166247903554,-2.14087209644419,-0.957427107756338,0.139655096932732,-0.741619848709566
-0.584140970802467,0.288675134594813,0.199637352376172,-0.710705312219014,0.809173593712687,0.552770798392567,1.17260393995586,-0.33166247903554,0.428174419288837,0.957427107756338,0.977585678529124,0.741619848709566
0.613452397433352,0.288675134594813,0.199637352376172,0.236901770739671,-0.161834718742537,-0.552770798392567,-1.17260393995586,-1.6583123951777,0.428174419288837,-0.957427107756338,-0.69827548466366,-0.741619848709566
0.629005155888404,0.288675134594813,0.199637352376172,1.18450885369836,0.809173593712687,0.552770798392567,1.17260393995586,0.99498743710662,0.428174419288837,-0.957427107756338,0.977585678529124,0.741619848709566
-1.21513791139039,0.288675134594813,-0.998186761880863,0.236901770739671,-1.13284303119776,0.552770798392567,0,0.99498743710662,0.428174419288837,0.957427107756338,-0.69827548466366,0.741619848709566
-0.132806759763438,0.288675134594813,-2.1960108761379,0.236901770739671,-1.13284303119776,0.552770798392567,0,-0.33166247903554,-2.14087209644419,0.957427107756338,-0.69827548466366,0.741619848709566
-1.1539242670774,0.288675134594813,0.199637352376172,-1.6583123951777,-0.161834718742537,-0.552770798392567,1.17260393995586,-0.33166247903554,0.428174419288837,0.957427107756338,0.139655096932732,0.741619848709566
-0.678501361835152,-3.17542648054294,0.199637352376172,1.18450885369836,-2.10385134365299,0.552770798392567,0,0.99498743710662,0.428174419288837,-0.957427107756338,-1.53620606626005,0.741619848709566
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.024242600351902,0.288675134594813,0.199637352376172,0.236901770739671,0.809173593712687,0.552770798392567,1.17260393995586,0.99498743710662,0.428174419288837,-0.957427107756338,0.977585678529124,-0.741619848709566
-0.245747468854858,0.288675134594813,-0.998186761880863,-0.710705312219014,-0.161834718742537,0.552770798392567,0,0.99498743710662,0.428174419288837,-0.957427107756338,-1.53620606626005,-2.2248595461287
0.208246185380599,0.288675134594813,1.39746146663321,-1.6583123951777,0.809173593712687,0.552770798392567,-1.17260393995586,-0.33166247903554,0.428174419288837,0.957427107756338,0.977585678529124,0.741619848709566
