"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-0.0755223256936022,0.92499458012576,0.665026647782209,0.301511344577763,-1.20391015318703,-0.866025403784439,1.3703203194063,0.774596669241483,1.11803398874989,0,-0.804030252207369,-0.34687296754716,0.42174116783665,-0.661107356684931,-0.42174116783665,0.217642875033004,0.793328828021918,0.0963142660661774,0.571720339929293,-0.514495755427527,-0.270281238808668
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.927814753823414,0.92499458012576,0.665026647782209,0.301511344577763,0.833476259898716,-0.866025403784439,0.316227766016838,-0.193649167310371,1.11803398874989,0,-0.804030252207369,-0.34687296754716,0.42174116783665,0.793328828021918,-0.42174116783665,NA,0.793328828021918,1.15577119279413,0.571720339929293,0.514495755427527,0.720749970156447
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0862565367907604,0.92499458012576,0.665026647782209,0.301511344577763,0.833476259898716,0.866025403784439,0.316227766016838,0.774596669241483,-1.11803398874989,0,0.301511344577764,-0.34687296754716,0.42174116783665,0.793328828021918,-0.42174116783665,-0.870571500132014,0.793328828021918,0.0963142660661774,-1.00051059487626,0.514495755427527,0.720749970156447
0.765306963201579,-0.34687296754716,0.665026647782209,0.301511344577763,-0.185216946644159,1.73205080756888,-0.737864787372622,-0.193649167310371,0,-1,-0.804030252207369,-1.61874051522008,-1.12464311423107,-2.11554354139178,-0.42174116783665,0.217642875033004,-0.661107356684931,0.0963142660661774,0.571720339929293,-0.514495755427527,-0.270281238808668
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0980147624274968,0.92499458012576,0.665026647782209,0.301511344577763,0.833476259898716,NA,NA,NA,1.11803398874989,1,-0.804030252207369,0.92499458012576,0.42174116783665,0.793328828021918,1.12464311423107,0.217642875033004,-2.11554354139178,-2.02259958738973,0.571720339929293,0.514495755427527,0.720749970156447
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
