"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num"
0.270683702530253,-0.578088097310734,-0.942809041582063,-1.23708053289142
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.41025976521839,0.825840139015334,1.88561808316413,0.865956373023994
0.344646896119068,-0.578088097310734,0,-0.185562079933713
-0.236036752240047,-0.578088097310734,-0.942809041582063,0.865956373023994
-0.589769230843151,-1.9820163336368,-0.942809041582063,-1.23708053289142
-0.499565273281908,-0.578088097310734,-0.942809041582063,-2.28859898584913
0.105160417396427,2.2297683753414,0.942809041582063,-0.185562079933713
NA,NA,NA,NA
0.11533594097722,-0.578088097310734,-0.942809041582063,-0.185562079933713
-1.28188705696319,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.866580823510586,0.825840139015334,-0.942809041582063,0.865956373023994
1.29618557618276,NA,NA,NA
-2.66274876048625,-0.578088097310734,-0.942809041582063,-1.23708053289142
0.314753181560406,-0.578088097310734,0.942809041582063,-0.185562079933713
NA,NA,NA,NA
NA,NA,NA,NA
-1.36861879591825,-0.578088097310734,-0.942809041582063,-0.185562079933713
0.115892811610131,0.825840139015334,0,0.865956373023994
0.346202185972149,-0.578088097310734,0.942809041582063,0.865956373023994
0.332562315840669,0.825840139015334,0.942809041582063,0.865956373023994
1.87676044272359,0.825840139015334,0.942809041582063,0.865956373023994
NA,NA,NA,NA
0.243601810091133,0.825840139015334,0.942809041582063,0.865956373023994
NA,NA,NA,NA
