"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21e_num","TX_RESP_Q22f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.573725532213327,0.514285714285714,0.984112930953336,1.99612241706995,1.30930734141595,1.25335912288102,-0.388223779989432
NA,NA,NA,NA,NA,NA,NA
0.918966646363274,0.514285714285714,-0.273364703042593,-1.24757651066872,0,0.208893187146838,-0.388223779989432
NA,NA,NA,NA,NA,NA,NA
-0.371973901515807,0.514285714285714,-0.273364703042593,-0.166343534755829,0,0.208893187146838,NA
0.333256969621067,0.514285714285714,-0.273364703042593,0.914889441157059,0,-0.835572748587349,-0.388223779989432
2.49215176140783,-0.914285714285714,-1.53084233703852,-1.24757651066872,0,0.208893187146838,-0.388223779989432
-0.581011295685625,0.514285714285714,-1.53084233703852,0.914889441157059,0,0.208893187146838,-0.388223779989432
-0.78384621019968,0.514285714285714,0.984112930953336,-0.166343534755829,-2.61861468283191,-0.835572748587349,-0.388223779989432
2.09127651246126,0.514285714285714,0.984112930953336,-0.166343534755829,1.30930734141595,1.25335912288102,-0.388223779989432
-0.122642141153525,-2.34285714285714,0.984112930953336,-1.24757651066872,0,-0.835572748587349,-0.388223779989432
NA,NA,NA,NA,NA,NA,NA
0.523533940635626,0.514285714285714,0.984112930953336,-1.24757651066872,-2.61861468283191,-1.88003868432154,2.45875060659973
-1.29970056968931,0.514285714285714,-1.53084233703852,0.914889441157059,NA,-1.88003868432154,2.45875060659973
-0.827057111456064,0.514285714285714,NA,1.99612241706995,0,0.208893187146838,NA
NA,NA,NA,NA,NA,NA,NA
1.45280284518957,0.514285714285714,NA,-1.24757651066872,1.30930734141595,0.208893187146838,NA
NA,NA,NA,NA,NA,NA,NA
0.739500172259559,0.514285714285714,0.984112930953336,-0.166343534755829,1.30930734141595,1.25335912288102,-0.388223779989432
-0.68849816417019,-0.914285714285714,-0.273364703042593,-1.24757651066872,-1.30930734141595,-1.88003868432154,-0.388223779989432
NA,NA,NA,NA,NA,NA,NA
1.03307885392527,0.514285714285714,0.984112930953336,-0.166343534755829,0,0.208893187146838,-0.388223779989432
-0.214624668561183,0.514285714285714,0.984112930953336,-0.166343534755829,0,0.208893187146838,-0.388223779989432
-0.371624407747628,0.514285714285714,0.984112930953336,-0.166343534755829,1.30930734141595,1.25335912288102,-0.388223779989432
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.391488008226919,0.514285714285714,-0.273364703042593,-0.166343534755829,0,-0.835572748587349,-0.388223779989432
-0.629407303932476,0.514285714285714,-0.273364703042593,-0.166343534755829,0,1.25335912288102,-0.388223779989432
0.596527202795071,0.514285714285714,0.984112930953336,1.99612241706995,0,0.208893187146838,-0.388223779989432
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.06608207673715,-0.914285714285714,-0.273364703042593,-0.166343534755829,0,0.208893187146838,2.45875060659973
0.544275636975487,0.514285714285714,-1.53084233703852,-0.166343534755829,0,1.25335912288102,-0.388223779989432
-1.09172654357629,NA,NA,-0.166343534755829,0,NA,NA
-0.860678874801606,-2.34285714285714,-0.273364703042593,0.914889441157059,0,-0.835572748587349,-0.388223779989432
-0.851283731967231,-2.34285714285714,-1.53084233703852,-0.166343534755829,0,0.208893187146838,-0.388223779989432
NA,NA,NA,NA,NA,NA,NA
