"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA
-0.979919629566953,-1.25315927290401,1.16351430477311,0,0.228700372809138,0.812920144195702,1.73696084211273,-0.454446629573193
0.725061771485771,-1.25315927290401,0.050587578468396,0,0.228700372809138,0.812920144195702,-0.306522501549305,-0.454446629573193
-0.491471721847819,-1.25315927290401,1.16351430477311,0,-1.02915167764112,-1.17421798606046,-0.306522501549305,1.36333988871958
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.916000879078913,0.139239919211557,1.16351430477311,0,0.228700372809138,0.812920144195702,-0.306522501549305,-0.454446629573193
-0.163253823166935,0.139239919211557,0.050587578468396,-1.3228756555323,0.228700372809138,-1.17421798606046,-0.306522501549305,-0.454446629573193
NA,NA,NA,NA,NA,NA,NA,NA
1.24205336130038,1.53163911132712,0.050587578468396,1.3228756555323,0.228700372809138,0.812920144195702,-0.306522501549305,-0.454446629573193
1.45629667097585,NA,-2.17526587414103,0,-2.28700372809138,-1.17421798606046,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.00685571285388,0.139239919211557,-1.06233914783632,-1.3228756555323,0.228700372809138,-1.17421798606046,-0.306522501549305,-0.454446629573193
-0.462578658606806,0.139239919211557,1.16351430477311,1.3228756555323,0.228700372809138,0.812920144195702,-0.306522501549305,-0.454446629573193
NA,NA,NA,NA,NA,NA,NA,NA
0.536778216714641,0.139239919211557,-1.06233914783632,-1.3228756555323,-2.28700372809138,-1.17421798606046,-0.306522501549305,1.36333988871958
-0.701657113962842,0.139239919211557,0.050587578468396,0,1.4865524232594,0.812920144195702,-0.306522501549305,1.36333988871958
NA,NA,NA,NA,NA,NA,NA,NA
-1.30422520606071,-1.25315927290401,0.050587578468396,-1.3228756555323,0.228700372809138,0.812920144195702,-0.306522501549305,-0.454446629573193
0.262062884513324,NA,1.16351430477311,0,0.228700372809138,0.812920144195702,NA,NA
-1.36316140142258,-1.25315927290401,1.16351430477311,1.3228756555323,1.4865524232594,0.812920144195702,-0.306522501549305,-0.454446629573193
-0.0836483373402118,-1.25315927290401,0.050587578468396,1.3228756555323,-1.02915167764112,0.812920144195702,-0.306522501549305,-0.454446629573193
0.0932876338446799,0.139239919211557,0.050587578468396,0,0.228700372809138,-1.17421798606046,-0.306522501549305,-0.454446629573193
-1.26318384979442,0.139239919211557,-1.06233914783632,1.3228756555323,-1.02915167764112,0.812920144195702,-0.306522501549305,-0.454446629573193
NA,NA,NA,NA,NA,NA,NA,NA
-1.74222273247947,0.139239919211557,0.050587578468396,1.3228756555323,1.4865524232594,0.812920144195702,3.78044418577477,3.18112640701235
0.396112358066227,1.53163911132712,-1.06233914783632,0,0.228700372809138,-1.17421798606046,-0.306522501549305,-0.454446629573193
0.339710386048605,1.53163911132712,1.16351430477311,0,0.228700372809138,0.812920144195702,-0.306522501549305,-0.454446629573193
-0.421531246718998,0.139239919211557,-1.06233914783632,-1.3228756555323,0.228700372809138,-1.17421798606046,-0.306522501549305,-0.454446629573193
2.00263384608548,1.53163911132712,-1.06233914783632,-1.3228756555323,0.228700372809138,-1.17421798606046,-0.306522501549305,-0.454446629573193
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
