"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num"
-0.298005476659029,0.439370686035597,-0.167332005306815,1.07573090022411
0.485302174438547,-1.51782600630479,-0.167332005306815,1.07573090022411
-1.72207737984675,NA,0.66932802122726,NA
-0.28924146762482,0.439370686035597,-1.00399203184089,-1.90321620808881
0.00724281720789911,-1.51782600630479,0.66932802122726,-0.910233838651168
NA,NA,NA,NA
-0.91968416859739,0.439370686035597,-1.00399203184089,-0.910233838651168
0.587178584939377,0.439370686035597,1.50598804776134,-0.910233838651168
0.66275102274726,0.439370686035597,-0.167332005306815,-0.910233838651168
NA,NA,NA,NA
-0.298405328145936,0.439370686035597,-1.00399203184089,-0.910233838651168
-0.734947116541033,-3.47502269864517,-1.00399203184089,NA
0.613973159406908,0.439370686035597,-1.00399203184089,-0.910233838651168
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.667879432258649,0.439370686035597,NA,NA
1.32752180282229,0.439370686035597,1.50598804776134,1.07573090022411
1.29697692837306,NA,-1.00399203184089,1.07573090022411
0.357432919574475,0.439370686035597,1.50598804776134,0.08274853078647
NA,NA,NA,NA
1.23172504621689,0.439370686035597,-0.167332005306815,0.08274853078647
NA,NA,NA,NA
NA,NA,NA,NA
0.859165758112003,0.439370686035597,-1.00399203184089,1.07573090022411
NA,NA,NA,NA
0.53544614272769,0.439370686035597,-0.167332005306815,1.07573090022411
-1.61608272708296,0.439370686035597,0.66932802122726,1.07573090022411
NA,NA,NA,NA
-1.35788722661847,0.439370686035597,-1.00399203184089,1.07573090022411
-0.884077730336851,0.439370686035597,1.50598804776134,0.08274853078647
1.73539335997639,0.439370686035597,1.50598804776134,-0.910233838651168
-0.235466854350345,-1.51782600630479,1.50598804776134,0.08274853078647
0.672441376112058,0.439370686035597,-0.167332005306815,1.07573090022411
NA,NA,NA,NA
0.649949530880414,0.439370686035597,1.50598804776134,-0.910233838651168
1.16933203341446,0.439370686035597,0.66932802122726,1.07573090022411
0.853517864909144,NA,0.66932802122726,1.07573090022411
-0.576787265407135,0.439370686035597,-1.00399203184089,-0.910233838651168
-0.0426737866788136,0.439370686035597,-0.167332005306815,-1.90321620808881
-1.28776025855565,0.439370686035597,-1.00399203184089,-0.910233838651168
1.80176803712578,0.439370686035597,0.66932802122726,1.07573090022411
NA,NA,NA,NA
NA,NA,NA,NA
0.412960530129089,0.439370686035597,-1.00399203184089,0.08274853078647
-0.0239023412543184,-1.51782600630479,-1.00399203184089,0.08274853078647
0.842768534962445,0.439370686035597,0.66932802122726,1.07573090022411
0.153892512887964,0.439370686035597,-0.167332005306815,1.07573090022411
-0.32310289043148,0.439370686035597,NA,NA
-0.311285588511379,0.439370686035597,NA,NA
0.259998856921246,0.439370686035597,-1.00399203184089,-0.910233838651168
-0.945200383906846,0.439370686035597,-1.00399203184089,-0.910233838651168
1.07651877848846,0.439370686035597,1.50598804776134,1.07573090022411
-0.436746720963135,NA,0.66932802122726,1.07573090022411
-1.94567857743905,-1.51782600630479,1.50598804776134,-1.90321620808881
-1.57899452884008,0.439370686035597,-1.00399203184089,-0.910233838651168
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.720776510536005,0.439370686035597,-0.167332005306815,-0.910233838651168
-0.318166972511095,0.439370686035597,-0.167332005306815,1.07573090022411
0.887874866819687,0.439370686035597,-1.00399203184089,-0.910233838651168
-1.67163028315354,-1.51782600630479,-1.00399203184089,-0.910233838651168
0.797219456089418,0.439370686035597,-1.00399203184089,1.07573090022411
-0.834941897473231,-1.51782600630479,NA,NA
-0.342998144414435,0.439370686035597,-1.00399203184089,-0.910233838651168
-1.23490900321418,NA,-1.00399203184089,0.08274853078647
1.4748585328402,0.439370686035597,1.50598804776134,1.07573090022411
-1.82083767451623,-3.47502269864517,-0.167332005306815,0.08274853078647
1.2453840866737,0.439370686035597,1.50598804776134,0.08274853078647
NA,NA,NA,NA
