"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA
-1.7110726224505,1.42241197054633,0.0592212837803329,0.336452373136779,0.0808294867404992,0.484555750654092,0.207460807420001,-0.218279769690019
-0.244550600548126,2.47695877629619,1.33247888505749,1.47521425144588,1.81866345166123,1.87361556919582,1.48186291014287,-0.218279769690019
-0.803377997165157,2.47695877629619,0.0592212837803329,0.336452373136779,0.0808294867404992,0.484555750654092,0.207460807420001,-0.218279769690019
NA,NA,NA,NA,NA,NA,NA,NA
0.575998965541496,-0.6866816409534,-1.21403631749682,-0.802309505172318,0.0808294867404992,-0.904504067887637,0.207460807420001,-0.218279769690019
0.0977644938094984,2.47695877629619,1.33247888505749,1.47521425144588,1.81866345166123,1.87361556919582,0.207460807420001,-0.218279769690019
-0.198946754797544,-0.6866816409534,0.0592212837803329,0.336452373136779,0.0808294867404992,-0.904504067887637,0.207460807420001,-0.218279769690019
0.543689277588059,-0.6866816409534,-1.21403631749682,-1.94107138348141,0.0808294867404992,-2.29356388642937,0.207460807420001,-0.218279769690019
-0.281391118301339,-0.6866816409534,NA,-0.802309505172318,-1.65700447818023,1.87361556919582,-2.34134339802573,-0.218279769690019
0.939122491217428,-0.6866816409534,0.0592212837803329,-0.802309505172318,0.0808294867404992,0.484555750654092,1.48186291014287,-0.218279769690019
0.307619003181195,0.367865164796464,0.0592212837803329,0.336452373136779,0.0808294867404992,0.484555750654092,1.48186291014287,-0.218279769690019
0.621348714801182,0.367865164796464,1.33247888505749,-0.802309505172318,-1.65700447818023,0.484555750654092,-2.34134339802573,-0.218279769690019
-1.65828424886113,-0.6866816409534,1.33247888505749,1.47521425144588,1.81866345166123,0.484555750654092,1.48186291014287,-0.218279769690019
-1.34985478214643,-0.6866816409534,1.33247888505749,1.47521425144588,1.81866345166123,0.484555750654092,1.48186291014287,-0.218279769690019
-0.473534828980604,-0.6866816409534,0.0592212837803329,0.336452373136779,0.0808294867404992,0.484555750654092,-1.06694129530286,-0.218279769690019
-0.424928971999452,-0.6866816409534,-1.21403631749682,0.336452373136779,0.0808294867404992,-0.904504067887637,0.207460807420001,-0.218279769690019
-0.578015275840541,1.42241197054633,0.0592212837803329,1.47521425144588,1.81866345166123,0.484555750654092,-1.06694129530286,-0.218279769690019
0.444469105685855,-0.6866816409534,0.0592212837803329,0.336452373136779,0.0808294867404992,-0.904504067887637,-1.06694129530286,-0.218279769690019
-1.03981226626378,1.42241197054633,1.33247888505749,0.336452373136779,0.0808294867404992,0.484555750654092,0.207460807420001,-0.218279769690019
1.12419016756412,-0.6866816409534,0.0592212837803329,1.47521425144588,0.0808294867404992,-0.904504067887637,0.207460807420001,-0.218279769690019
0.029744862970928,-0.6866816409534,1.33247888505749,1.47521425144588,0.0808294867404992,0.484555750654092,-1.06694129530286,-0.218279769690019
2.38262920435835,0.367865164796464,-1.21403631749682,-0.802309505172318,-1.65700447818023,-0.904504067887637,-1.06694129530286,-0.218279769690019
NA,NA,NA,NA,NA,NA,NA,NA
-0.713934653214913,-0.6866816409534,0.0592212837803329,0.336452373136779,0.0808294867404992,0.484555750654092,0.207460807420001,-0.218279769690019
1.84929954395499,-0.6866816409534,0.0592212837803329,-0.802309505172318,-1.65700447818023,-0.904504067887637,-1.06694129530286,-0.218279769690019
0.414175026845047,-0.6866816409534,-1.21403631749682,0.336452373136779,0.0808294867404992,-2.29356388642937,-1.06694129530286,-0.218279769690019
-0.0633813860130121,-0.6866816409534,0.0592212837803329,-0.802309505172318,0.0808294867404992,-0.904504067887637,0.207460807420001,-0.218279769690019
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-2.02733042686854,0.367865164796464,1.33247888505749,0.336452373136779,1.81866345166123,0.484555750654092,1.48186291014287,4.47473527864537
NA,NA,NA,NA,NA,NA,NA,NA
0.613359092612961,0.367865164796464,0.0592212837803329,-0.802309505172318,-1.65700447818023,-0.904504067887637,-1.06694129530286,-0.218279769690019
-0.187578254576094,1.42241197054633,0.0592212837803329,0.336452373136779,0.0808294867404992,0.484555750654092,0.207460807420001,-0.218279769690019
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.849101752758412,0.367865164796464,1.33247888505749,0.336452373136779,NA,NA,NA,4.47473527864537
-1.28590347901158,0.367865164796464,1.33247888505749,-0.802309505172318,0.0808294867404992,0.484555750654092,0.207460807420001,-0.218279769690019
0.67187167349066,-0.6866816409534,-1.21403631749682,0.336452373136779,-1.65700447818023,0.484555750654092,0.207460807420001,-0.218279769690019
-0.533609098282148,NA,0.0592212837803329,1.47521425144588,0.0808294867404992,0.484555750654092,0.207460807420001,NA
0.883112284455875,-0.6866816409534,-1.21403631749682,-0.802309505172318,0.0808294867404992,-0.904504067887637,-1.06694129530286,-0.218279769690019
-0.846632197417098,0.367865164796464,-1.21403631749682,0.336452373136779,0.0808294867404992,0.484555750654092,0.207460807420001,-0.218279769690019
-0.775109513538891,-0.6866816409534,0.0592212837803329,0.336452373136779,0.0808294867404992,-0.904504067887637,0.207460807420001,-0.218279769690019
-0.775985991916073,-0.6866816409534,0.0592212837803329,-0.802309505172318,0.0808294867404992,0.484555750654092,0.207460807420001,-0.218279769690019
1.97582319980389,0.367865164796464,-1.21403631749682,-0.802309505172318,0.0808294867404992,0.484555750654092,-1.06694129530286,-0.218279769690019
0.0834553802833133,-0.6866816409534,1.33247888505749,1.47521425144588,0.0808294867404992,1.87361556919582,1.48186291014287,-0.218279769690019
0.873886454362453,-0.6866816409534,0.0592212837803329,-0.802309505172318,-1.65700447818023,-0.904504067887637,0.207460807420001,-0.218279769690019
1.3104141119209,-0.6866816409534,-2.48729391877398,-1.94107138348141,0.0808294867404992,0.484555750654092,0.207460807420001,-0.218279769690019
-1.12258068005167,1.42241197054633,-1.21403631749682,-0.802309505172318,0.0808294867404992,-0.904504067887637,0.207460807420001,-0.218279769690019
0.649190375575316,-0.6866816409534,0.0592212837803329,-1.94107138348141,-1.65700447818023,-0.904504067887637,-1.06694129530286,-0.218279769690019
0.780857282548269,-0.6866816409534,0.0592212837803329,-0.802309505172318,0.0808294867404992,-0.904504067887637,0.207460807420001,-0.218279769690019
0.772896188431245,-0.6866816409534,-1.21403631749682,-0.802309505172318,0.0808294867404992,0.484555750654092,1.48186291014287,-0.218279769690019
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
